"S/N","Building/Project Name","Street Name","Postal District","Type","No. of Bedroom(for Non-Landed Only)","Monthly Gross Rent($)","Floor Area (sq ft)","Lease Commencement Date"
"9713","CITYSCAPE @FARRER PARK","MERGUI ROAD","08","Non-landed Properties","2","3000","1100 to 1200","Jan-2018"
"9714","KENTISH GREEN","OXFORD ROAD","08","Non-landed Properties","2","3100","1000 to 1100","Jan-2018"
"9715","CITYLIGHTS","JELLICOE ROAD","08","Non-landed Properties","4","6800","1800 to 1900","Jan-2018"
"9716","CITYLIGHTS","JELLICOE ROAD","08","Non-landed Properties","1","3300","600 to 700","Jan-2018"
"9717","NON-LANDED HOUSING DEVELOPMENT","RACE COURSE ROAD","08","Non-landed Properties","na*","2550","1200 to 1300","Jan-2018"
"9718","MERA SPRINGS","CARLISLE ROAD","08","Non-landed Properties","2","3400","1000 to 1100","Jan-2018"
"9719","RACE COURSE 138","RACE COURSE ROAD","08","Non-landed Properties","3","3400","1100 to 1200","Jan-2018"
"9720","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","3","4300","1100 to 1200","Jan-2018"
"9721","CITIGATE RESIDENCE","RANGOON ROAD","08","Non-landed Properties","1","2000","500 to 600","Jan-2018"
"9722","D'CAMBRIDGE","CAMBRIDGE ROAD","08","Non-landed Properties","2","2500","600 to 700","Jan-2018"
"9723","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","3","4000","1200 to 1300","Jan-2018"
"9724","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","2","3700","800 to 900","Jan-2018"
"9725","MERA SPRINGS","CARLISLE ROAD","08","Non-landed Properties","2","3600","1000 to 1100","Jan-2018"
"9726","NON-LANDED HOUSING DEVELOPMENT","SING JOO WALK","08","Non-landed Properties","na*","800","1200 to 1300","Jan-2018"
"9727","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","2","3400","800 to 900","Jan-2018"
"9728","KERRISDALE","STURDEE ROAD","08","Non-landed Properties","2","3200","900 to 1000","Jan-2018"
"9729","MERA SPRINGS","CARLISLE ROAD","08","Non-landed Properties","3","3650","1200 to 1300","Jan-2018"
"9730","SOHO 188","RACE COURSE ROAD","08","Non-landed Properties","1","2000","400 to 500","Jan-2018"
"9731","SOHO 188","RACE COURSE ROAD","08","Non-landed Properties","1","3000","400 to 500","Jan-2018"
"9732","CITYLIGHTS","JELLICOE ROAD","08","Non-landed Properties","1","2800","500 to 600","Jan-2018"
"9733","NON-LANDED HOUSING DEVELOPMENT","CAMBRIDGE ROAD","08","Non-landed Properties","na*","2450","800 to 900","Jan-2018"
"9734","NON-LANDED HOUSING DEVELOPMENT","JOO AVENUE","08","Non-landed Properties","na*","3300","900 to 1000","Jan-2018"
"9735","NON-LANDED HOUSING DEVELOPMENT","SERANGOON ROAD","08","Non-landed Properties","na*","2000","1200 to 1300","Jan-2018"
"9736","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","1","2300","500 to 600","Jan-2018"
"9737","NON-LANDED HOUSING DEVELOPMENT","JOO AVENUE","08","Non-landed Properties","na*","2250","900 to 1000","Jan-2018"
"9738","NON-LANDED HOUSING DEVELOPMENT","CAVAN ROAD","08","Non-landed Properties","na*","3200","1000 to 1100","Jan-2018"
"9739","NON-LANDED HOUSING DEVELOPMENT","SERANGOON ROAD","08","Non-landed Properties","na*","2000","1200 to 1300","Jan-2018"
"9740","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","3","4000","1200 to 1300","Jan-2018"
"9741","HOA NAM BUILDING","FOCH ROAD","08","Non-landed Properties","2","2100","800 to 900","Jan-2018"
"9742","CITIGATE RESIDENCE","RANGOON ROAD","08","Non-landed Properties","1","2000","400 to 500","Jan-2018"
"9743","CITYSCAPE @FARRER PARK","MERGUI ROAD","08","Non-landed Properties","2","3200","1100 to 1200","Jan-2018"
"9744","JALAN BESAR PLAZA","KITCHENER ROAD","08","Non-landed Properties","4","3900","1400 to 1500","Jan-2018"
"9745","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","2","3400","800 to 900","Jan-2018"
"9746","NON-LANDED HOUSING DEVELOPMENT","SAM LEONG ROAD","08","Non-landed Properties","na*","3000","1100 to 1200","Jan-2018"
"9747","KENTISH GREEN","OXFORD ROAD","08","Non-landed Properties","2","3000","1000 to 1100","Jan-2018"
"9748","KENTISH LODGE","OXFORD ROAD","08","Non-landed Properties","2","2700","1000 to 1100","Jan-2018"
"9749","R66 APARTMENTS","RANGOON ROAD","08","Non-landed Properties","1","2280","400 to 500","Jan-2018"
"9750","NON-LANDED HOUSING DEVELOPMENT","JALAN BESAR","08","Non-landed Properties","na*","2350","800 to 900","Jan-2018"
"9751","CITYLIGHTS","JELLICOE ROAD","08","Non-landed Properties","2","3800","800 to 900","Jan-2018"
"9752","FORTE SUITES","MERGUI ROAD","08","Non-landed Properties","2","2400","600 to 700","Jan-2018"
"9753","KENTISH COURT","OXFORD ROAD","08","Non-landed Properties","2","2800","1000 to 1100","Jan-2018"
"9754","LE SOMME","SOMME ROAD","08","Non-landed Properties","1","2800","1000 to 1100","Jan-2018"
"9755","TYRWHITT 139","TYRWHITT ROAD","08","Non-landed Properties","1","2100","500 to 600","Jan-2018"
"9756","LE SOMME","SOMME ROAD","08","Non-landed Properties","1","2300","400 to 500","Jan-2018"
"9757","CITYLIGHTS","JELLICOE ROAD","08","Non-landed Properties","1","2800","600 to 700","Jan-2018"
"9758","R66 APARTMENTS","RANGOON ROAD","08","Non-landed Properties","1","2100","400 to 500","Jan-2018"
"9759","KENTISH LODGE","OXFORD ROAD","08","Non-landed Properties","3","3100","1100 to 1200","Jan-2018"
"9760","FUTSING BUILDING","ALLENBY ROAD","08","Non-landed Properties","na*","4000","2400 to 2500","Jan-2018"
"9761","CITYLIGHTS","JELLICOE ROAD","08","Non-landed Properties","2","4000","900 to 1000","Jan-2018"
"9762","KENG LEE VIEW","KENG LEE ROAD","08","Non-landed Properties","na*","3000","1100 to 1200","Jan-2018"
"9763","28 RC SUITES","RACE COURSE LANE","08","Non-landed Properties","1","2200","400 to 500","Jan-2018"
"9764","R66 APARTMENTS","RANGOON ROAD","08","Non-landed Properties","1","2300","400 to 500","Jan-2018"
"9765","RANGOON 88","RANGOON ROAD","08","Non-landed Properties","1","2100","600 to 700","Jan-2018"
"9766","NON-LANDED HOUSING DEVELOPMENT","FLANDERS SQUARE","08","Non-landed Properties","na*","2000","900 to 1000","Jan-2018"
"9767","KERRISDALE","STURDEE ROAD","08","Non-landed Properties","2","3600","900 to 1000","Jan-2018"
"9768","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","3","5300","1200 to 1300","Jan-2018"
"9769","CITYLIGHTS","JELLICOE ROAD","08","Non-landed Properties","1","3900","600 to 700","Jan-2018"
"9770","NON-LANDED HOUSING DEVELOPMENT","STARLIGHT ROAD","08","Non-landed Properties","na*","2700","800 to 900","Jan-2018"
"9771","RACE COURSE 138","RACE COURSE ROAD","08","Non-landed Properties","2","2800","900 to 1000","Jan-2018"
"9772","JALAN BESAR PLAZA","KITCHENER ROAD","08","Non-landed Properties","4","3200","1400 to 1500","Jan-2018"
"9773","NON-LANDED HOUSING DEVELOPMENT","SAM LEONG ROAD","08","Non-landed Properties","na*","2000","1200 to 1300","Jan-2018"
"9774","SUITES 123","RANGOON ROAD","08","Non-landed Properties","1","2200","500 to 600","Jan-2018"
"9775","NON-LANDED HOUSING DEVELOPMENT","SERANGOON ROAD","08","Non-landed Properties","na*","2000","700 to 800","Jan-2018"
"9776","NON-LANDED HOUSING DEVELOPMENT","SAM LEONG ROAD","08","Non-landed Properties","na*","3000","2200 to 2300","Jan-2018"
"9777","NON-LANDED HOUSING DEVELOPMENT","PENHAS ROAD","08","Non-landed Properties","na*","2800","1100 to 1200","Jan-2018"
"9778","NON-LANDED HOUSING DEVELOPMENT","RACE COURSE ROAD","08","Non-landed Properties","na*","2000","1100 to 1200","Jan-2018"
"9779","OXFORD SUITES","OXFORD ROAD","08","Non-landed Properties","na*","3200","800 to 900","Jan-2018"
"9780","NON-LANDED HOUSING DEVELOPMENT","SERANGOON ROAD","08","Non-landed Properties","na*","2500","700 to 800","Jan-2018"
"9781","RANGOON 88","RANGOON ROAD","08","Non-landed Properties","1","2300","400 to 500","Jan-2018"
"9782","KING'S COURT","NORFOLK ROAD","08","Non-landed Properties","3","3500","2100 to 2200","Jan-2018"
"9783","PARC SOMME","SOMME ROAD","08","Non-landed Properties","1","1800","300 to 400","Jan-2018"
"9784","RACE COURSE 138","RACE COURSE ROAD","08","Non-landed Properties","2","3000","900 to 1000","Jan-2018"
"9785","KENTISH LODGE","OXFORD ROAD","08","Non-landed Properties","3","3280","1200 to 1300","Jan-2018"
"9786","CARLYX GREEN","CARLISLE ROAD","08","Non-landed Properties","2","2500","700 to 800","Jan-2018"
"9787","NON-LANDED HOUSING DEVELOPMENT","JOO AVENUE","08","Non-landed Properties","na*","580","800 to 900","Jan-2018"
"9788","JOOL SUITES","SING JOO WALK","08","Non-landed Properties","1","1900","300 to 400","Jan-2018"
"9789","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","3","4000","1200 to 1300","Jan-2018"
"9790","SUITES @ OWEN","OWEN ROAD","08","Non-landed Properties","1","1850","400 to 500","Jan-2018"
"9791","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","4","5000","1400 to 1500","Jan-2018"
"9792","NON-LANDED HOUSING DEVELOPMENT","SING JOO WALK","08","Non-landed Properties","na*","2300","800 to 900","Jan-2018"
"9793","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","3","3900","1200 to 1300","Dec-2017"
"9794","LE SOMME","SOMME ROAD","08","Non-landed Properties","1","2350","500 to 600","Dec-2017"
"9795","MERGUI MANSIONS","MERGUI ROAD","08","Non-landed Properties","3","3200","1300 to 1400","Dec-2017"
"9796","NON-LANDED HOUSING DEVELOPMENT","HAMILTON ROAD","08","Non-landed Properties","na*","3000","1500 to 1600","Dec-2017"
"9797","CITYLIGHTS","JELLICOE ROAD","08","Non-landed Properties","1","3000","700 to 800","Dec-2017"
"9798","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","4","6000","1500 to 1600","Dec-2017"
"9799","CITYLIGHTS","JELLICOE ROAD","08","Non-landed Properties","3","5100","1400 to 1500","Dec-2017"
"9800","URBAN LOFTS","RANGOON ROAD","08","Non-landed Properties","1","1800","400 to 500","Dec-2017"
"9801","CAVAN SUITES","CAVAN ROAD","08","Non-landed Properties","1","2100","400 to 500","Dec-2017"
"9802","MERA SPRINGS","CARLISLE ROAD","08","Non-landed Properties","4","5200","1500 to 1600","Dec-2017"
"9803","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","3","3800","1200 to 1300","Dec-2017"
"9804","CITYLIGHTS","JELLICOE ROAD","08","Non-landed Properties","3","5000","1300 to 1400","Dec-2017"
"9805","CITYSCAPE @FARRER PARK","MERGUI ROAD","08","Non-landed Properties","2","3150","1000 to 1100","Dec-2017"
"9806","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","2","3000","800 to 900","Dec-2017"
"9807","CAVAN SUITES","CAVAN ROAD","08","Non-landed Properties","na*","2000","400 to 500","Dec-2017"
"9808","CITYLIGHTS","JELLICOE ROAD","08","Non-landed Properties","1","3200","600 to 700","Dec-2017"
"9809","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","3","5000","1200 to 1300","Dec-2017"
"9810","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","3","4100","1100 to 1200","Dec-2017"
"9811","RACE COURSE 138","RACE COURSE ROAD","08","Non-landed Properties","3","3700","1100 to 1200","Dec-2017"
"9812","KENTISH COURT","OXFORD ROAD","08","Non-landed Properties","2","2700","1000 to 1100","Dec-2017"
"9813","CITYSCAPE @FARRER PARK","MERGUI ROAD","08","Non-landed Properties","2","3000","900 to 1000","Dec-2017"
"9814","PARC SOMME","SOMME ROAD","08","Non-landed Properties","1","2150","600 to 700","Dec-2017"
"9815","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","3","4000","1200 to 1300","Dec-2017"
"9816","SOHO @ FARRER","RACE COURSE ROAD","08","Non-landed Properties","1","1700","400 to 500","Dec-2017"
"9817","KERRISDALE","STURDEE ROAD","08","Non-landed Properties","3","3725","1100 to 1200","Dec-2017"
"9818","RITZ @ FARRER","RACE COURSE ROAD","08","Non-landed Properties","1","3100","700 to 800","Dec-2017"
"9819","NON-LANDED HOUSING DEVELOPMENT","RACE COURSE ROAD","08","Non-landed Properties","na*","3100","1700 to 1800","Dec-2017"
"9820","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","1","2000","500 to 600","Dec-2017"
"9821","CITYLIGHTS","JELLICOE ROAD","08","Non-landed Properties","1","3200","600 to 700","Dec-2017"
"9822","JALAN BESAR PLAZA","KITCHENER ROAD","08","Non-landed Properties","2","1800","800 to 900","Dec-2017"
"9823","MERA SPRINGS","CARLISLE ROAD","08","Non-landed Properties","3","3500","1200 to 1300","Dec-2017"
"9824","OXFORD SUITES","OXFORD ROAD","08","Non-landed Properties","na*","3100","800 to 900","Dec-2017"
"9825","FORTE SUITES","MERGUI ROAD","08","Non-landed Properties","2","4000","600 to 700","Dec-2017"
"9826","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","3","3850","1200 to 1300","Dec-2017"
"9827","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","3","4200","1200 to 1300","Dec-2017"
"9828","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","1","2500","500 to 600","Dec-2017"
"9829","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","2","3000","800 to 900","Dec-2017"
"9830","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","1","2600","500 to 600","Dec-2017"
"9831","NON-LANDED HOUSING DEVELOPMENT","STARLIGHT ROAD","08","Non-landed Properties","na*","2625","900 to 1000","Dec-2017"
"9832","KERRISDALE","STURDEE ROAD","08","Non-landed Properties","2","3100","900 to 1000","Dec-2017"
"9833","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","1","2400","500 to 600","Dec-2017"
"9834","LOFT @ RANGOON","RANGOON ROAD","08","Non-landed Properties","1","1850","400 to 500","Dec-2017"
"9835","KERRISDALE","STURDEE ROAD","08","Non-landed Properties","3","3600","1100 to 1200","Dec-2017"
"9836","FORTE SUITES","MERGUI ROAD","08","Non-landed Properties","2","2500","600 to 700","Dec-2017"
"9837","FARRER PARK SUITES","OWEN ROAD","08","Non-landed Properties","na*","2000","300 to 400","Dec-2017"
"9838","CITIGATE RESIDENCE","RANGOON ROAD","08","Non-landed Properties","1","1850","500 to 600","Dec-2017"
"9839","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","4","4800","1500 to 1600","Dec-2017"
"9840","CITIGATE RESIDENCE","RANGOON ROAD","08","Non-landed Properties","1","1750","400 to 500","Dec-2017"
"9841","FORTE SUITES","MERGUI ROAD","08","Non-landed Properties","2","2800","600 to 700","Dec-2017"
"9842","NON-LANDED HOUSING DEVELOPMENT","HORNE ROAD","08","Non-landed Properties","na*","2800","900 to 1000","Dec-2017"
"9843","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","2","3450","800 to 900","Dec-2017"
"9844","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","4","5000","1500 to 1600","Dec-2017"
"9845","JOOL SUITES","SING JOO WALK","08","Non-landed Properties","1","1850","400 to 500","Dec-2017"
"9846","FORTE SUITES","MERGUI ROAD","08","Non-landed Properties","2","4000","600 to 700","Dec-2017"
"9847","NON-LANDED HOUSING DEVELOPMENT","PENHAS ROAD","08","Non-landed Properties","na*","2900","1000 to 1100","Dec-2017"
"9848","MERGUI MANSIONS","MERGUI ROAD","08","Non-landed Properties","3","2950","1300 to 1400","Dec-2017"
"9849","CLYDES RESIDENCE","MERGUI ROAD","08","Non-landed Properties","3","3500","1000 to 1100","Dec-2017"
"9850","OXFORD SUITES","OXFORD ROAD","08","Non-landed Properties","1","2700","600 to 700","Dec-2017"
"9851","FORTE SUITES","MERGUI ROAD","08","Non-landed Properties","2","4000","600 to 700","Dec-2017"
"9852","RESIDENCES @ SOMME","PETAIN ROAD","08","Non-landed Properties","1","2200","600 to 700","Dec-2017"
"9853","MERA SPRINGS","CARLISLE ROAD","08","Non-landed Properties","3","4000","1200 to 1300","Dec-2017"
"9854","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","1","2450","500 to 600","Dec-2017"
"9855","CITYLIGHTS","JELLICOE ROAD","08","Non-landed Properties","2","4000","800 to 900","Dec-2017"
"9856","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","3","3900","1200 to 1300","Dec-2017"
"9857","NON-LANDED HOUSING DEVELOPMENT","DORSET ROAD","08","Non-landed Properties","na*","2200","800 to 900","Dec-2017"
"9858","STUDIOS @ MARNE","MARNE ROAD","08","Non-landed Properties","na*","1800","500 to 600","Dec-2017"
"9859","28 RC SUITES","RACE COURSE LANE","08","Non-landed Properties","1","2600","800 to 900","Dec-2017"
"9860","HONG BUILDING","RANGOON ROAD","08","Non-landed Properties","na*","2800","1200 to 1300","Dec-2017"
"9861","HERTFORD COLLECTION","HERTFORD ROAD","08","Non-landed Properties","2","3300","1000 to 1100","Dec-2017"
"9862","KENTISH LODGE","OXFORD ROAD","08","Non-landed Properties","2","2950","900 to 1000","Dec-2017"
"9863","JALAN BESAR PLAZA","KITCHENER ROAD","08","Non-landed Properties","2","2350","800 to 900","Dec-2017"
"9864","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","3","3500","1200 to 1300","Dec-2017"
"9865","CITY STUDIOS","RACE COURSE LANE","08","Non-landed Properties","2","2600","600 to 700","Dec-2017"
"9866","KERRISDALE","STURDEE ROAD","08","Non-landed Properties","3","3900","1100 to 1200","Dec-2017"
"9867","CITIGATE RESIDENCE","RANGOON ROAD","08","Non-landed Properties","2","3100","900 to 1000","Dec-2017"
"9868","KERRISDALE","STURDEE ROAD","08","Non-landed Properties","2","3200","900 to 1000","Dec-2017"
"9869","CITYLIGHTS","JELLICOE ROAD","08","Non-landed Properties","1","2800","600 to 700","Dec-2017"
"9870","THE URBANITE","HERTFORD ROAD","08","Non-landed Properties","1","1800","400 to 500","Dec-2017"
"9871","28 RC SUITES","RACE COURSE LANE","08","Non-landed Properties","1","2500","800 to 900","Dec-2017"
"9872","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","3","4200","1100 to 1200","Dec-2017"
"9873","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","2","3200","800 to 900","Dec-2017"
"9874","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","1","2500","500 to 600","Dec-2017"
"9875","NON-LANDED HOUSING DEVELOPMENT","SING AVENUE","08","Non-landed Properties","na*","2500","1000 to 1100","Dec-2017"
"9876","NON-LANDED HOUSING DEVELOPMENT","JOO AVENUE","08","Non-landed Properties","na*","2700","900 to 1000","Dec-2017"
"9877","KENTISH GREEN","OXFORD ROAD","08","Non-landed Properties","3","3500","1200 to 1300","Dec-2017"
"9878","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","2","3300","800 to 900","Dec-2017"
"9879","KENG LEE COURT","KENG LEE ROAD","08","Non-landed Properties","1","1600","400 to 500","Dec-2017"
"9880","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","2","3500","800 to 900","Dec-2017"
"9881","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","3","4200","1200 to 1300","Dec-2017"
"9882","CITY LOFT","RACE COURSE ROAD","08","Non-landed Properties","1","1700","300 to 400","Dec-2017"
"9883","CITY LOFT","RACE COURSE ROAD","08","Non-landed Properties","1","1800","300 to 400","Dec-2017"
"9884","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","1","2800","500 to 600","Dec-2017"
"9885","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","3","4000","1200 to 1300","Dec-2017"
"9886","KERRISDALE","STURDEE ROAD","08","Non-landed Properties","3","3500","1100 to 1200","Dec-2017"
"9887","KENTISH GREEN","OXFORD ROAD","08","Non-landed Properties","2","2700","1000 to 1100","Dec-2017"
"9888","KENTISH GREEN","OXFORD ROAD","08","Non-landed Properties","2","3000","1000 to 1100","Dec-2017"
"9889","OXFORD SUITES","OXFORD ROAD","08","Non-landed Properties","2","3100","1000 to 1100","Dec-2017"
"9890","CLYDES RESIDENCE","MERGUI ROAD","08","Non-landed Properties","2","2750","800 to 900","Dec-2017"
"9891","NON-LANDED HOUSING DEVELOPMENT","UPPER WELD ROAD","08","Non-landed Properties","na*","3100","1200 to 1300","Dec-2017"
"9892","NON-LANDED HOUSING DEVELOPMENT","SING JOO WALK","08","Non-landed Properties","na*","4100","900 to 1000","Dec-2017"
"9893","GOODLAND BUILDING","ROBERTS LANE","08","Non-landed Properties","2","3000","900 to 1000","Dec-2017"
"9894","NON-LANDED HOUSING DEVELOPMENT","HAMILTON ROAD","08","Non-landed Properties","na*","2500","1400 to 1500","Dec-2017"
"9895","CITYLIGHTS","JELLICOE ROAD","08","Non-landed Properties","3","5000","1600 to 1700","Dec-2017"
"9896","FORTE SUITES","MERGUI ROAD","08","Non-landed Properties","2","4000","600 to 700","Dec-2017"
"9897","D'CAMBRIDGE","CAMBRIDGE ROAD","08","Non-landed Properties","3","3500","900 to 1000","Dec-2017"
"9898","KERRISDALE","STURDEE ROAD","08","Non-landed Properties","5","6500","2000 to 2100","Dec-2017"
"9899","CARLYX RESIDENCE","CARLISLE ROAD","08","Non-landed Properties","1","2775","700 to 800","Dec-2017"
"9900","CAVAN SUITES","CAVAN ROAD","08","Non-landed Properties","na*","1700","300 to 400","Dec-2017"
"9901","URBAN LOFTS","RANGOON ROAD","08","Non-landed Properties","1","1850","400 to 500","Dec-2017"
"9902","PARC SOMME","SOMME ROAD","08","Non-landed Properties","2","2200","600 to 700","Dec-2017"
"9903","CITYLIGHTS","JELLICOE ROAD","08","Non-landed Properties","2","4000","800 to 900","Dec-2017"
"9904","JOOL SUITES","SING JOO WALK","08","Non-landed Properties","1","2000","400 to 500","Dec-2017"
"9905","RANGOON VIEW","RANGOON ROAD","08","Non-landed Properties","3","3500","1300 to 1400","Dec-2017"
"9906","CITY LOFT","RACE COURSE ROAD","08","Non-landed Properties","1","1800","300 to 400","Dec-2017"
"9907","CITYLIGHTS","JELLICOE ROAD","08","Non-landed Properties","1","3100","700 to 800","Dec-2017"
"9908","NON-LANDED HOUSING DEVELOPMENT","RANGOON ROAD","08","Non-landed Properties","na*","2700","1200 to 1300","Dec-2017"
"9909","THE URBANITE","HERTFORD ROAD","08","Non-landed Properties","2","2500","600 to 700","Dec-2017"
"9910","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","2","3200","800 to 900","Dec-2017"
"9911","NON-LANDED HOUSING DEVELOPMENT","OWEN ROAD","08","Non-landed Properties","na*","2700","900 to 1000","Dec-2017"
"9912","RANGOON 88","RANGOON ROAD","08","Non-landed Properties","1","2150","500 to 600","Dec-2017"
"9913","SUITES 123","RANGOON ROAD","08","Non-landed Properties","1","2275","500 to 600","Dec-2017"
"9914","NON-LANDED HOUSING DEVELOPMENT","RANGOON ROAD","08","Non-landed Properties","na*","3800","1400 to 1500","Dec-2017"
"9915","NON-LANDED HOUSING DEVELOPMENT","JALAN BESAR","08","Non-landed Properties","na*","2800","1000 to 1100","Dec-2017"
"9916","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","1","2500","500 to 600","Dec-2017"
"9917","NON-LANDED HOUSING DEVELOPMENT","PENHAS ROAD","08","Non-landed Properties","na*","2800","1100 to 1200","Dec-2017"
"9918","CITYLIGHTS","JELLICOE ROAD","08","Non-landed Properties","3","9500","2600 to 2700","Dec-2017"
"9919","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","1","2500","500 to 600","Dec-2017"
"9920","NON-LANDED HOUSING DEVELOPMENT","SING AVENUE","08","Non-landed Properties","na*","2800","1200 to 1300","Dec-2017"
"9921","CITYLIGHTS","JELLICOE ROAD","08","Non-landed Properties","1","2700","500 to 600","Dec-2017"
"9922","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","1","2300","500 to 600","Dec-2017"
"9923","OXFORD SUITES","OXFORD ROAD","08","Non-landed Properties","na*","2900","800 to 900","Dec-2017"
"9924","HERTFORD COLLECTION","HERTFORD ROAD","08","Non-landed Properties","na*","2250","500 to 600","Dec-2017"
"9925","NON-LANDED HOUSING DEVELOPMENT","RANGOON ROAD","08","Non-landed Properties","na*","3600","1500 to 1600","Dec-2017"
"9926","NON-LANDED HOUSING DEVELOPMENT","JOO AVENUE","08","Non-landed Properties","na*","1400","800 to 900","Dec-2017"
"9927","R66 APARTMENTS","RANGOON ROAD","08","Non-landed Properties","1","1900","300 to 400","Dec-2017"
"9928","KERRISDALE","STURDEE ROAD","08","Non-landed Properties","2","3300","900 to 1000","Dec-2017"
"9929","GOODLAND BUILDING","ROBERTS LANE","08","Non-landed Properties","2","2800","900 to 1000","Dec-2017"
"9930","NON-LANDED HOUSING DEVELOPMENT","HAMILTON ROAD","08","Non-landed Properties","na*","2500","1400 to 1500","Dec-2017"
"9931","JALAN BESAR PLAZA","KITCHENER ROAD","08","Non-landed Properties","2","2600","800 to 900","Dec-2017"
"9932","NON-LANDED HOUSING DEVELOPMENT","PENHAS ROAD","08","Non-landed Properties","na*","2500","1900 to 2000","Dec-2017"
"9933","NON-LANDED HOUSING DEVELOPMENT","PENHAS ROAD","08","Non-landed Properties","na*","2500","1400 to 1500","Dec-2017"
"9934","CITYSCAPE @FARRER PARK","MERGUI ROAD","08","Non-landed Properties","3","3800","1300 to 1400","Dec-2017"
"9935","NON-LANDED HOUSING DEVELOPMENT","HORNE ROAD","08","Non-landed Properties","na*","2400","1300 to 1400","Dec-2017"
"9936","VANADIUM","HERTFORD ROAD","08","Non-landed Properties","3","3200","800 to 900","Dec-2017"
"9937","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","3","4200","1200 to 1300","Dec-2017"
"9938","NON-LANDED HOUSING DEVELOPMENT","RACE COURSE ROAD","08","Non-landed Properties","na*","2500","800 to 900","Dec-2017"
"9939","KERRISDALE","STURDEE ROAD","08","Non-landed Properties","2","3250","900 to 1000","Dec-2017"
"9940","CITIGATE RESIDENCE","RANGOON ROAD","08","Non-landed Properties","1","2200","500 to 600","Dec-2017"
"9941","CITYLIGHTS","JELLICOE ROAD","08","Non-landed Properties","1","2850","500 to 600","Dec-2017"
"9942","SOHO 188","RACE COURSE ROAD","08","Non-landed Properties","1","2600","600 to 700","Dec-2017"
"9943","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","3","4100","1100 to 1200","Dec-2017"
"9944","KERRISDALE","STURDEE ROAD","08","Non-landed Properties","3","3900","1100 to 1200","Dec-2017"
"9945","MERGUI MANSIONS","MERGUI ROAD","08","Non-landed Properties","3","3350","1300 to 1400","Dec-2017"
"9946","CITYLIGHTS","JELLICOE ROAD","08","Non-landed Properties","2","3800","900 to 1000","Dec-2017"
"9947","28 RC SUITES","RACE COURSE LANE","08","Non-landed Properties","1","2000","400 to 500","Dec-2017"
