"S/N","Building/Project Name","Street Name","Postal District","Type","No. of Bedroom(for Non-Landed Only)","Monthly Gross Rent($)","Floor Area (sq ft)","Lease Commencement Date"
"18230","8 BASSEIN","BASSEIN ROAD","11","Non-landed Properties","1","2100","400 to 500","Oct-2017"
"18231","NOVENA COURT","JALAN NOVENA BARAT","11","Non-landed Properties","na*","2400","700 to 800","Oct-2017"
"18232","CUBE 8","THOMSON ROAD","11","Non-landed Properties","1","2100","500 to 600","Oct-2017"
"18233","8 BASSEIN","BASSEIN ROAD","11","Non-landed Properties","1","2000","400 to 500","Oct-2017"
"18234","SUFFOLK PREMIER","SUFFOLK ROAD","11","Non-landed Properties","3","3300","900 to 1000","Oct-2017"
"18235","6 DERBYSHIRE","DERBYSHIRE ROAD","11","Non-landed Properties","1","2350","500 to 600","Oct-2017"
"18236","NON-LANDED HOUSING DEVELOPMENT","NEWTON ROAD","11","Non-landed Properties","3","6000","1800 to 1900","Oct-2017"
"18237","TRILIGHT","NEWTON ROAD","11","Non-landed Properties","2","5300","1100 to 1200","Oct-2017"
"18238","NEWTON 18","NEWTON ROAD","11","Non-landed Properties","2","3500","900 to 1000","Oct-2017"
"18239","NEWTON SUITES","NEWTON ROAD","11","Non-landed Properties","2","3800","600 to 700","Oct-2017"
"18240","DERBY COURT","DERBYSHIRE ROAD","11","Non-landed Properties","3","2500","1800 to 1900","Oct-2017"
"18241","LINCOLN SUITES","KHIANG GUAN AVENUE","11","Non-landed Properties","3","4700","1100 to 1200","Oct-2017"
"18242","NEWTON GEMS","NEWTON ROAD","11","Non-landed Properties","4","6500","1700 to 1800","Oct-2017"
"18243","ROCHELLE AT NEWTON","KENG LEE ROAD","11","Non-landed Properties","3","6900","1700 to 1800","Oct-2017"
"18244","SOLEIL @ SINARAN","SINARAN DRIVE","11","Non-landed Properties","2","4800","900 to 1000","Oct-2017"
"18245","NEWTON SUITES","NEWTON ROAD","11","Non-landed Properties","2","3800","600 to 700","Oct-2017"
"18246","26 NEWTON","NEWTON ROAD","11","Non-landed Properties","1","2850","400 to 500","Oct-2017"
"18247","THE GLYNDEBOURNE","TREVOSE CRESCENT","11","Non-landed Properties","3","5000","1400 to 1500","Oct-2017"
"18248","NINETEEN SHELFORD ROAD","SHELFORD ROAD","11","Non-landed Properties","1","2300","600 to 700","Oct-2017"
"18249","THE GLYNDEBOURNE","TREVOSE CRESCENT","11","Non-landed Properties","4","8500","1900 to 2000","Oct-2017"
"18250","RESIDENCES @ EVELYN","EVELYN ROAD","11","Non-landed Properties","4","8300","1900 to 2000","Oct-2017"
"18251","GILSTEAD TWO","GILSTEAD ROAD","11","Non-landed Properties","2","3500","900 to 1000","Oct-2017"
"18252","NINETEEN SHELFORD ROAD","SHELFORD ROAD","11","Non-landed Properties","2","2450","800 to 900","Oct-2017"
"18253","CHANCERY ESQUIRE","CHANCERY LANE","11","Non-landed Properties","3","3100","1200 to 1300","Oct-2017"
"18254","GOLDHILL TOWERS","GOLDHILL AVENUE","11","Non-landed Properties","3","4000","1500 to 1600","Oct-2017"
"18255","THE AXIS","MANDALAY ROAD","11","Non-landed Properties","2","2750","700 to 800","Oct-2017"
"18256","NOVENA REGENCY","THOMSON ROAD","11","Non-landed Properties","1","2250","400 to 500","Oct-2017"
"18257","KARTAR APARTMENTS","THOMSON ROAD","11","Non-landed Properties","na*","2400","900 to 1000","Oct-2017"
"18258","6 DERBYSHIRE","DERBYSHIRE ROAD","11","Non-landed Properties","2","3800","700 to 800","Oct-2017"
"18259","MONTEBLEU","MINBU ROAD","11","Non-landed Properties","2","3000","800 to 900","Oct-2017"
"18260","THE SHELFORD","SHELFORD ROAD","11","Non-landed Properties","3","4500","1300 to 1400","Oct-2017"
"18261","APLETON VIEW","SINARAN DRIVE","11","Non-landed Properties","3","3400","1000 to 1100","Oct-2017"
"18262","10 SHELFORD","SHELFORD ROAD","11","Non-landed Properties","1","2100","400 to 500","Oct-2017"
"18263","NEWTON 18","NEWTON ROAD","11","Non-landed Properties","1","2600","500 to 600","Oct-2017"
"18264","PASADENA","DERBYSHIRE ROAD","11","Non-landed Properties","3","3200","1200 to 1300","Oct-2017"
"18265","PARK INFINIA AT WEE NAM","LINCOLN ROAD","11","Non-landed Properties","3","5500","1400 to 1500","Oct-2017"
"18266","MONTEBLEU","MINBU ROAD","11","Non-landed Properties","2","3200","800 to 900","Oct-2017"
"18267","NON-LANDED HOUSING DEVELOPMENT","GILSTEAD ROAD","11","Non-landed Properties","2","1100","1000 to 1100","Oct-2017"
"18268","D'EVELYN","EVELYN ROAD","11","Non-landed Properties","2","3600","1000 to 1100","Oct-2017"
"18269","ZEDGE","AKYAB ROAD","11","Non-landed Properties","1","1900","400 to 500","Oct-2017"
"18270","NEWTON 18","NEWTON ROAD","11","Non-landed Properties","1","2000","500 to 600","Oct-2017"
"18271","SOLEIL @ SINARAN","SINARAN DRIVE","11","Non-landed Properties","na*","2800","500 to 600","Oct-2017"
"18272","AMARYLLIS VILLE","NEWTON ROAD","11","Non-landed Properties","4","5000","1600 to 1700","Oct-2017"
"18273","NEWTON SUITES","NEWTON ROAD","11","Non-landed Properties","2","4200","600 to 700","Oct-2017"
"18274","6 DERBYSHIRE","DERBYSHIRE ROAD","11","Non-landed Properties","1","2200","500 to 600","Oct-2017"
"18275","MOUNT ROSIE GARDEN","GOLDHILL AVENUE","11","Non-landed Properties","3","4500","1900 to 2000","Oct-2017"
"18276","THE ARMADALE","GILSTEAD ROAD","11","Non-landed Properties","3","3800","1000 to 1100","Oct-2017"
"18277","GOLDHILL TOWERS","GOLDHILL AVENUE","11","Non-landed Properties","3","4000","1500 to 1600","Oct-2017"
"18278","THE LINC","LINCOLN ROAD","11","Non-landed Properties","3","4250","1200 to 1300","Oct-2017"
"18279","GILSTEAD MANSION","GILSTEAD ROAD","11","Non-landed Properties","3","3600","1500 to 1600","Oct-2017"
"18280","NOVELIS","SINARAN DRIVE","11","Non-landed Properties","2","3000","800 to 900","Oct-2017"
"18281","THE LINCOLN RESIDENCES","SURREY ROAD","11","Non-landed Properties","3","5300","1200 to 1300","Oct-2017"
"18282","TRILIGHT","NEWTON ROAD","11","Non-landed Properties","2","5300","1100 to 1200","Oct-2017"
"18283","EVELYN MANSIONS","EVELYN ROAD","11","Non-landed Properties","2","3100","800 to 900","Oct-2017"
"18284","HILLCREST ARCADIA","ARCADIA ROAD","11","Non-landed Properties","4","4600","1800 to 1900","Oct-2017"
"18285","THOMSON 800","THOMSON ROAD","11","Non-landed Properties","3","3200","1300 to 1400","Oct-2017"
"18286","THE SPRINGS","MOULMEIN RISE","11","Non-landed Properties","2","3300","800 to 900","Oct-2017"
"18287","368 THOMSON","THOMSON ROAD","11","Non-landed Properties","2","3000","800 to 900","Sep-2017"
"18288","ZEDGE","AKYAB ROAD","11","Non-landed Properties","2","2350","700 to 800","Sep-2017"
"18289","SOLEIL @ SINARAN","SINARAN DRIVE","11","Non-landed Properties","3","6600","1400 to 1500","Sep-2017"
"18290","CUBE 8","THOMSON ROAD","11","Non-landed Properties","2","3300","900 to 1000","Sep-2017"
"18291","26 NEWTON","NEWTON ROAD","11","Non-landed Properties","1","2500","400 to 500","Sep-2017"
"18292","SUITES @ SHREWSBURY","SHREWSBURY ROAD","11","Non-landed Properties","1","1630","300 to 400","Sep-2017"
"18293","TRILIGHT","NEWTON ROAD","11","Non-landed Properties","2","4450","1100 to 1200","Sep-2017"
"18294","28 SHELFORD","SHELFORD ROAD","11","Non-landed Properties","2","2100","800 to 900","Sep-2017"
"18295","BUCKLEY RESIDENCE","BUCKLEY ROAD","11","Non-landed Properties","1","3150","500 to 600","Sep-2017"
"18296","RESIDENCES @ EVELYN","EVELYN ROAD","11","Non-landed Properties","2","4000","900 to 1000","Sep-2017"
"18297","THE SHELFORD","SHELFORD ROAD","11","Non-landed Properties","3","4300","1100 to 1200","Sep-2017"
"18298","NINETEEN SHELFORD ROAD","SHELFORD ROAD","11","Non-landed Properties","2","2700","900 to 1000","Sep-2017"
"18299","SOLEIL @ SINARAN","SINARAN DRIVE","11","Non-landed Properties","2","5200","900 to 1000","Sep-2017"
"18300","LINCOLN SUITES","KHIANG GUAN AVENUE","11","Non-landed Properties","3","5400","1000 to 1100","Sep-2017"
"18301","THE ANSLEY","MANDALAY ROAD","11","Non-landed Properties","2","3000","900 to 1000","Sep-2017"
"18302","NEWTON SUITES","NEWTON ROAD","11","Non-landed Properties","3","5800","1000 to 1100","Sep-2017"
"18303","BUCKLEY CLASSIQUE","BUCKLEY ROAD","11","Non-landed Properties","3","5700","1400 to 1500","Sep-2017"
"18304","TREVOSE PARK","TREVOSE CRESCENT","11","Non-landed Properties","3","5000","1500 to 1600","Sep-2017"
"18305","TRILIGHT","NEWTON ROAD","11","Non-landed Properties","2","6000","1100 to 1200","Sep-2017"
"18306","PEAK COURT","THOMSON ROAD","11","Non-landed Properties","na*","6250","2300 to 2400","Sep-2017"
"18307","6 DERBYSHIRE","DERBYSHIRE ROAD","11","Non-landed Properties","1","2300","500 to 600","Sep-2017"
"18308","DUNEARN SUITES","DUNEARN ROAD","11","Non-landed Properties","na*","2000","400 to 500","Sep-2017"
"18309","1 MOULMEIN RISE","MOULMEIN RISE","11","Non-landed Properties","3","4900","1100 to 1200","Sep-2017"
"18310","DUNEARN COURT","DUNEARN ROAD","11","Non-landed Properties","3","3300","1200 to 1300","Sep-2017"
"18311","GILSTEAD TWO","GILSTEAD ROAD","11","Non-landed Properties","2","3700","700 to 800","Sep-2017"
"18312","NEWTON GEMS","NEWTON ROAD","11","Non-landed Properties","3","4982","1400 to 1500","Sep-2017"
"18313","6 DERBYSHIRE","DERBYSHIRE ROAD","11","Non-landed Properties","1","2250","400 to 500","Sep-2017"
"18314","ADRIA","DERBYSHIRE ROAD","11","Non-landed Properties","2","3300","600 to 700","Sep-2017"
"18315","NOVENA SUITES","MOULMEIN ROAD","11","Non-landed Properties","4","6200","1800 to 1900","Sep-2017"
"18316","THE ARMADALE","GILSTEAD ROAD","11","Non-landed Properties","3","3600","900 to 1000","Sep-2017"
"18317","LUCIDA","SUFFOLK ROAD","11","Non-landed Properties","2","3200","1000 to 1100","Sep-2017"
"18318","TRILIGHT","NEWTON ROAD","11","Non-landed Properties","2","4500","1100 to 1200","Sep-2017"
"18319","PARK INFINIA AT WEE NAM","LINCOLN ROAD","11","Non-landed Properties","2","4000","800 to 900","Sep-2017"
"18320","THE SHELFORD","SHELFORD ROAD","11","Non-landed Properties","4","7400","1800 to 1900","Sep-2017"
"18321","BUCKLEY CLASSIQUE","BUCKLEY ROAD","11","Non-landed Properties","3","6200","1400 to 1500","Sep-2017"
"18322","26 NEWTON","NEWTON ROAD","11","Non-landed Properties","1","2800","400 to 500","Sep-2017"
"18323","PARK INFINIA AT WEE NAM","LINCOLN ROAD","11","Non-landed Properties","2","4500","900 to 1000","Sep-2017"
"18324","RESIDENCES @ EVELYN","EVELYN ROAD","11","Non-landed Properties","2","4000","900 to 1000","Sep-2017"
"18325","SOLEIL @ SINARAN","SINARAN DRIVE","11","Non-landed Properties","na*","3300","500 to 600","Sep-2017"
"18326","TRILIGHT","NEWTON ROAD","11","Non-landed Properties","2","4200","1100 to 1200","Sep-2017"
"18327","THE ANSLEY","MANDALAY ROAD","11","Non-landed Properties","1","2500","600 to 700","Sep-2017"
"18328","CITY EDGE","MOULMEIN RISE","11","Non-landed Properties","2","3200","700 to 800","Sep-2017"
"18329","PARK INFINIA AT WEE NAM","LINCOLN ROAD","11","Non-landed Properties","2","4100","800 to 900","Sep-2017"
"18330","THE LINC","LINCOLN ROAD","11","Non-landed Properties","2","3300","800 to 900","Sep-2017"
"18331","THOMSON 800","THOMSON ROAD","11","Non-landed Properties","3","5200","1600 to 1700","Sep-2017"
"18332","NEWTON GEMS","NEWTON ROAD","11","Non-landed Properties","3","4982","1400 to 1500","Sep-2017"
"18333","NEWTON GEMS","NEWTON ROAD","11","Non-landed Properties","2","3581","900 to 1000","Sep-2017"
"18334","MONTEBLEU","MINBU ROAD","11","Non-landed Properties","3","4000","1100 to 1200","Sep-2017"
"18335","PARK INFINIA AT WEE NAM","LINCOLN ROAD","11","Non-landed Properties","2","5850","1000 to 1100","Sep-2017"
"18336","AMARYLLIS VILLE","NEWTON ROAD","11","Non-landed Properties","2","3600","900 to 1000","Sep-2017"
"18337","PARK INFINIA AT WEE NAM","LINCOLN ROAD","11","Non-landed Properties","2","3900","900 to 1000","Sep-2017"
"18338","6 DERBYSHIRE","DERBYSHIRE ROAD","11","Non-landed Properties","2","2800","700 to 800","Sep-2017"
"18339","GILSTEAD TWO","GILSTEAD ROAD","11","Non-landed Properties","2","3500","700 to 800","Sep-2017"
"18340","NEWTON GEMS","NEWTON ROAD","11","Non-landed Properties","4","5869","1700 to 1800","Sep-2017"
"18341","AMARYLLIS VILLE","NEWTON ROAD","11","Non-landed Properties","1","3150","600 to 700","Sep-2017"
"18342","DUNEARN GARDENS","DUNEARN ROAD","11","Non-landed Properties","na*","4500","1500 to 1600","Sep-2017"
"18343","THE SHELFORD","SHELFORD ROAD","11","Non-landed Properties","3","7000","1400 to 1500","Sep-2017"
"18344","28 SHELFORD","SHELFORD ROAD","11","Non-landed Properties","3","3000","1100 to 1200","Sep-2017"
"18345","CUBE 8","THOMSON ROAD","11","Non-landed Properties","1","1900","500 to 600","Sep-2017"
"18346","MANDALE HEIGHTS","MANDALAY ROAD","11","Non-landed Properties","3","2900","1100 to 1200","Sep-2017"
"18347","ZEDGE","AKYAB ROAD","11","Non-landed Properties","1","1700","400 to 500","Sep-2017"
"18348","THE SHELFORD","SHELFORD ROAD","11","Non-landed Properties","3","4900","1400 to 1500","Sep-2017"
"18349","SOLEIL @ SINARAN","SINARAN DRIVE","11","Non-landed Properties","na*","3000","500 to 600","Sep-2017"
"18350","ONE AKYAB","AKYAB ROAD","11","Non-landed Properties","3","2900","1600 to 1700","Sep-2017"
"18351","CITY EDGE","MOULMEIN RISE","11","Non-landed Properties","2","3100","700 to 800","Sep-2017"
"18352","AMARYLLIS VILLE","NEWTON ROAD","11","Non-landed Properties","3","4600","1100 to 1200","Sep-2017"
"18353","NEWTON GEMS","NEWTON ROAD","11","Non-landed Properties","4","6243","1700 to 1800","Sep-2017"
"18354","HILLCREST ARCADIA","ARCADIA ROAD","11","Non-landed Properties","4","5200","1700 to 1800","Sep-2017"
"18355","CUBE 8","THOMSON ROAD","11","Non-landed Properties","1","2500","500 to 600","Sep-2017"
"18356","368 THOMSON","THOMSON ROAD","11","Non-landed Properties","1","2600","600 to 700","Sep-2017"
"18357","PARK INFINIA AT WEE NAM","LINCOLN ROAD","11","Non-landed Properties","3","6800","1400 to 1500","Sep-2017"
"18358","CHANCERY ESQUIRE","CHANCERY LANE","11","Non-landed Properties","2","2700","1000 to 1100","Sep-2017"
"18359","MONTEBLEU","MINBU ROAD","11","Non-landed Properties","3","3900","1100 to 1200","Sep-2017"
"18360","10 SHELFORD","SHELFORD ROAD","11","Non-landed Properties","1","2000","600 to 700","Sep-2017"
"18361","6 DERBYSHIRE","DERBYSHIRE ROAD","11","Non-landed Properties","2","3000","800 to 900","Sep-2017"
"18362","PASTORAL VIEW","BASSEIN ROAD","11","Non-landed Properties","na*","3466","1100 to 1200","Sep-2017"
"18363","THE ANSLEY","MANDALAY ROAD","11","Non-landed Properties","3","4200","1100 to 1200","Sep-2017"
"18364","NOVENA REGENCY","THOMSON ROAD","11","Non-landed Properties","2","3200","600 to 700","Sep-2017"
"18365","PARK INFINIA AT WEE NAM","LINCOLN ROAD","11","Non-landed Properties","3","6500","1400 to 1500","Sep-2017"
"18366","368 THOMSON","THOMSON ROAD","11","Non-landed Properties","2","2900","800 to 900","Sep-2017"
"18367","NEWTON GEMS","NEWTON ROAD","11","Non-landed Properties","1","2600","600 to 700","Sep-2017"
"18368","HILLCREST ARCADIA","ARCADIA ROAD","11","Non-landed Properties","3","4300","1600 to 1700","Sep-2017"
"18369","THE LINCOLN RESIDENCES","SURREY ROAD","11","Non-landed Properties","4","6200","1800 to 1900","Sep-2017"
"18370","TRILIGHT","NEWTON ROAD","11","Non-landed Properties","2","5750","1200 to 1300","Sep-2017"
"18371","PAVILION 11","AKYAB ROAD","11","Non-landed Properties","3","4400","1400 to 1500","Sep-2017"
"18372","APLETON VIEW","SINARAN DRIVE","11","Non-landed Properties","3","3500","1000 to 1100","Sep-2017"
"18373","6 DERBYSHIRE","DERBYSHIRE ROAD","11","Non-landed Properties","1","2300","500 to 600","Sep-2017"
"18374","ADAM PARK CONDOMINIUM","ADAM ROAD","11","Non-landed Properties","2","3000","800 to 900","Sep-2017"
"18375","NOVENA SUITES","MOULMEIN ROAD","11","Non-landed Properties","1","3700","700 to 800","Sep-2017"
"18376","NEWTON SUITES","NEWTON ROAD","11","Non-landed Properties","3","5500","1000 to 1100","Sep-2017"
"18377","ROCHELLE AT NEWTON","KENG LEE ROAD","11","Non-landed Properties","3","4600","1300 to 1400","Sep-2017"
"18378","NEWTON GEMS","NEWTON ROAD","11","Non-landed Properties","3","4936","1400 to 1500","Sep-2017"
"18379","ADRIA","DERBYSHIRE ROAD","11","Non-landed Properties","3","4800","1200 to 1300","Sep-2017"
"18380","10 SHELFORD","SHELFORD ROAD","11","Non-landed Properties","1","2500","700 to 800","Sep-2017"
"18381","TRILIGHT","NEWTON ROAD","11","Non-landed Properties","2","5300","1100 to 1200","Sep-2017"
"18382","THE ANSLEY","MANDALAY ROAD","11","Non-landed Properties","2","3000","900 to 1000","Sep-2017"
"18383","8 BASSEIN","BASSEIN ROAD","11","Non-landed Properties","1","2000","400 to 500","Sep-2017"
"18384","THREE BUCKLEY","BUCKLEY ROAD","11","Non-landed Properties","3","6500","2000 to 2100","Sep-2017"
"18385","ZEDGE","AKYAB ROAD","11","Non-landed Properties","2","2100","700 to 800","Sep-2017"
"18386","368 THOMSON","THOMSON ROAD","11","Non-landed Properties","1","2500","600 to 700","Sep-2017"
"18387","RESIDENCES @ EVELYN","EVELYN ROAD","11","Non-landed Properties","2","3800","900 to 1000","Sep-2017"
"18388","M21","MANDALAY ROAD","11","Non-landed Properties","2","3180","1000 to 1100","Sep-2017"
"18389","NINETEEN SHELFORD ROAD","SHELFORD ROAD","11","Non-landed Properties","1","2300","600 to 700","Sep-2017"
"18390","SOLEIL @ SINARAN","SINARAN DRIVE","11","Non-landed Properties","2","5000","900 to 1000","Sep-2017"
"18391","PASTORAL VIEW","BASSEIN ROAD","11","Non-landed Properties","na*","3466","1100 to 1200","Sep-2017"
"18392","THE ARCADIA","ARCADIA ROAD","11","Non-landed Properties","4","10500",">3000","Sep-2017"
"18393","RESIDENCES @ EVELYN","EVELYN ROAD","11","Non-landed Properties","2","4000","900 to 1000","Sep-2017"
"18394","28 SHELFORD","SHELFORD ROAD","11","Non-landed Properties","2","2500","800 to 900","Sep-2017"
"18395","NEWTON IMPERIAL","NEWTON ROAD","11","Non-landed Properties","3","6000","1900 to 2000","Sep-2017"
"18396","VIVA","SUFFOLK WALK","11","Non-landed Properties","4","6800","1800 to 1900","Sep-2017"
"18397","TRILIGHT","NEWTON ROAD","11","Non-landed Properties","3","7500","2000 to 2100","Sep-2017"
"18398","368 THOMSON","THOMSON ROAD","11","Non-landed Properties","3","4000","1300 to 1400","Sep-2017"
"18399","MONTEBLEU","MINBU ROAD","11","Non-landed Properties","2","2900","800 to 900","Sep-2017"
"18400","RESIDENCES @ EVELYN","EVELYN ROAD","11","Non-landed Properties","3","5200","1300 to 1400","Sep-2017"
"18401","NOVENA COURT","JALAN NOVENA BARAT","11","Non-landed Properties","na*","2100","800 to 900","Sep-2017"
"18402","PARK INFINIA AT WEE NAM","LINCOLN ROAD","11","Non-landed Properties","4","7600","1600 to 1700","Sep-2017"
"18403","SKY@ELEVEN","THOMSON LANE","11","Non-landed Properties","4","7500","2200 to 2300","Sep-2017"
"18404","NEWTON SUITES","NEWTON ROAD","11","Non-landed Properties","2","3700","600 to 700","Sep-2017"
"18405","GLOUCESTER MANSIONS","NEWTON ROAD","11","Non-landed Properties","1","2250","600 to 700","Sep-2017"
"18406","THOMSON 800","THOMSON ROAD","11","Non-landed Properties","3","3400","1400 to 1500","Sep-2017"
"18407","368 THOMSON","THOMSON ROAD","11","Non-landed Properties","4","5200","1700 to 1800","Sep-2017"
"18408","PARK INFINIA AT WEE NAM","LINCOLN ROAD","11","Non-landed Properties","1","2600","500 to 600","Sep-2017"
"18409","THOMSON 800","THOMSON ROAD","11","Non-landed Properties","3","4800","1600 to 1700","Sep-2017"
"18410","DUNEARN REGENCY","DUNEARN ROAD","11","Non-landed Properties","2","2400","600 to 700","Sep-2017"
"18411","THE SHELFORD","SHELFORD ROAD","11","Non-landed Properties","3","5000","1400 to 1500","Sep-2017"
"18412","GILSTEAD COURT","GILSTEAD ROAD","11","Non-landed Properties","3","3100","1300 to 1400","Sep-2017"
"18413","10 SHELFORD","SHELFORD ROAD","11","Non-landed Properties","1","2000","400 to 500","Sep-2017"
"18414","NEWTON 18","NEWTON ROAD","11","Non-landed Properties","3","4000","1200 to 1300","Sep-2017"
"18415","DUNEARN GARDENS","DUNEARN ROAD","11","Non-landed Properties","na*","4000","1500 to 1600","Sep-2017"
"18416","PARK INFINIA AT WEE NAM","LINCOLN ROAD","11","Non-landed Properties","2","5000","1000 to 1100","Sep-2017"
"18417","NEWTON GEMS","NEWTON ROAD","11","Non-landed Properties","3","4982","1400 to 1500","Sep-2017"
"18418","NOVENA HILL","JALAN NOVENA","11","Non-landed Properties","na*","2000","500 to 600","Sep-2017"
"18419","368 THOMSON","THOMSON ROAD","11","Non-landed Properties","2","3000","800 to 900","Sep-2017"
"18420","RESIDENCES @ EVELYN","EVELYN ROAD","11","Non-landed Properties","3","5100","1300 to 1400","Sep-2017"
"18421","MULBERRY TREE","MOULMEIN ROAD","11","Non-landed Properties","1","2150","400 to 500","Sep-2017"
"18422","ADRIA","DERBYSHIRE ROAD","11","Non-landed Properties","3","5200","1200 to 1300","Sep-2017"
"18423","THE ARMADALE","GILSTEAD ROAD","11","Non-landed Properties","1","3300","600 to 700","Sep-2017"
"18424","NINETEEN SHELFORD ROAD","SHELFORD ROAD","11","Non-landed Properties","3","4100","1200 to 1300","Sep-2017"
"18425","28 SHELFORD","SHELFORD ROAD","11","Non-landed Properties","3","3200","1100 to 1200","Sep-2017"
"18426","PASTORAL VIEW","BASSEIN ROAD","11","Non-landed Properties","na*","3500","1100 to 1200","Sep-2017"
"18427","LINCOLN SUITES","KHIANG GUAN AVENUE","11","Non-landed Properties","1","3100","500 to 600","Sep-2017"
"18428","TREVOSE PARK","TREVOSE CRESCENT","11","Non-landed Properties","3","5500","1500 to 1600","Sep-2017"
"18429","THE SPRINGS","MOULMEIN RISE","11","Non-landed Properties","3","3700","1000 to 1100","Sep-2017"
"18430","MIRO","LINCOLN ROAD","11","Non-landed Properties","2","4500","1100 to 1200","Sep-2017"
"18431","L'VIV","NEWTON ROAD","11","Non-landed Properties","2","5500","1000 to 1100","Sep-2017"
"18432","NEWTON GEMS","NEWTON ROAD","11","Non-landed Properties","1","2698","600 to 700","Sep-2017"
"18433","THOMSON EURO-ASIA","THOMSON ROAD","11","Non-landed Properties","3","3650","1000 to 1100","Sep-2017"
"18434","ADRIA","DERBYSHIRE ROAD","11","Non-landed Properties","2","3100","600 to 700","Sep-2017"
"18435","MEDGE","MINBU ROAD","11","Non-landed Properties","2","2500","700 to 800","Sep-2017"
"18436","SOLEIL @ SINARAN","SINARAN DRIVE","11","Non-landed Properties","na*","2700","500 to 600","Sep-2017"
"18437","CHANCERY PARK","CHANCERY LANE","11","Non-landed Properties","na*","5400","2100 to 2200","Sep-2017"
"18438","PARK INFINIA AT WEE NAM","LINCOLN ROAD","11","Non-landed Properties","2","5000","1100 to 1200","Sep-2017"
"18439","VISIN APARTMENTS","SURREY ROAD","11","Non-landed Properties","na*","3000","900 to 1000","Sep-2017"
"18440","SOLEIL @ SINARAN","SINARAN DRIVE","11","Non-landed Properties","2","5500","1000 to 1100","Sep-2017"
"18441","8 BASSEIN","BASSEIN ROAD","11","Non-landed Properties","1","2000","400 to 500","Sep-2017"
"18442","PARK INFINIA AT WEE NAM","LINCOLN ROAD","11","Non-landed Properties","3","6300","1400 to 1500","Sep-2017"
"18443","PAVILION 11","AKYAB ROAD","11","Non-landed Properties","3","4000","1400 to 1500","Sep-2017"
"18444","THOMSON EURO-ASIA","THOMSON ROAD","11","Non-landed Properties","3","4000","1000 to 1100","Sep-2017"
"18445","TRILIGHT","NEWTON ROAD","11","Non-landed Properties","3","7500","2000 to 2100","Sep-2017"
"18446","M21","MANDALAY ROAD","11","Non-landed Properties","3","4000","1300 to 1400","Sep-2017"
"18447","ZEDGE","AKYAB ROAD","11","Non-landed Properties","1","1600","400 to 500","Sep-2017"
"18448","6 DERBYSHIRE","DERBYSHIRE ROAD","11","Non-landed Properties","3","4000","1000 to 1100","Sep-2017"
"18449","D' IXORAS","MINBU ROAD","11","Non-landed Properties","3","2650","900 to 1000","Sep-2017"
"18450","NINETEEN SHELFORD ROAD","SHELFORD ROAD","11","Non-landed Properties","1","2700","700 to 800","Sep-2017"
"18451","TRILIGHT","NEWTON ROAD","11","Non-landed Properties","2","4900","1100 to 1200","Sep-2017"
"18452","THE GLYNDEBOURNE","TREVOSE CRESCENT","11","Non-landed Properties","3","5600","1400 to 1500","Sep-2017"
"18453","SOLEIL @ SINARAN","SINARAN DRIVE","11","Non-landed Properties","na*","3400","500 to 600","Sep-2017"
"18454","6 DERBYSHIRE","DERBYSHIRE ROAD","11","Non-landed Properties","2","2900","700 to 800","Sep-2017"
"18455","MANDALE HEIGHTS","MANDALAY ROAD","11","Non-landed Properties","4","6000","1700 to 1800","Sep-2017"
"18456","PARK INFINIA AT WEE NAM","LINCOLN ROAD","11","Non-landed Properties","1","2500","500 to 600","Sep-2017"
"18457","VIVA","SUFFOLK WALK","11","Non-landed Properties","2","5100","1000 to 1100","Sep-2017"
"18458","10 SHELFORD","SHELFORD ROAD","11","Non-landed Properties","1","2000","600 to 700","Sep-2017"
"18459","HILLCREST ARCADIA","ARCADIA ROAD","11","Non-landed Properties","3","4000","1600 to 1700","Sep-2017"
"18460","TRILIGHT","NEWTON ROAD","11","Non-landed Properties","3","8500","2100 to 2200","Sep-2017"
"18461","PASTORAL VIEW","BASSEIN ROAD","11","Non-landed Properties","na*","2598","500 to 600","Sep-2017"
"18462","NEWTON IMPERIAL","NEWTON ROAD","11","Non-landed Properties","3","6000","1700 to 1800","Sep-2017"
"18463","NEWTON GEMS","NEWTON ROAD","11","Non-landed Properties","4","5729","1700 to 1800","Sep-2017"
"18464","AMARYLLIS VILLE","NEWTON ROAD","11","Non-landed Properties","2","4000","900 to 1000","Sep-2017"
"18465","SOLEIL @ SINARAN","SINARAN DRIVE","11","Non-landed Properties","2","4800","1000 to 1100","Sep-2017"
"18466","BUCKLEY 18","BUCKLEY ROAD","11","Non-landed Properties","2","4300","1200 to 1300","Sep-2017"
"18467","TRILIGHT","NEWTON ROAD","11","Non-landed Properties","3","7600","2000 to 2100","Sep-2017"
"18468","STRATA","ESSEX ROAD","11","Non-landed Properties","1","2400","400 to 500","Sep-2017"
"18469","SHELFORD SUITES","SHELFORD ROAD","11","Non-landed Properties","4","5400","2500 to 2600","Sep-2017"
"18470","NEWTON ONE","NEWTON ROAD","11","Non-landed Properties","3","6400","1800 to 1900","Sep-2017"
"18471","MULBERRY TREE","MOULMEIN ROAD","11","Non-landed Properties","1","2600","400 to 500","Sep-2017"
"18472","NOVELIS","SINARAN DRIVE","11","Non-landed Properties","2","3000","800 to 900","Sep-2017"
"18473","VIVA","SUFFOLK WALK","11","Non-landed Properties","4","7400","1800 to 1900","Sep-2017"
