"S/N","Building/Project Name","Street Name","Postal District","Type","No. of Bedroom(for Non-Landed Only)","Monthly Gross Rent($)","Floor Area (sq ft)","Lease Commencement Date"
"3791","PARC OASIS","JURONG EAST AVENUE 1","22","Non-landed Properties","4","3500","1500 to 1600","Jan-2021"
"3792","PARC VISTA","CORPORATION ROAD","22","Non-landed Properties","2","2400","1000 to 1100","Jan-2021"
"3793","THE MAYFAIR","JURONG EAST STREET 32","22","Non-landed Properties","3","2750","1100 to 1200","Jan-2021"
"3794","PARC OASIS","JURONG EAST AVENUE 1","22","Non-landed Properties","3","2900","1300 to 1400","Jan-2021"
"3795","THE LAKESHORE","JURONG WEST STREET 41","22","Non-landed Properties","2","2400","800 to 900","Jan-2021"
"3796","LAKESIDE APARTMENTS","YUAN CHING ROAD","22","Non-landed Properties","NA","2500","1500 to 1600","Jan-2021"
"3797","THE CENTRIS","JURONG WEST CENTRAL 3","22","Non-landed Properties","3","3800","1000 to 1100","Jan-2021"
"3798","LAKEVILLE","JURONG LAKE LINK","22","Non-landed Properties","2","2600","700 to 800","Dec-2020"
"3799","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","1","2650","400 to 500","Dec-2020"
"3800","THE CENTRIS","JURONG WEST CENTRAL 3","22","Non-landed Properties","3","4500","1300 to 1400","Dec-2020"
"3801","LAKEPOINT CONDOMINIUM","LAKEPOINT DRIVE","22","Non-landed Properties","NA","2800","1800 to 1900","Dec-2020"
"3802","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","2","3500","600 to 700","Dec-2020"
"3803","THE LAKESHORE","JURONG WEST STREET 41","22","Non-landed Properties","2","2600","800 to 900","Dec-2020"
"3804","LAKEVILLE","JURONG LAKE LINK","22","Non-landed Properties","2","2600","700 to 800","Dec-2020"
"3805","CASPIAN","LAKESIDE DRIVE","22","Non-landed Properties","2","2800","1000 to 1100","Dec-2020"
"3806","THE LAKEFRONT RESIDENCES","LAKESIDE DRIVE","22","Non-landed Properties","3","3200","1000 to 1100","Dec-2020"
"3807","LAKEVILLE","JURONG LAKE LINK","22","Non-landed Properties","4","4500","1400 to 1500","Dec-2020"
"3808","PARC OASIS","JURONG EAST AVENUE 1","22","Non-landed Properties","3","2850","1200 to 1300","Dec-2020"
"3809","PARC OASIS","JURONG EAST AVENUE 1","22","Non-landed Properties","4","3600","1500 to 1600","Dec-2020"
"3810","LAKEVILLE","JURONG LAKE LINK","22","Non-landed Properties","2","2600","700 to 800","Dec-2020"
"3811","LAKEVILLE","JURONG LAKE LINK","22","Non-landed Properties","2","2400","700 to 800","Dec-2020"
"3812","THE LAKESHORE","JURONG WEST STREET 41","22","Non-landed Properties","3","4300","1100 to 1200","Dec-2020"
"3813","THE LAKEFRONT RESIDENCES","LAKESIDE DRIVE","22","Non-landed Properties","2","2600","700 to 800","Dec-2020"
"3814","PARC OASIS","JURONG EAST AVENUE 1","22","Non-landed Properties","3","3100","1200 to 1300","Dec-2020"
"3815","THE MAYFAIR","JURONG EAST STREET 32","22","Non-landed Properties","2","2650","900 to 1000","Dec-2020"
"3816","CASPIAN","LAKESIDE DRIVE","22","Non-landed Properties","4","4300","1300 to 1400","Dec-2020"
"3817","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","3","3600","800 to 900","Dec-2020"
"3818","PARC OASIS","JURONG EAST AVENUE 1","22","Non-landed Properties","4","3200","1500 to 1600","Dec-2020"
"3819","THE MAYFAIR","JURONG EAST STREET 32","22","Non-landed Properties","2","2600","900 to 1000","Dec-2020"
"3820","IVORY HEIGHTS","JURONG EAST STREET 13","22","Non-landed Properties","NA","3000","1600 to 1700","Dec-2020"
"3821","LAKE GRANDE","JURONG LAKE LINK","22","Non-landed Properties","1","2200","500 to 600","Dec-2020"
"3822","PARC OASIS","JURONG EAST AVENUE 1","22","Non-landed Properties","4","3400","1500 to 1600","Dec-2020"
"3823","LAKE GRANDE","JURONG LAKE LINK","22","Non-landed Properties","2","2800","600 to 700","Dec-2020"
"3824","LAKEHOLMZ","CORPORATION ROAD","22","Non-landed Properties","3","2800","1200 to 1300","Dec-2020"
"3825","LAKE GRANDE","JURONG LAKE LINK","22","Non-landed Properties","2","2900","600 to 700","Dec-2020"
"3826","IVORY HEIGHTS","JURONG EAST STREET 13","22","Non-landed Properties","NA","2400","1400 to 1500","Dec-2020"
"3827","CASPIAN","LAKESIDE DRIVE","22","Non-landed Properties","3","3800","1400 to 1500","Dec-2020"
"3828","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","4","4200","1200 to 1300","Dec-2020"
"3829","PARC OASIS","JURONG EAST AVENUE 1","22","Non-landed Properties","2","3000","1000 to 1100","Dec-2020"
"3830","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","2","3100","600 to 700","Dec-2020"
"3831","THE CENTRIS","JURONG WEST CENTRAL 3","22","Non-landed Properties","3","3600","1000 to 1100","Dec-2020"
"3832","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","2","3000","600 to 700","Dec-2020"
"3833","PARC OASIS","JURONG EAST AVENUE 1","22","Non-landed Properties","2","2600","1000 to 1100","Dec-2020"
"3834","PARC OASIS","JURONG EAST AVENUE 1","22","Non-landed Properties","3","2800","1300 to 1400","Dec-2020"
"3835","LAKE GRANDE","JURONG LAKE LINK","22","Non-landed Properties","2","2900","800 to 900","Dec-2020"
"3836","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","1","2400","500 to 600","Dec-2020"
"3837","LAKEVILLE","JURONG LAKE LINK","22","Non-landed Properties","4","4800","1300 to 1400","Dec-2020"
"3838","THE LAKEFRONT RESIDENCES","LAKESIDE DRIVE","22","Non-landed Properties","3","3500","1000 to 1100","Dec-2020"
"3839","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","2","3000","600 to 700","Dec-2020"
"3840","PARC OASIS","JURONG EAST AVENUE 1","22","Non-landed Properties","3","3200","1300 to 1400","Dec-2020"
"3841","CASPIAN","LAKESIDE DRIVE","22","Non-landed Properties","3","4100","1200 to 1300","Dec-2020"
"3842","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","2","3300","600 to 700","Dec-2020"
"3843","CASPIAN","LAKESIDE DRIVE","22","Non-landed Properties","2","2700","1000 to 1100","Dec-2020"
"3844","LAKEPOINT CONDOMINIUM","LAKEPOINT DRIVE","22","Non-landed Properties","NA","2900","2200 to 2300","Dec-2020"
"3845","THE MAYFAIR","JURONG EAST STREET 32","22","Non-landed Properties","3","3300","1100 to 1200","Dec-2020"
"3846","THE CENTRIS","JURONG WEST CENTRAL 3","22","Non-landed Properties","3","3300","1000 to 1100","Dec-2020"
"3847","THE MAYFAIR","JURONG EAST STREET 32","22","Non-landed Properties","3","3000","1200 to 1300","Dec-2020"
"3848","THE CENTRIS","JURONG WEST CENTRAL 3","22","Non-landed Properties","3","3900","1200 to 1300","Dec-2020"
"3849","THE LAKESHORE","JURONG WEST STREET 41","22","Non-landed Properties","3","3200","1100 to 1200","Dec-2020"
"3850","LAKEVILLE","JURONG LAKE LINK","22","Non-landed Properties","1","2100","500 to 600","Dec-2020"
"3851","LAKEVILLE","JURONG LAKE LINK","22","Non-landed Properties","3","3000","900 to 1000","Dec-2020"
"3852","THE LAKESHORE","JURONG WEST STREET 41","22","Non-landed Properties","3","3300","1100 to 1200","Dec-2020"
"3853","PARC VISTA","CORPORATION ROAD","22","Non-landed Properties","2","2800","1000 to 1100","Dec-2020"
"3854","THE LAKESHORE","JURONG WEST STREET 41","22","Non-landed Properties","2","2500","900 to 1000","Dec-2020"
"3855","IVORY HEIGHTS","JURONG EAST STREET 13","22","Non-landed Properties","NA","4000","1800 to 1900","Dec-2020"
"3856","THE CENTRIS","JURONG WEST CENTRAL 3","22","Non-landed Properties","2","2750","1000 to 1100","Dec-2020"
"3857","THE LAKESHORE","JURONG WEST STREET 41","22","Non-landed Properties","3","3000","1100 to 1200","Dec-2020"
"3858","PARC VISTA","CORPORATION ROAD","22","Non-landed Properties","2","2600","1000 to 1100","Dec-2020"
"3859","THE CENTRIS","JURONG WEST CENTRAL 3","22","Non-landed Properties","2","2700","900 to 1000","Dec-2020"
"3860","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","4","4200","1200 to 1300","Dec-2020"
"3861","THE MAYFAIR","JURONG EAST STREET 32","22","Non-landed Properties","4","4000","1300 to 1400","Dec-2020"
"3862","PARC OASIS","JURONG EAST AVENUE 1","22","Non-landed Properties","2","1850","1000 to 1100","Dec-2020"
"3863","THE LAKEFRONT RESIDENCES","LAKESIDE DRIVE","22","Non-landed Properties","4","5400","2100 to 2200","Dec-2020"
"3864","LAKEVILLE","JURONG LAKE LINK","22","Non-landed Properties","2","2450","600 to 700","Dec-2020"
"3865","CASPIAN","LAKESIDE DRIVE","22","Non-landed Properties","2","3000","800 to 900","Dec-2020"
"3866","THE LAKEFRONT RESIDENCES","LAKESIDE DRIVE","22","Non-landed Properties","1","2100","500 to 600","Dec-2020"
"3867","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","2","3650","600 to 700","Dec-2020"
"3868","LAKE GRANDE","JURONG LAKE LINK","22","Non-landed Properties","2","3300","900 to 1000","Dec-2020"
"3869","LAKEVILLE","JURONG LAKE LINK","22","Non-landed Properties","3","4200","1100 to 1200","Dec-2020"
"3870","LAKEVILLE","JURONG LAKE LINK","22","Non-landed Properties","2","2300","600 to 700","Dec-2020"
"3871","PARK VIEW MANSION","YUAN CHING ROAD","22","Non-landed Properties","NA","2350","1100 to 1200","Dec-2020"
"3872","LAKE GRANDE","JURONG LAKE LINK","22","Non-landed Properties","1","2200","400 to 500","Dec-2020"
"3873","THE LAKESHORE","JURONG WEST STREET 41","22","Non-landed Properties","3","3000","1100 to 1200","Dec-2020"
"3874","THE CENTRIS","JURONG WEST CENTRAL 3","22","Non-landed Properties","2","3050","900 to 1000","Dec-2020"
"3875","LAKE GRANDE","JURONG LAKE LINK","22","Non-landed Properties","2","2700","600 to 700","Dec-2020"
"3876","PARC VISTA","CORPORATION ROAD","22","Non-landed Properties","2","2400","1000 to 1100","Dec-2020"
"3877","LAKE GRANDE","JURONG LAKE LINK","22","Non-landed Properties","1","2550","500 to 600","Dec-2020"
"3878","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","1","2450","500 to 600","Dec-2020"
"3879","THE LAKEFRONT RESIDENCES","LAKESIDE DRIVE","22","Non-landed Properties","2","3000","900 to 1000","Dec-2020"
"3880","PARC OASIS","JURONG EAST AVENUE 1","22","Non-landed Properties","2","2500","1000 to 1100","Dec-2020"
"3881","CASPIAN","LAKESIDE DRIVE","22","Non-landed Properties","2","2750","1200 to 1300","Dec-2020"
"3882","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","2","2800","600 to 700","Dec-2020"
"3883","LAKEVILLE","JURONG LAKE LINK","22","Non-landed Properties","4","4300","1400 to 1500","Dec-2020"
"3884","CASPIAN","LAKESIDE DRIVE","22","Non-landed Properties","3","3600","1100 to 1200","Dec-2020"
"3885","THE CENTRIS","JURONG WEST CENTRAL 3","22","Non-landed Properties","2","3300","900 to 1000","Dec-2020"
"3886","LAKEVILLE","JURONG LAKE LINK","22","Non-landed Properties","3","3400","1100 to 1200","Dec-2020"
"3887","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","2","3200","600 to 700","Dec-2020"
"3888","LAKE GRANDE","JURONG LAKE LINK","22","Non-landed Properties","2","2800","700 to 800","Dec-2020"
"3889","LAKEPOINT CONDOMINIUM","LAKEPOINT DRIVE","22","Non-landed Properties","NA","2100","900 to 1000","Dec-2020"
"3890","LAKEVILLE","JURONG LAKE LINK","22","Non-landed Properties","2","2300","600 to 700","Dec-2020"
"3891","LAKEPOINT CONDOMINIUM","LAKEPOINT DRIVE","22","Non-landed Properties","NA","2500","900 to 1000","Dec-2020"
"3892","THE LAKEFRONT RESIDENCES","LAKESIDE DRIVE","22","Non-landed Properties","2","2900","700 to 800","Dec-2020"
"3893","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","2","3000","600 to 700","Dec-2020"
"3894","LAKEVILLE","JURONG LAKE LINK","22","Non-landed Properties","2","2400","700 to 800","Dec-2020"
"3895","LAKEVILLE","JURONG LAKE LINK","22","Non-landed Properties","2","2900","700 to 800","Dec-2020"
"3896","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","2","3100","600 to 700","Dec-2020"
"3897","IVORY HEIGHTS","JURONG EAST STREET 13","22","Non-landed Properties","NA","2400","1400 to 1500","Dec-2020"
"3898","CASPIAN","LAKESIDE DRIVE","22","Non-landed Properties","3","2880","1200 to 1300","Dec-2020"
"3899","THE LAKEFRONT RESIDENCES","LAKESIDE DRIVE","22","Non-landed Properties","1","2100","400 to 500","Dec-2020"
"3900","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","1","2400","500 to 600","Dec-2020"
"3901","LAKEVILLE","JURONG LAKE LINK","22","Non-landed Properties","3","3600","1100 to 1200","Dec-2020"
"3902","LAKE GRANDE","JURONG LAKE LINK","22","Non-landed Properties","1","2100","400 to 500","Dec-2020"
"3903","LAKE GRANDE","JURONG LAKE LINK","22","Non-landed Properties","1","2400","500 to 600","Dec-2020"
"3904","LAKE GRANDE","JURONG LAKE LINK","22","Non-landed Properties","5","5500","1300 to 1400","Dec-2020"
"3905","LAKE GRANDE","JURONG LAKE LINK","22","Non-landed Properties","2","2800","600 to 700","Dec-2020"
"3906","LAKEVILLE","JURONG LAKE LINK","22","Non-landed Properties","3","3400","900 to 1000","Dec-2020"
"3907","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","1","2800","400 to 500","Dec-2020"
"3908","PARC VISTA","CORPORATION ROAD","22","Non-landed Properties","3","2500","1200 to 1300","Dec-2020"
"3909","LAKEHOLMZ","CORPORATION ROAD","22","Non-landed Properties","2","2500","1000 to 1100","Dec-2020"
"3910","THE LAKESHORE","JURONG WEST STREET 41","22","Non-landed Properties","2","2800","800 to 900","Dec-2020"
"3911","LAKE GRANDE","JURONG LAKE LINK","22","Non-landed Properties","1","2300","400 to 500","Dec-2020"
"3912","THE CENTRIS","JURONG WEST CENTRAL 3","22","Non-landed Properties","3","4000","1800 to 1900","Dec-2020"
"3913","THE LAKESHORE","JURONG WEST STREET 41","22","Non-landed Properties","3","2900","1100 to 1200","Dec-2020"
"3914","PARC VISTA","CORPORATION ROAD","22","Non-landed Properties","2","2800","1000 to 1100","Dec-2020"
"3915","LAKE GRANDE","JURONG LAKE LINK","22","Non-landed Properties","2","2800","800 to 900","Dec-2020"
"3916","THE LAKEFRONT RESIDENCES","LAKESIDE DRIVE","22","Non-landed Properties","3","3450","1000 to 1100","Dec-2020"
"3917","PARC VISTA","CORPORATION ROAD","22","Non-landed Properties","3","3200","1200 to 1300","Dec-2020"
"3918","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","1","2600","500 to 600","Dec-2020"
"3919","LAKEHOLMZ","CORPORATION ROAD","22","Non-landed Properties","2","2930","1000 to 1100","Dec-2020"
"3920","THE LAKESHORE","JURONG WEST STREET 41","22","Non-landed Properties","3","3700","1100 to 1200","Dec-2020"
"3921","THE LAKEFRONT RESIDENCES","LAKESIDE DRIVE","22","Non-landed Properties","2","2900","1100 to 1200","Dec-2020"
"3922","CASPIAN","LAKESIDE DRIVE","22","Non-landed Properties","3","3300","1100 to 1200","Dec-2020"
"3923","PARC VISTA","CORPORATION ROAD","22","Non-landed Properties","3","3300","1200 to 1300","Dec-2020"
"3924","PARC VISTA","CORPORATION ROAD","22","Non-landed Properties","2","2800","1000 to 1100","Dec-2020"
"3925","THE LAKEFRONT RESIDENCES","LAKESIDE DRIVE","22","Non-landed Properties","2","2800","700 to 800","Dec-2020"
"3926","IVORY HEIGHTS","JURONG EAST STREET 13","22","Non-landed Properties","NA","3200","1600 to 1700","Dec-2020"
"3927","LAKEVILLE","JURONG LAKE LINK","22","Non-landed Properties","2","2400","700 to 800","Dec-2020"
"3928","PARK VIEW MANSION","YUAN CHING ROAD","22","Non-landed Properties","NA","2800","1100 to 1200","Dec-2020"
"3929","THE LAKESHORE","JURONG WEST STREET 41","22","Non-landed Properties","3","3500","1100 to 1200","Dec-2020"
"3930","IVORY HEIGHTS","JURONG EAST STREET 13","22","Non-landed Properties","NA","2500","1600 to 1700","Dec-2020"
"3931","THE LAKEFRONT RESIDENCES","LAKESIDE DRIVE","22","Non-landed Properties","1","2100","400 to 500","Dec-2020"
"3932","LAKEVILLE","JURONG LAKE LINK","22","Non-landed Properties","2","2300","600 to 700","Dec-2020"
"3933","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","1","2550","400 to 500","Dec-2020"
"3934","LAKE GRANDE","JURONG LAKE LINK","22","Non-landed Properties","2","2800","600 to 700","Dec-2020"
"3935","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","1","2500","400 to 500","Dec-2020"
"3936","LAKEVILLE","JURONG LAKE LINK","22","Non-landed Properties","2","2700","700 to 800","Dec-2020"
"3937","PARC OASIS","JURONG EAST AVENUE 1","22","Non-landed Properties","3","3000","1300 to 1400","Dec-2020"
"3938","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","2","3000","600 to 700","Dec-2020"
"3939","PARC VISTA","CORPORATION ROAD","22","Non-landed Properties","3","2750","1200 to 1300","Dec-2020"
"3940","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","1","2600","500 to 600","Dec-2020"
"3941","CASPIAN","LAKESIDE DRIVE","22","Non-landed Properties","3","4700","1200 to 1300","Dec-2020"
"3942","LAKE GRANDE","JURONG LAKE LINK","22","Non-landed Properties","2","2750","600 to 700","Dec-2020"
"3943","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","1","2300","400 to 500","Dec-2020"
"3944","THE LAKESHORE","JURONG WEST STREET 41","22","Non-landed Properties","3","3000","1100 to 1200","Dec-2020"
"3945","LAKE GRANDE","JURONG LAKE LINK","22","Non-landed Properties","1","2050","400 to 500","Dec-2020"
"3946","PARK VIEW MANSION","YUAN CHING ROAD","22","Non-landed Properties","NA","2400","1300 to 1400","Dec-2020"
"3947","LAKEPOINT CONDOMINIUM","LAKEPOINT DRIVE","22","Non-landed Properties","NA","2200","1000 to 1100","Dec-2020"
"3948","IVORY HEIGHTS","JURONG EAST STREET 13","22","Non-landed Properties","NA","2500","1400 to 1500","Dec-2020"
"3949","LAKEVILLE","JURONG LAKE LINK","22","Non-landed Properties","3","4200","1100 to 1200","Dec-2020"
"3950","LAKE GRANDE","JURONG LAKE LINK","22","Non-landed Properties","2","3000","800 to 900","Dec-2020"
"3951","LAKEVILLE","JURONG LAKE LINK","22","Non-landed Properties","2","2900","700 to 800","Dec-2020"
"3952","PARC OASIS","JURONG EAST AVENUE 1","22","Non-landed Properties","3","3250","1200 to 1300","Dec-2020"
"3953","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","2","3100","600 to 700","Dec-2020"
"3954","LAKEVILLE","JURONG LAKE LINK","22","Non-landed Properties","2","2600","700 to 800","Dec-2020"
"3955","CASPIAN","LAKESIDE DRIVE","22","Non-landed Properties","2","2900","800 to 900","Dec-2020"
"3956","PARC VISTA","CORPORATION ROAD","22","Non-landed Properties","3","2800","1200 to 1300","Dec-2020"
"3957","PARC VISTA","CORPORATION ROAD","22","Non-landed Properties","2","2700","1000 to 1100","Dec-2020"
"3958","PARC VISTA","CORPORATION ROAD","22","Non-landed Properties","3","2875","1200 to 1300","Dec-2020"
"3959","LAKE GRANDE","JURONG LAKE LINK","22","Non-landed Properties","2","2800","800 to 900","Dec-2020"
"3960","THE MAYFAIR","JURONG EAST STREET 32","22","Non-landed Properties","3","3100","1200 to 1300","Dec-2020"
"3961","PARC VISTA","CORPORATION ROAD","22","Non-landed Properties","3","2400","1200 to 1300","Dec-2020"
"3962","LAKEVILLE","JURONG LAKE LINK","22","Non-landed Properties","2","2500","700 to 800","Dec-2020"
"3963","THE LAKESHORE","JURONG WEST STREET 41","22","Non-landed Properties","3","3100","1100 to 1200","Dec-2020"
"3964","LAKESIDE TOWER","YUAN CHING ROAD","22","Non-landed Properties","NA","3000","1900 to 2000","Dec-2020"
"3965","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","2","3000","600 to 700","Dec-2020"
"3966","LAKEVILLE","JURONG LAKE LINK","22","Non-landed Properties","2","2600","700 to 800","Dec-2020"
"3967","PARC VISTA","CORPORATION ROAD","22","Non-landed Properties","3","3000","1200 to 1300","Dec-2020"
"3968","IVORY HEIGHTS","JURONG EAST STREET 13","22","Non-landed Properties","NA","2600","1400 to 1500","Dec-2020"
"3969","IVORY HEIGHTS","JURONG EAST STREET 13","22","Non-landed Properties","NA","2850","1400 to 1500","Dec-2020"
"3970","LAKESIDE APARTMENTS","YUAN CHING ROAD","22","Non-landed Properties","NA","2600","1500 to 1600","Dec-2020"
"3971","CASPIAN","LAKESIDE DRIVE","22","Non-landed Properties","2","2900","800 to 900","Dec-2020"
"3972","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","1","2550","400 to 500","Dec-2020"
"3973","THE MAYFAIR","JURONG EAST STREET 32","22","Non-landed Properties","2","2400","900 to 1000","Dec-2020"
"3974","LAKE GRANDE","JURONG LAKE LINK","22","Non-landed Properties","1","2200","400 to 500","Dec-2020"
"3975","IVORY HEIGHTS","JURONG EAST STREET 13","22","Non-landed Properties","NA","2350","1400 to 1500","Dec-2020"
