"S/N","Building/Project Name","Street Name","Postal District","Type","No. of Bedroom(for Non-Landed Only)","Monthly Gross Rent($)","Floor Area (sq ft)","Lease Commencement Date"
"240","CASHEW HEIGHTS CONDOMINIUM","CASHEW ROAD","23","Non-landed Properties","3","3300","1600 to 1700","Jun-2022"
"241","KINGSFORD . HILLVIEW PEAK","HILLVIEW RISE","23","Non-landed Properties","2","2850","700 to 800","Jun-2022"
"242","MERAWOODS","HILLVIEW AVENUE","23","Non-landed Properties","2","2400","1000 to 1100","Jun-2022"
"243","HILLION RESIDENCES","JELEBU ROAD","23","Non-landed Properties","NA","2000","500 to 600","Jun-2022"
"244","PALM GARDENS","HONG SAN WALK","23","Non-landed Properties","3","2800","1200 to 1300","Jun-2022"
"245","REGENT GROVE","CHOA CHU KANG NORTH 7","23","Non-landed Properties","3","3600","1100 to 1200","Jun-2022"
"246","HAZEL PARK CONDOMINIUM","HAZEL PARK TERRACE","23","Non-landed Properties","2","2650","1200 to 1300","Jun-2022"
"247","THE DAIRY FARM","DAIRY FARM ROAD","23","Non-landed Properties","2","2800","1200 to 1300","Jun-2022"
"248","COMFORT GARDEN","CHOA CHU KANG AVENUE 1","23","Non-landed Properties","NA","3250","1200 to 1300","Jun-2022"
"249","PARKVIEW APARTMENTS","BUKIT BATOK STREET 25","23","Non-landed Properties","2","2800","900 to 1000","Jun-2022"
"250","THE HILLIER","HILLVIEW RISE","23","Non-landed Properties","2","3100","800 to 900","Jun-2022"
"251","CHESTNUT VILLE","JALAN PAKIS","23","Non-landed Properties","3","5300","2000 to 2100","Jun-2022"
"252","ECO SANCTUARY","CHESTNUT AVENUE","23","Non-landed Properties","2","3700","700 to 800","Jun-2022"
"253","THE DAIRY FARM","DAIRY FARM ROAD","23","Non-landed Properties","3","3800","1900 to 2000","Jun-2022"
"254","HILLSTA","PHOENIX ROAD","23","Non-landed Properties","3","3800","1000 to 1100","Jun-2022"
"255","REGENT HEIGHTS","BUKIT BATOK EAST AVENUE 5","23","Non-landed Properties","3","2450","1100 to 1200","Jun-2022"
"256","PARK NATURA","BUKIT BATOK EAST AVENUE 6","23","Non-landed Properties","4","6000","1800 to 1900","Jun-2022"
"257","THE TENNERY","WOODLANDS ROAD","23","Non-landed Properties","1","2500","600 to 700","Jun-2022"
"258","THE DAIRY FARM","DAIRY FARM ROAD","23","Non-landed Properties","3","4000","1900 to 2000","Jun-2022"
"259","CASHEW HEIGHTS CONDOMINIUM","CASHEW ROAD","23","Non-landed Properties","3","2900","1600 to 1700","Jun-2022"
"260","FORESQUE RESIDENCES","PETIR ROAD","23","Non-landed Properties","3","3500","1100 to 1200","Jun-2022"
"261","MAYSPRINGS","PETIR ROAD","23","Non-landed Properties","3","2800","1300 to 1400","Jun-2022"
"262","THE WARREN","CHOA CHU KANG LOOP","23","Non-landed Properties","3","3350","1200 to 1300","Jun-2022"
"263","KINGSFORD . HILLVIEW PEAK","HILLVIEW RISE","23","Non-landed Properties","2","3260","700 to 800","Jun-2022"
"264","NORTHVALE","CHOA CHU KANG LOOP","23","Non-landed Properties","1","2200","1000 to 1100","Jun-2022"
"265","PARKVIEW APARTMENTS","BUKIT BATOK STREET 25","23","Non-landed Properties","3","2600","1100 to 1200","Jun-2022"
"266","HILLVIEW HEIGHTS","HILLVIEW AVENUE","23","Non-landed Properties","2","3300","900 to 1000","Jun-2022"
"267","THE DAIRY FARM","DAIRY FARM ROAD","23","Non-landed Properties","3","4200","2200 to 2300","Jun-2022"
"268","THE DAIRY FARM","DAIRY FARM ROAD","23","Non-landed Properties","3","5000","2100 to 2200","Jun-2022"
"269","THE TENNERY","WOODLANDS ROAD","23","Non-landed Properties","1","2600","600 to 700","Jun-2022"
"270","CHANTILLY RISE","HILLVIEW AVENUE","23","Non-landed Properties","3","3200","1200 to 1300","Jun-2022"
"271","MERAWOODS","HILLVIEW AVENUE","23","Non-landed Properties","2","2300","1000 to 1100","Jun-2022"
"272","HILLVIEW HEIGHTS","HILLVIEW AVENUE","23","Non-landed Properties","3","3200","1100 to 1200","Jun-2022"
"273","THE DAIRY FARM","DAIRY FARM ROAD","23","Non-landed Properties","2","3200","1500 to 1600","Jun-2022"
"274","HILLION RESIDENCES","JELEBU ROAD","23","Non-landed Properties","NA","2300","400 to 500","Jun-2022"
"275","NATURA@HILLVIEW","HILLVIEW TERRACE","23","Non-landed Properties","2","2400","500 to 600","Jun-2022"
"276","HILLVIEW PARK","HILLVIEW AVENUE","23","Non-landed Properties","3","3600","1200 to 1300","Jun-2022"
"277","CASHEW HEIGHTS CONDOMINIUM","CASHEW ROAD","23","Non-landed Properties","3","3000","1200 to 1300","May-2022"
"278","THE TENNERY","WOODLANDS ROAD","23","Non-landed Properties","2","2450","800 to 900","May-2022"
"279","HILLVISTA","ELIZABETH DRIVE","23","Non-landed Properties","2","3900","900 to 1000","May-2022"
"280","THE PETALS","HILLVIEW AVENUE","23","Non-landed Properties","3","3800","1200 to 1300","May-2022"
"281","MAYSPRINGS","PETIR ROAD","23","Non-landed Properties","2","2300","900 to 1000","May-2022"
"282","GUILIN VIEW","BUKIT BATOK STREET 52","23","Non-landed Properties","4","5000","1500 to 1600","May-2022"
"283","ECO SANCTUARY","CHESTNUT AVENUE","23","Non-landed Properties","2","3100","700 to 800","May-2022"
"284","HILLSTA","PHOENIX ROAD","23","Non-landed Properties","2","3250","700 to 800","May-2022"
"285","FORESQUE RESIDENCES","PETIR ROAD","23","Non-landed Properties","2","3200","700 to 800","May-2022"
"286","KINGSFORD . HILLVIEW PEAK","HILLVIEW RISE","23","Non-landed Properties","1","2300","500 to 600","May-2022"
"287","KINGSFORD . HILLVIEW PEAK","HILLVIEW RISE","23","Non-landed Properties","1","2100","500 to 600","May-2022"
"288","KINGSFORD . HILLVIEW PEAK","HILLVIEW RISE","23","Non-landed Properties","1","2950","500 to 600","May-2022"
"289","NATURA@HILLVIEW","HILLVIEW TERRACE","23","Non-landed Properties","3","2500","600 to 700","May-2022"
"290","PALM GARDENS","HONG SAN WALK","23","Non-landed Properties","3","3250","1200 to 1300","May-2022"
"291","GLENDALE PARK","HILLVIEW AVENUE","23","Non-landed Properties","3","2900","1200 to 1300","May-2022"
"292","FORESQUE RESIDENCES","PETIR ROAD","23","Non-landed Properties","2","2800","700 to 800","May-2022"
"293","FORESQUE RESIDENCES","PETIR ROAD","23","Non-landed Properties","3","3500","1100 to 1200","May-2022"
"294","THE LINEAR","UPPER BUKIT TIMAH ROAD","23","Non-landed Properties","3","3200","1200 to 1300","May-2022"
"295","REGENT GROVE","CHOA CHU KANG NORTH 7","23","Non-landed Properties","3","3000","1100 to 1200","May-2022"
"296","HILLVIEW RESIDENCE","HILLVIEW AVENUE","23","Non-landed Properties","3","3400","1200 to 1300","May-2022"
"297","PALM GARDENS","HONG SAN WALK","23","Non-landed Properties","3","2500","1200 to 1300","May-2022"
"298","THE SKYWOODS","DAIRY FARM HEIGHTS","23","Non-landed Properties","3","3000","800 to 900","May-2022"
"299","FORESQUE RESIDENCES","PETIR ROAD","23","Non-landed Properties","3","4500","1100 to 1200","May-2022"
"300","HILLION RESIDENCES","JELEBU ROAD","23","Non-landed Properties","NA","2500","400 to 500","May-2022"
"301","ESPA","CASHEW ROAD","23","Non-landed Properties","3","3000","1000 to 1100","May-2022"
"302","THE WARREN","CHOA CHU KANG LOOP","23","Non-landed Properties","3","2800","1100 to 1200","May-2022"
"303","THE WARREN","CHOA CHU KANG LOOP","23","Non-landed Properties","2","2800","1000 to 1100","May-2022"
"304","HILLVIEW HEIGHTS","HILLVIEW AVENUE","23","Non-landed Properties","3","4100","1100 to 1200","May-2022"
"305","MAYSPRINGS","PETIR ROAD","23","Non-landed Properties","2","3100","900 to 1000","May-2022"
"306","HILLVIEW HEIGHTS","HILLVIEW AVENUE","23","Non-landed Properties","2","3300","900 to 1000","May-2022"
"307","THE LANAI","HILLVIEW AVENUE","23","Non-landed Properties","2","3000","900 to 1000","May-2022"
"308","HILLION RESIDENCES","JELEBU ROAD","23","Non-landed Properties","NA","2700","400 to 500","May-2022"
"309","MERAWOODS","HILLVIEW AVENUE","23","Non-landed Properties","4","5500","1900 to 2000","May-2022"
"310","THE TENNERY","WOODLANDS ROAD","23","Non-landed Properties","1","2650","600 to 700","May-2022"
"311","THE HILLIER","HILLVIEW RISE","23","Non-landed Properties","1","2550","600 to 700","May-2022"
"312","HILLION RESIDENCES","JELEBU ROAD","23","Non-landed Properties","NA","2300","400 to 500","May-2022"
"313","MAYSPRINGS","PETIR ROAD","23","Non-landed Properties","2","2950","800 to 900","May-2022"
"314","HILLVIEW REGENCY","BUKIT BATOK EAST AVENUE 2","23","Non-landed Properties","2","3600","1100 to 1200","May-2022"
"315","THE DAIRY FARM","DAIRY FARM ROAD","23","Non-landed Properties","3","5400","1900 to 2000","May-2022"
"316","THE TENNERY","WOODLANDS ROAD","23","Non-landed Properties","1","1800","600 to 700","May-2022"
"317","HILLION RESIDENCES","JELEBU ROAD","23","Non-landed Properties","NA","2100","400 to 500","May-2022"
"318","HILLSTA","PHOENIX ROAD","23","Non-landed Properties","1","2150","500 to 600","May-2022"
"319","LE QUEST","BUKIT BATOK STREET 41","23","Non-landed Properties","1","2300","400 to 500","May-2022"
"320","GLENDALE PARK","HILLVIEW AVENUE","23","Non-landed Properties","3","3300","1200 to 1300","May-2022"
"321","MI CASA","CHOA CHU KANG AVENUE 3","23","Non-landed Properties","3","4000","1200 to 1300","May-2022"
"322","PARK NATURA","BUKIT BATOK EAST AVENUE 6","23","Non-landed Properties","5","5000","2000 to 2100","May-2022"
"323","THE WARREN","CHOA CHU KANG LOOP","23","Non-landed Properties","3","3300","1200 to 1300","May-2022"
"324","HILLSTA","PHOENIX ROAD","23","Non-landed Properties","NA","1900","500 to 600","May-2022"
"325","GUILIN VIEW","BUKIT BATOK STREET 52","23","Non-landed Properties","3","4088","1200 to 1300","May-2022"
"326","THE HILLIER","HILLVIEW RISE","23","Non-landed Properties","1","2350","500 to 600","May-2022"
"327","THE LANAI","HILLVIEW AVENUE","23","Non-landed Properties","2","2950","900 to 1000","May-2022"
"328","HILLVIEW HEIGHTS","HILLVIEW AVENUE","23","Non-landed Properties","3","2800","1200 to 1300","May-2022"
"329","KINGSFORD . HILLVIEW PEAK","HILLVIEW RISE","23","Non-landed Properties","1","2600","500 to 600","May-2022"
"330","HILLINGTON GREEN","HILLVIEW AVENUE","23","Non-landed Properties","3","5700","1700 to 1800","May-2022"
"331","YEWTEE RESIDENCES","CHOA CHU KANG NORTH 6","23","Non-landed Properties","3","3300","1200 to 1300","May-2022"
"332","NATURA@HILLVIEW","HILLVIEW TERRACE","23","Non-landed Properties","2","2850","500 to 600","May-2022"
"333","MAYSPRINGS","PETIR ROAD","23","Non-landed Properties","2","2700","900 to 1000","May-2022"
"334","HILLSTA","PHOENIX ROAD","23","Non-landed Properties","2","3100","700 to 800","May-2022"
"335","THE HILLIER","HILLVIEW RISE","23","Non-landed Properties","1","2500","600 to 700","May-2022"
"336","THE WARREN","CHOA CHU KANG LOOP","23","Non-landed Properties","3","3600","1200 to 1300","May-2022"
"337","GLENDALE PARK","HILLVIEW AVENUE","23","Non-landed Properties","3","3000","1200 to 1300","May-2022"
"338","NATURA@HILLVIEW","HILLVIEW TERRACE","23","Non-landed Properties","2","1950","500 to 600","May-2022"
"339","FORESQUE RESIDENCES","PETIR ROAD","23","Non-landed Properties","2","2650","700 to 800","May-2022"
"340","THE DAIRY FARM","DAIRY FARM ROAD","23","Non-landed Properties","3","4200","1900 to 2000","May-2022"
"341","CASHEW HEIGHTS CONDOMINIUM","CASHEW ROAD","23","Non-landed Properties","3","3650","1600 to 1700","May-2022"
"342","PARK NATURA","BUKIT BATOK EAST AVENUE 6","23","Non-landed Properties","3","5100","1400 to 1500","May-2022"
"343","HILLSTA","PHOENIX ROAD","23","Non-landed Properties","2","3300","1000 to 1100","May-2022"
"344","CASHEW HEIGHTS CONDOMINIUM","CASHEW ROAD","23","Non-landed Properties","3","4000","1600 to 1700","May-2022"
"345","GUILIN VIEW","BUKIT BATOK STREET 52","23","Non-landed Properties","3","3400","1200 to 1300","May-2022"
"346","HILLVIEW REGENCY","BUKIT BATOK EAST AVENUE 2","23","Non-landed Properties","2","2700","1100 to 1200","May-2022"
"347","CHANTILLY RISE","HILLVIEW AVENUE","23","Non-landed Properties","3","3200","1200 to 1300","May-2022"
"348","THE LANAI","HILLVIEW AVENUE","23","Non-landed Properties","3","3500","1000 to 1100","May-2022"
"349","CASHEW PARK CONDOMINIUM","CASHEW ROAD","23","Non-landed Properties","3","2900","1800 to 1900","May-2022"
"350","THE HILLIER","HILLVIEW RISE","23","Non-landed Properties","2","3300","800 to 900","May-2022"
"351","GLENDALE PARK","HILLVIEW AVENUE","23","Non-landed Properties","2","3800","1000 to 1100","May-2022"
"352","GLENDALE PARK","HILLVIEW AVENUE","23","Non-landed Properties","3","3500","1500 to 1600","May-2022"
"353","LE QUEST","BUKIT BATOK STREET 41","23","Non-landed Properties","2","3700","700 to 800","May-2022"
"354","REGENT HEIGHTS","BUKIT BATOK EAST AVENUE 5","23","Non-landed Properties","2","3800","1000 to 1100","May-2022"
"355","NATURA@HILLVIEW","HILLVIEW TERRACE","23","Non-landed Properties","2","2600","500 to 600","May-2022"
"356","THE HILLIER","HILLVIEW RISE","23","Non-landed Properties","1","3000","600 to 700","May-2022"
"357","HILLION RESIDENCES","JELEBU ROAD","23","Non-landed Properties","5","8300",">3000","May-2022"
"358","KINGSFORD . HILLVIEW PEAK","HILLVIEW RISE","23","Non-landed Properties","1","2100","500 to 600","May-2022"
"359","THE HILLIER","HILLVIEW RISE","23","Non-landed Properties","1","2850","500 to 600","May-2022"
"360","THE TENNERY","WOODLANDS ROAD","23","Non-landed Properties","2","2550","800 to 900","May-2022"
"361","MERAWOODS","HILLVIEW AVENUE","23","Non-landed Properties","2","3500","1500 to 1600","May-2022"
"362","MI CASA","CHOA CHU KANG AVENUE 3","23","Non-landed Properties","2","2500","1000 to 1100","May-2022"
"363","NORTHVALE","CHOA CHU KANG LOOP","23","Non-landed Properties","3","2400","1200 to 1300","May-2022"
"364","THE LANAI","HILLVIEW AVENUE","23","Non-landed Properties","3","4500","1100 to 1200","May-2022"
"365","NORTHVALE","CHOA CHU KANG LOOP","23","Non-landed Properties","3","3700","1200 to 1300","May-2022"
"366","PARKVIEW APARTMENTS","BUKIT BATOK STREET 25","23","Non-landed Properties","2","2600","900 to 1000","May-2022"
"367","PARKVIEW APARTMENTS","BUKIT BATOK STREET 25","23","Non-landed Properties","2","3000","1100 to 1200","May-2022"
"368","HILLBROOKS","HILLVIEW AVENUE","23","Non-landed Properties","3","2850","1100 to 1200","May-2022"
"369","HILLINGTON GREEN","HILLVIEW AVENUE","23","Non-landed Properties","2","3000","900 to 1000","May-2022"
"370","HILLION RESIDENCES","JELEBU ROAD","23","Non-landed Properties","NA","2300","400 to 500","May-2022"
"371","CASHEW HEIGHTS CONDOMINIUM","CASHEW ROAD","23","Non-landed Properties","3","3800","1600 to 1700","May-2022"
"372","CASHEW HEIGHTS CONDOMINIUM","CASHEW ROAD","23","Non-landed Properties","3","3200","1600 to 1700","May-2022"
"373","HILLVIEW REGENCY","BUKIT BATOK EAST AVENUE 2","23","Non-landed Properties","3","3600","1100 to 1200","May-2022"
"374","NORTHVALE","CHOA CHU KANG LOOP","23","Non-landed Properties","3","3150","1200 to 1300","May-2022"
"375","HAZEL PARK CONDOMINIUM","HAZEL PARK TERRACE","23","Non-landed Properties","2","2600","1200 to 1300","May-2022"
"376","THE DAIRY FARM","DAIRY FARM ROAD","23","Non-landed Properties","2","3100","1200 to 1300","May-2022"
"377","THE MADEIRA","BUKIT BATOK STREET 31","23","Non-landed Properties","3","3200","1300 to 1400","May-2022"
"378","THE HILLIER","HILLVIEW RISE","23","Non-landed Properties","1","2300","500 to 600","May-2022"
"379","HILLION RESIDENCES","JELEBU ROAD","23","Non-landed Properties","NA","2200","400 to 500","May-2022"
"380","YEWTEE RESIDENCES","CHOA CHU KANG NORTH 6","23","Non-landed Properties","3","3100","1100 to 1200","May-2022"
"381","HILLTOP GROVE","HILLVIEW AVENUE","23","Non-landed Properties","2","2400","800 to 900","May-2022"
"382","ECO SANCTUARY","CHESTNUT AVENUE","23","Non-landed Properties","2","2750","900 to 1000","May-2022"
"383","FORESQUE RESIDENCES","PETIR ROAD","23","Non-landed Properties","2","2600","700 to 800","May-2022"
"384","FORESQUE RESIDENCES","PETIR ROAD","23","Non-landed Properties","3","4000","1200 to 1300","May-2022"
"385","THE WARREN","CHOA CHU KANG LOOP","23","Non-landed Properties","3","4000","1300 to 1400","May-2022"
"386","GUILIN VIEW","BUKIT BATOK STREET 52","23","Non-landed Properties","3","2900","1200 to 1300","May-2022"
"387","THE HILLIER","HILLVIEW RISE","23","Non-landed Properties","2","3000","800 to 900","May-2022"
"388","HILLSTA","PHOENIX ROAD","23","Non-landed Properties","NA","2200","500 to 600","May-2022"
"389","MAYSPRINGS","PETIR ROAD","23","Non-landed Properties","2","2200","800 to 900","May-2022"
"390","KINGSFORD . HILLVIEW PEAK","HILLVIEW RISE","23","Non-landed Properties","2","2600","700 to 800","May-2022"
"391","HAZEL PARK CONDOMINIUM","HAZEL PARK TERRACE","23","Non-landed Properties","3","3800","1300 to 1400","May-2022"
"392","ECO SANCTUARY","CHESTNUT AVENUE","23","Non-landed Properties","2","2600","700 to 800","May-2022"
"393","THE HILLIER","HILLVIEW RISE","23","Non-landed Properties","2","2900","800 to 900","May-2022"
"394","ESPA","CASHEW ROAD","23","Non-landed Properties","2","2300","900 to 1000","May-2022"
"395","THE SKYWOODS","DAIRY FARM HEIGHTS","23","Non-landed Properties","4","4400","1200 to 1300","May-2022"
"396","ESPA","CASHEW ROAD","23","Non-landed Properties","3","3500","1000 to 1100","May-2022"
"397","HILLVIEW RESIDENCE","HILLVIEW AVENUE","23","Non-landed Properties","3","4500","1600 to 1700","May-2022"
"398","REGENT GROVE","CHOA CHU KANG NORTH 7","23","Non-landed Properties","2","2700","900 to 1000","May-2022"
"399","NATURA@HILLVIEW","HILLVIEW TERRACE","23","Non-landed Properties","2","1900","500 to 600","May-2022"
"400","HILLVIEW HEIGHTS","HILLVIEW AVENUE","23","Non-landed Properties","2","3500","900 to 1000","May-2022"
"401","THE HILLIER","HILLVIEW RISE","23","Non-landed Properties","2","3000","800 to 900","May-2022"
"402","HILLSTA","PHOENIX ROAD","23","Non-landed Properties","1","2400","500 to 600","May-2022"
"403","THE LANAI","HILLVIEW AVENUE","23","Non-landed Properties","3","3500","1000 to 1100","May-2022"
"404","GUILIN VIEW","BUKIT BATOK STREET 52","23","Non-landed Properties","4","4800","1500 to 1600","May-2022"
"405","THE LANAI","HILLVIEW AVENUE","23","Non-landed Properties","3","3400","1000 to 1100","May-2022"
"406","THE HILLIER","HILLVIEW RISE","23","Non-landed Properties","1","2300","500 to 600","May-2022"
"407","GUILIN VIEW","BUKIT BATOK STREET 52","23","Non-landed Properties","3","3800","1200 to 1300","May-2022"
"408","THE LANAI","HILLVIEW AVENUE","23","Non-landed Properties","3","3800","1000 to 1100","May-2022"
"409","GUILIN VIEW","BUKIT BATOK STREET 52","23","Non-landed Properties","2","3600","800 to 900","May-2022"
"410","HILLVIEW REGENCY","BUKIT BATOK EAST AVENUE 2","23","Non-landed Properties","2","2500","900 to 1000","May-2022"
"411","REGENT GROVE","CHOA CHU KANG NORTH 7","23","Non-landed Properties","3","4100","1100 to 1200","May-2022"
"412","NORTHVALE","CHOA CHU KANG LOOP","23","Non-landed Properties","2","2400","1000 to 1100","May-2022"
"413","PARKVIEW APARTMENTS","BUKIT BATOK STREET 25","23","Non-landed Properties","3","2800","1100 to 1200","May-2022"
"414","CASHEW HEIGHTS CONDOMINIUM","CASHEW ROAD","23","Non-landed Properties","3","2900","1200 to 1300","May-2022"
"415","THE JADE","BUKIT BATOK CENTRAL LINK","23","Non-landed Properties","2","3600","1000 to 1100","May-2022"
"416","CASHEW HEIGHTS CONDOMINIUM","CASHEW ROAD","23","Non-landed Properties","3","2800","1200 to 1300","May-2022"
"417","MAYSPRINGS","PETIR ROAD","23","Non-landed Properties","2","2500","900 to 1000","May-2022"
"418","THE JADE","BUKIT BATOK CENTRAL LINK","23","Non-landed Properties","2","3300","1000 to 1100","May-2022"
"419","THE HILLIER","HILLVIEW RISE","23","Non-landed Properties","1","2800","600 to 700","May-2022"
"420","HILLION RESIDENCES","JELEBU ROAD","23","Non-landed Properties","NA","2500","400 to 500","May-2022"
"421","THE SKYWOODS","DAIRY FARM HEIGHTS","23","Non-landed Properties","3","3850","1000 to 1100","May-2022"
"422","HAZEL PARK CONDOMINIUM","HAZEL PARK TERRACE","23","Non-landed Properties","2","2950","900 to 1000","May-2022"
"423","KINGSFORD . HILLVIEW PEAK","HILLVIEW RISE","23","Non-landed Properties","1","2900","600 to 700","May-2022"
"424","GUILIN VIEW","BUKIT BATOK STREET 52","23","Non-landed Properties","3","3000","1200 to 1300","May-2022"
