"S/N","Building/Project Name","Street Name","Postal District","Type","No. of Bedroom(for Non-Landed Only)","Monthly Gross Rent($)","Floor Area (sq ft)","Lease Commencement Date"
"30441","EAST GROVE","EAST COAST ROAD","15","Non-landed Properties","3","2000","900 to 1000","Aug-2018"
"30442","THE SOUND","EAST COAST ROAD","15","Non-landed Properties","1","2725","600 to 700","Aug-2018"
"30443","FULCRUM","FORT ROAD","15","Non-landed Properties","1","3000","500 to 600","Aug-2018"
"30444","NON-LANDED HOUSING DEVELOPMENT","JOO CHIAT ROAD","15","Non-landed Properties","na*","2500","1000 to 1100","Aug-2018"
"30445","TIVOLI GRANDE","KOON SENG ROAD","15","Non-landed Properties","1","1930","500 to 600","Aug-2018"
"30446","SUITES TWENTY-TWO","LORONG G TELOK KURAU","15","Non-landed Properties","3","2200","800 to 900","Aug-2018"
"30447","SPRING @ LANGSAT","LANGSAT ROAD","15","Non-landed Properties","1","2400","700 to 800","Aug-2018"
"30448","THE MAKENA","MEYER ROAD","15","Non-landed Properties","3","4575","1600 to 1700","Aug-2018"
"30449","SILVERSEA","MARINE PARADE ROAD","15","Non-landed Properties","4","12693",">3000","Aug-2018"
"30450","PARC ELEGANCE","TELOK KURAU ROAD","15","Non-landed Properties","1","1400","400 to 500","Aug-2018"
"30451","THE SEAFRONT ON MEYER","MEYER ROAD","15","Non-landed Properties","2","3600","1000 to 1100","Jul-2018"
"30452","COTE D'AZUR","MARINE PARADE ROAD","15","Non-landed Properties","2","3500","1000 to 1100","Jul-2018"
"30453","CASUARINA COVE","TANJONG RHU ROAD","15","Non-landed Properties","2","2400","1200 to 1300","Jul-2018"
"30454","THE SHORE RESIDENCES","AMBER ROAD","15","Non-landed Properties","1","2350","500 to 600","Jul-2018"
"30455","TROPICS @ HAIGSVILLE","HAIGSVILLE DRIVE","15","Non-landed Properties","1","1500","500 to 600","Jul-2018"
"30456","THE CRISTALLO","LORONG K TELOK KURAU","15","Non-landed Properties","na*","1800","500 to 600","Jul-2018"
"30457","THE SEAWIND","LORONG M TELOK KURAU","15","Non-landed Properties","na*","2341","600 to 700","Jul-2018"
"30458","CRESCENDO PARK","JALAN TUA KONG","15","Non-landed Properties","3","3800","1400 to 1500","Jul-2018"
"30459","FRUITION","MANGIS ROAD","15","Non-landed Properties","2","2600","800 to 900","Jul-2018"
"30460","THE CAPE","AMBER ROAD","15","Non-landed Properties","2","3600","800 to 900","Jul-2018"
"30461","38 I SUITES","IPOH LANE","15","Non-landed Properties","2","2600","600 to 700","Jul-2018"
"30462","THE ATRIA AT MEYER","MEYER ROAD","15","Non-landed Properties","na*","3600","1500 to 1600","Jul-2018"
"30463","BELLA CASITA","IPOH LANE","15","Non-landed Properties","1","2000","500 to 600","Jul-2018"
"30464","AXIS @ SIGLAP","EAST COAST TERRACE","15","Non-landed Properties","2","2200","800 to 900","Jul-2018"
"30465","ISUITES @ MARSHALL","MARSHALL ROAD","15","Non-landed Properties","1","1780","300 to 400","Jul-2018"
"30466","THE HACIENDA","HACIENDA GROVE","15","Non-landed Properties","3","4500","1600 to 1700","Jul-2018"
"30467","THE ODEON KATONG","EAST COAST ROAD","15","Non-landed Properties","2","2250","800 to 900","Jul-2018"
"30468","MOUNTBATTEN SUITES","MOUNTBATTEN ROAD","15","Non-landed Properties","1","2000","600 to 700","Jul-2018"
"30469","MAYA","STILL ROAD","15","Non-landed Properties","1","1650","500 to 600","Jul-2018"
"30470","THE SHORE RESIDENCES","AMBER ROAD","15","Non-landed Properties","2","3525","900 to 1000","Jul-2018"
"30471","THE CAPE","AMBER ROAD","15","Non-landed Properties","1","2500","600 to 700","Jul-2018"
"30472","AURALIS","EAST COAST ROAD","15","Non-landed Properties","1","1850","400 to 500","Jul-2018"
"30473","HAIG COURT","HAIG ROAD","15","Non-landed Properties","3","3500","1300 to 1400","Jul-2018"
"30474","THE MAKENA","MEYER ROAD","15","Non-landed Properties","3","4300","1600 to 1700","Jul-2018"
"30475","QUESTA @ DUNMAN","DUNMAN ROAD","15","Non-landed Properties","2","2550","700 to 800","Jul-2018"
"30476","SIGLAP V","FIRST STREET","15","Non-landed Properties","2","2050","600 to 700","Jul-2018"
"30477","BELLA CASITA","IPOH LANE","15","Non-landed Properties","1","1800","400 to 500","Jul-2018"
"30478","THE SEA VIEW","AMBER ROAD","15","Non-landed Properties","4","5250","1600 to 1700","Jul-2018"
"30479","NON-LANDED HOUSING DEVELOPMENT","TELOK KURAU ROAD","15","Non-landed Properties","na*","3700","800 to 900","Jul-2018"
"30480","THE ATRIA AT MEYER","MEYER ROAD","15","Non-landed Properties","na*","4000","1600 to 1700","Jul-2018"
"30481","THE CRISTALLO","LORONG K TELOK KURAU","15","Non-landed Properties","na*","1700","400 to 500","Jul-2018"
"30482","COSTA RHU","RHU CROSS","15","Non-landed Properties","3","5600","2000 to 2100","Jul-2018"
"30483","COTE D'AZUR","MARINE PARADE ROAD","15","Non-landed Properties","3","4300","1200 to 1300","Jul-2018"
"30484","FRUITION","MANGIS ROAD","15","Non-landed Properties","1","1700","500 to 600","Jul-2018"
"30485","SEVENTY SAINT PATRICK'S","ST. PATRICK'S ROAD","15","Non-landed Properties","2","2400","600 to 700","Jul-2018"
"30486","JOO CHIAT MANSIONS","JOO CHIAT PLACE","15","Non-landed Properties","na*","5650","1500 to 1600","Jul-2018"
"30487","38 AMBER","AMBER ROAD","15","Non-landed Properties","3","3150","1100 to 1200","Jul-2018"
"30488","RIVEREDGE","SAMPAN PLACE","15","Non-landed Properties","3","4700","1400 to 1500","Jul-2018"
"30489","HEJI GARDENS","LORONG K TELOK KURAU","15","Non-landed Properties","na*","4500","2000 to 2100","Jul-2018"
"30490","EAST GALLERIA","SEA AVENUE","15","Non-landed Properties","3","3200","1100 to 1200","Jul-2018"
"30491","WATER PLACE","TANJONG RHU ROAD","15","Non-landed Properties","3","4300","1300 to 1400","Jul-2018"
"30492","ST PATRICK'S LOFT","ST. PATRICK'S ROAD","15","Non-landed Properties","3","3800","1500 to 1600","Jul-2018"
"30493","VILLA MARINA","JALAN SEMPADAN","15","Non-landed Properties","2","2850","1100 to 1200","Jul-2018"
"30494","SANCTUARY GREEN","TANJONG RHU ROAD","15","Non-landed Properties","3","3700","1000 to 1100","Jul-2018"
"30495","SANCTUARY GREEN","TANJONG RHU ROAD","15","Non-landed Properties","3","3700","1000 to 1100","Jul-2018"
"30496","KATONG REGENCY","TANJONG KATONG ROAD","15","Non-landed Properties","1","2500","500 to 600","Jul-2018"
"30497","QUESTA @ DUNMAN","DUNMAN ROAD","15","Non-landed Properties","1","2250","500 to 600","Jul-2018"
"30498","AURALIS","EAST COAST ROAD","15","Non-landed Properties","1","2000","400 to 500","Jul-2018"
"30499","THE CAPE","AMBER ROAD","15","Non-landed Properties","1","2450","600 to 700","Jul-2018"
"30500","THE SEAFRONT ON MEYER","MEYER ROAD","15","Non-landed Properties","3","5350","1600 to 1700","Jul-2018"
"30501","ST PATRICK'S LOFT","ST. PATRICK'S ROAD","15","Non-landed Properties","2","2700","1100 to 1200","Jul-2018"
"30502","LOTUS AT JOO CHIAT","JOO CHIAT PLACE","15","Non-landed Properties","3","7400","2700 to 2800","Jul-2018"
"30503","PARK COURT","LORONG 101 CHANGI","15","Non-landed Properties","3","2500","1000 to 1100","Jul-2018"
"30504","THE WATERSIDE","TANJONG RHU ROAD","15","Non-landed Properties","na*","5700","2100 to 2200","Jul-2018"
"30505","KATONG REGENCY","TANJONG KATONG ROAD","15","Non-landed Properties","3","5300","1300 to 1400","Jul-2018"
"30506","SUITES TWENTY-TWO","LORONG G TELOK KURAU","15","Non-landed Properties","3","2500","800 to 900","Jul-2018"
"30507","THE AMARELLE","LIM AH WOO ROAD","15","Non-landed Properties","1","1950","500 to 600","Jul-2018"
"30508","THE SHORE RESIDENCES","AMBER ROAD","15","Non-landed Properties","2","3100","800 to 900","Jul-2018"
"30509","GRAND DUCHESS AT ST PATRICK'S","ST. PATRICK'S ROAD","15","Non-landed Properties","3","4700","1600 to 1700","Jul-2018"
"30510","POSHGROVE EAST","EAST COAST ROAD","15","Non-landed Properties","3","4350","1200 to 1300","Jul-2018"
"30511","THE WATERSIDE","TANJONG RHU ROAD","15","Non-landed Properties","na*","7250","2400 to 2500","Jul-2018"
"30512","SUITES TWENTY-TWO","LORONG G TELOK KURAU","15","Non-landed Properties","3","3200","1000 to 1100","Jul-2018"
"30513","KING'S MANSION","AMBER GARDENS","15","Non-landed Properties","3","2800","1600 to 1700","Jul-2018"
"30514","CORALIS","JOO CHIAT ROAD","15","Non-landed Properties","2","3000","800 to 900","Jul-2018"
"30515","KATONG VILLE","TANJONG KATONG ROAD","15","Non-landed Properties","3","2400","1100 to 1200","Jul-2018"
"30516","EASTERN LAGOON","UPPER EAST COAST ROAD","15","Non-landed Properties","2","2300","800 to 900","Jul-2018"
"30517","KATONG GARDENS","TEMBELING ROAD","15","Non-landed Properties","na*","3000","1700 to 1800","Jul-2018"
"30518","AMBERGLADES","AMBER GARDENS","15","Non-landed Properties","na*","4476","1600 to 1700","Jul-2018"
"30519","MANDARIN GARDENS","SIGLAP ROAD","15","Non-landed Properties","3","3400","1400 to 1500","Jul-2018"
"30520","THE AMARELLE","LIM AH WOO ROAD","15","Non-landed Properties","2","3100","900 to 1000","Jul-2018"
"30521","THE BELVEDERE","MEYER ROAD","15","Non-landed Properties","4","7000","2400 to 2500","Jul-2018"
"30522","SUITES@ KATONG","TANJONG KATONG ROAD","15","Non-landed Properties","1","1700","300 to 400","Jul-2018"
"30523","EASTWAY","JOO CHIAT PLACE","15","Non-landed Properties","na*","2100","1100 to 1200","Jul-2018"
"30524","ROYALE MANSIONS","PULASAN ROAD","15","Non-landed Properties","na*","2300","1000 to 1100","Jul-2018"
"30525","KATONG REGENCY","TANJONG KATONG ROAD","15","Non-landed Properties","1","2600","500 to 600","Jul-2018"
"30526","THE SERENNIA","PULASAN ROAD","15","Non-landed Properties","2","2500","900 to 1000","Jul-2018"
"30527","SANCTUARY GREEN","TANJONG RHU ROAD","15","Non-landed Properties","3","4200","1400 to 1500","Jul-2018"
"30528","THE SEA VIEW","AMBER ROAD","15","Non-landed Properties","4","5700","1600 to 1700","Jul-2018"
"30529","VERSILIA ON HAIG","IPOH LANE","15","Non-landed Properties","3","3000","1100 to 1200","Jul-2018"
"30530","SILVERSEA","MARINE PARADE ROAD","15","Non-landed Properties","3","6200","1500 to 1600","Jul-2018"
"30531","LAGUNA PARK","MARINE PARADE ROAD","15","Non-landed Properties","na*","2700","1300 to 1400","Jul-2018"
"30532","LE CONNEY PARK","LORONG L TELOK KURAU","15","Non-landed Properties","na*","2450","1000 to 1100","Jul-2018"
"30533","THE VERTE","LORONG H TELOK KURAU","15","Non-landed Properties","3","3200","1200 to 1300","Jul-2018"
"30534","SUITES@ KATONG","TANJONG KATONG ROAD","15","Non-landed Properties","1","1650","300 to 400","Jul-2018"
"30535","THE ESTA","AMBER GARDENS","15","Non-landed Properties","2","3700","1000 to 1100","Jul-2018"
"30536","COSTA RHU","RHU CROSS","15","Non-landed Properties","3","5000","1700 to 1800","Jul-2018"
"30537","COSTA RHU","RHU CROSS","15","Non-landed Properties","3","5250","1600 to 1700","Jul-2018"
"30538","ARTHUR 118","ARTHUR ROAD","15","Non-landed Properties","3","3000","900 to 1000","Jul-2018"
"30539","EVERITT EDGE","JOO CHIAT PLACE","15","Non-landed Properties","1","2100","600 to 700","Jul-2018"
"30540","THE SEA VIEW","AMBER ROAD","15","Non-landed Properties","4","4500","1500 to 1600","Jul-2018"
"30541","THE SHORE RESIDENCES","AMBER ROAD","15","Non-landed Properties","3","4600","1200 to 1300","Jul-2018"
"30542","VILLA MARINA","JALAN SEMPADAN","15","Non-landed Properties","2","2700","1100 to 1200","Jul-2018"
"30543","COSTA RHU","RHU CROSS","15","Non-landed Properties","3","5100","1700 to 1800","Jul-2018"
"30544","IMPERIAL HEIGHTS","IPOH LANE","15","Non-landed Properties","3","2900","1000 to 1100","Jul-2018"
"30545","CASERO @ DUNMAN","DUNMAN ROAD","15","Non-landed Properties","3","4000","2500 to 2600","Jul-2018"
"30546","SILVERSEA","MARINE PARADE ROAD","15","Non-landed Properties","3","5600","1400 to 1500","Jul-2018"
"30547","COSTA RHU","RHU CROSS","15","Non-landed Properties","3","4800","1700 to 1800","Jul-2018"
"30548","LOTUS AT JOO CHIAT","EVERITT ROAD","15","Non-landed Properties","3","4200","1300 to 1400","Jul-2018"
"30549","LAGUNA PARK","MARINE PARADE ROAD","15","Non-landed Properties","na*","3200","1300 to 1400","Jul-2018"
"30550","THE MAKENA","MEYER ROAD","15","Non-landed Properties","3","2800","1100 to 1200","Jul-2018"
"30551","THE PALLADIUM","BROOKE ROAD","15","Non-landed Properties","3","3000","1100 to 1200","Jul-2018"
"30552","AURALIS","EAST COAST ROAD","15","Non-landed Properties","3","3200","1300 to 1400","Jul-2018"
"30553","THE MAKENA","MEYER ROAD","15","Non-landed Properties","3","3100","1100 to 1200","Jul-2018"
"30554","COTE D'AZUR","MARINE PARADE ROAD","15","Non-landed Properties","2","4000","1000 to 1100","Jul-2018"
"30555","SILVERSEA","MARINE PARADE ROAD","15","Non-landed Properties","4","10000","2500 to 2600","Jul-2018"
"30556","VILLA MARINA","JALAN SEMPADAN","15","Non-landed Properties","2","2700","1000 to 1100","Jul-2018"
"30557","TESSA LODGE","MOUNTBATTEN ROAD","15","Non-landed Properties","2","2500","800 to 900","Jul-2018"
"30558","ONE AMBER","AMBER GARDENS","15","Non-landed Properties","1","2400","500 to 600","Jul-2018"
"30559","THE BELVEDERE","MEYER ROAD","15","Non-landed Properties","3","4000","1100 to 1200","Jul-2018"
"30560","MANDARIN GARDENS","SIGLAP ROAD","15","Non-landed Properties","2","3200","800 to 900","Jul-2018"
"30561","MALVERN SPRINGS","ONAN ROAD","15","Non-landed Properties","2","3250","900 to 1000","Jul-2018"
"30562","COSTA RHU","RHU CROSS","15","Non-landed Properties","3","5400","1600 to 1700","Jul-2018"
"30563","TANJONG RIA CONDOMINIUM","TANJONG RHU ROAD","15","Non-landed Properties","1","1850","600 to 700","Jul-2018"
"30564","VIBES @ EAST COAST","TELOK KURAU ROAD","15","Non-landed Properties","1","1800","400 to 500","Jul-2018"
"30565","POMEX COURT","LORONG 101 CHANGI","15","Non-landed Properties","3","3000","1400 to 1500","Jul-2018"
"30566","THE SEAFRONT ON MEYER","MEYER ROAD","15","Non-landed Properties","3","5600","1600 to 1700","Jul-2018"
"30567","PARKSHORE","TANJONG RHU ROAD","15","Non-landed Properties","3","3600","1300 to 1400","Jul-2018"
"30568","SIGLAP V","FIRST STREET","15","Non-landed Properties","1","1750","500 to 600","Jul-2018"
"30569","VERTIS","AMBER GARDENS","15","Non-landed Properties","3","4400","1600 to 1700","Jul-2018"
"30570","FLAMINGO VALLEY","SIGLAP ROAD","15","Non-landed Properties","2","2500","800 to 900","Jul-2018"
"30571","NEPTUNE COURT","MARINE VISTA","15","Non-landed Properties","na*","2600","1500 to 1600","Jul-2018"
"30572","WATER PLACE","TANJONG RHU ROAD","15","Non-landed Properties","3","3500","1200 to 1300","Jul-2018"
"30573","SEVENTY SAINT PATRICK'S","ST. PATRICK'S ROAD","15","Non-landed Properties","3","3900","1100 to 1200","Jul-2018"
"30574","RESIDENCE 66","TELOK KURAU ROAD","15","Non-landed Properties","3","3300","1700 to 1800","Jul-2018"
"30575","HAWAII TOWER","MEYER ROAD","15","Non-landed Properties","3","3800","1800 to 1900","Jul-2018"
"30576","THE BELVEDERE","MEYER ROAD","15","Non-landed Properties","3","3400","1100 to 1200","Jul-2018"
"30577","FULCRUM","FORT ROAD","15","Non-landed Properties","1","3100","500 to 600","Jul-2018"
"30578","EMPRADO SUITES","LORONG N TELOK KURAU","15","Non-landed Properties","1","1600","500 to 600","Jul-2018"
"30579","THE SEA VIEW","AMBER ROAD","15","Non-landed Properties","4","5800","1600 to 1700","Jul-2018"
"30580","THE SEAWIND","LORONG M TELOK KURAU","15","Non-landed Properties","4","7000",">3000","Jul-2018"
"30581","TANJONG RIA CONDOMINIUM","TANJONG RHU ROAD","15","Non-landed Properties","3","3500","1300 to 1400","Jul-2018"
"30582","AMBERGLADES","AMBER GARDENS","15","Non-landed Properties","na*","3258","1000 to 1100","Jul-2018"
"30583","QUESTA @ DUNMAN","DUNMAN ROAD","15","Non-landed Properties","1","2100","500 to 600","Jul-2018"
"30584","ELLIOT AT THE EAST COAST","ELLIOT ROAD","15","Non-landed Properties","4","6000","1700 to 1800","Jul-2018"
"30585","LOTUS AT JOO CHIAT","EVERITT ROAD","15","Non-landed Properties","3","4000","1600 to 1700","Jul-2018"
"30586","FERNWOOD TOWERS","FERNWOOD TERRACE","15","Non-landed Properties","3","2600","1600 to 1700","Jul-2018"
"30587","THE SHORE RESIDENCES","AMBER ROAD","15","Non-landed Properties","1","3000","500 to 600","Jul-2018"
"30588","THE MAKENA","MEYER ROAD","15","Non-landed Properties","3","3700","1500 to 1600","Jul-2018"
"30589","THE SEAWIND","LORONG M TELOK KURAU","15","Non-landed Properties","2","3500","900 to 1000","Jul-2018"
"30590","CASUARINA COVE","TANJONG RHU ROAD","15","Non-landed Properties","2","3300","1300 to 1400","Jul-2018"
"30591","HAIG COURT","HAIG ROAD","15","Non-landed Properties","3","3850","1300 to 1400","Jul-2018"
"30592","THE SHORE RESIDENCES","AMBER ROAD","15","Non-landed Properties","3","4900","1200 to 1300","Jul-2018"
"30593","THE ASTERIA","MARTIA ROAD","15","Non-landed Properties","1","2400","600 to 700","Jul-2018"
"30594","COSTA RHU","RHU CROSS","15","Non-landed Properties","3","5100","1700 to 1800","Jul-2018"
"30595","SUITES @ GUILLEMARD","LIM AH WOO ROAD","15","Non-landed Properties","2","2200","700 to 800","Jul-2018"
"30596","PARK EAST","JALAN TUA KONG","15","Non-landed Properties","3","3500","1600 to 1700","Jul-2018"
"30597","TIVOLI GRANDE","KOON SENG ROAD","15","Non-landed Properties","2","2500","800 to 900","Jul-2018"
"30598","BUTTERWORTH VIEW","BUTTERWORTH LANE","15","Non-landed Properties","3","3200","1100 to 1200","Jul-2018"
"30599","SUITES @ GUILLEMARD","LIM AH WOO ROAD","15","Non-landed Properties","1","2150","500 to 600","Jul-2018"
"30600","MARINE MEADOWS","MARINE PARADE","15","Non-landed Properties","na*","3200","1500 to 1600","Jul-2018"
"30601","QUESTA @ DUNMAN","DUNMAN ROAD","15","Non-landed Properties","2","2700","700 to 800","Jul-2018"
"30602","THE SEAWIND","LORONG M TELOK KURAU","15","Non-landed Properties","1","2300","600 to 700","Jul-2018"
"30603","THE MAKENA","MEYER ROAD","15","Non-landed Properties","3","3600","1500 to 1600","Jul-2018"
"30604","CASERO @ DUNMAN","DUNMAN ROAD","15","Non-landed Properties","2","3100","1500 to 1600","Jul-2018"
"30605","JUPITER 18","LORONG 102 CHANGI","15","Non-landed Properties","2","2250","600 to 700","Jul-2018"
"30606","SANCTUARY GREEN","TANJONG RHU ROAD","15","Non-landed Properties","3","3550","1500 to 1600","Jul-2018"
"30607","SILVERSEA","MARINE PARADE ROAD","15","Non-landed Properties","3","5400","1500 to 1600","Jul-2018"
"30608","SANCTUARY GREEN","TANJONG RHU ROAD","15","Non-landed Properties","2","3000","700 to 800","Jul-2018"
"30609","TANJONG RIA CONDOMINIUM","TANJONG RHU ROAD","15","Non-landed Properties","2","2500","900 to 1000","Jul-2018"
"30610","THE SEA VIEW","AMBER ROAD","15","Non-landed Properties","4","4800","1500 to 1600","Jul-2018"
"30611","38 I SUITES","IPOH LANE","15","Non-landed Properties","1","1900","400 to 500","Jul-2018"
"30612","THE SEA VIEW","AMBER ROAD","15","Non-landed Properties","3","5200","1400 to 1500","Jul-2018"
"30613","MODA","EAST COAST ROAD","15","Non-landed Properties","2","3400","900 to 1000","Jul-2018"
"30614","THE MAKENA","MEYER ROAD","15","Non-landed Properties","3","3900","1600 to 1700","Jul-2018"
"30615","THE SEA VIEW","AMBER ROAD","15","Non-landed Properties","1","2550","500 to 600","Jul-2018"
"30616","NON-LANDED HOUSING DEVELOPMENT","JOO CHIAT ROAD","15","Non-landed Properties","na*","7200","1900 to 2000","Jul-2018"
"30617","ROSE MAISON","HAIG AVENUE","15","Non-landed Properties","3","2500","1000 to 1100","Jul-2018"
"30618","D'ECOSIA","STILL ROAD SOUTH","15","Non-landed Properties","1","2500","500 to 600","Jul-2018"
"30619","KATONG REGENCY","TANJONG KATONG ROAD","15","Non-landed Properties","2","3800","900 to 1000","Jul-2018"
"30620","KATONG REGENCY","TANJONG KATONG ROAD","15","Non-landed Properties","1","2100","500 to 600","Jul-2018"
"30621","PEBBLE BAY","TANJONG RHU ROAD","15","Non-landed Properties","3","7100","2200 to 2300","Jul-2018"
"30622","HAIG COURT","HAIG ROAD","15","Non-landed Properties","2","2700","1000 to 1100","Jul-2018"
"30623","MANDARIN GARDENS","SIGLAP ROAD","15","Non-landed Properties","3","3300","1700 to 1800","Jul-2018"
"30624","HAWAII TOWER","MEYER ROAD","15","Non-landed Properties","3","4200","1800 to 1900","Jul-2018"
"30625","THE WATERSIDE","TANJONG RHU ROAD","15","Non-landed Properties","na*","6150","2100 to 2200","Jul-2018"
"30626","THE BELVEDERE","MEYER ROAD","15","Non-landed Properties","3","4100","1100 to 1200","Jul-2018"
"30627","PARC ELEGANCE","TELOK KURAU ROAD","15","Non-landed Properties","na*","1600","400 to 500","Jul-2018"
"30628","SPRING @ KATONG","CEYLON ROAD","15","Non-landed Properties","3","3500","1000 to 1100","Jul-2018"
"30629","11 AMBER ROAD","AMBER ROAD","15","Non-landed Properties","3","3000","1100 to 1200","Jul-2018"
"30630","VERANDA","LORONG K TELOK KURAU","15","Non-landed Properties","3","3500","1200 to 1300","Jul-2018"
"30631","THE ATRIA AT MEYER","MEYER ROAD","15","Non-landed Properties","na*","4000","1600 to 1700","Jul-2018"
"30632","EMERALD EAST","TANJONG RHU ROAD","15","Non-landed Properties","2","3000","900 to 1000","Jul-2018"
"30633","ST PATRICK'S LOFT","ST. PATRICK'S ROAD","15","Non-landed Properties","3","3750","1200 to 1300","Jul-2018"
"30634","THE VANDERLINT","CEYLON ROAD","15","Non-landed Properties","1","1650","300 to 400","Jul-2018"
"30635","FLAMINGO VALLEY","SIGLAP ROAD","15","Non-landed Properties","2","1700","700 to 800","Jul-2018"
"30636","OLA RESIDENCES","MOUNTBATTEN ROAD","15","Non-landed Properties","4","6700","1900 to 2000","Jul-2018"
"30637","PEBBLE BAY","TANJONG RHU ROAD","15","Non-landed Properties","4","11000","2800 to 2900","Jul-2018"
"30638","MANDARIN GARDENS","SIGLAP ROAD","15","Non-landed Properties","3","3000","1300 to 1400","Jul-2018"
"30639","AMBERGLADES","AMBER GARDENS","15","Non-landed Properties","na*","3218","1200 to 1300","Jul-2018"
"30640","SANCTUARY GREEN","TANJONG RHU ROAD","15","Non-landed Properties","3","5000","1300 to 1400","Jul-2018"
"30641","ELLIOT AT THE EAST COAST","ELLIOT ROAD","15","Non-landed Properties","3","4700","2100 to 2200","Jul-2018"
"30642","PEBBLE BAY","TANJONG RHU ROAD","15","Non-landed Properties","3","6150","1800 to 1900","Jul-2018"
"30643","SIGLAP V","FIRST STREET","15","Non-landed Properties","1","1800","500 to 600","Jul-2018"
"30644","CRESCENDO PARK","JALAN TUA KONG","15","Non-landed Properties","3","3000","1300 to 1400","Jul-2018"
"30645","AMBERGLADES","AMBER GARDENS","15","Non-landed Properties","na*","3265","1200 to 1300","Jul-2018"
"30646","EASTERN LAGOON","UPPER EAST COAST ROAD","15","Non-landed Properties","2","2000","800 to 900","Jul-2018"
"30647","SANCTUARY GREEN","TANJONG RHU ROAD","15","Non-landed Properties","3","4000","1400 to 1500","Jul-2018"
"30648","THE SEA VIEW","AMBER ROAD","15","Non-landed Properties","5","10000","2800 to 2900","Jul-2018"
"30649","TAIPAN JADE","ROSE LANE","15","Non-landed Properties","3","2700","1000 to 1100","Jul-2018"
"30650","THE BELVEDERE","MEYER ROAD","15","Non-landed Properties","3","3600","1100 to 1200","Jul-2018"
"30651","WATER PLACE","TANJONG RHU ROAD","15","Non-landed Properties","3","4200","1300 to 1400","Jul-2018"
"30652","COTE D'AZUR","MARINE PARADE ROAD","15","Non-landed Properties","2","3700","1000 to 1100","Jul-2018"
"30653","ELLIOT AT THE EAST COAST","ELLIOT ROAD","15","Non-landed Properties","4","5500","1700 to 1800","Jul-2018"
"30654","WATER PLACE","TANJONG RHU ROAD","15","Non-landed Properties","3","3800","1300 to 1400","Jul-2018"
"30655","ARTHUR 118","ARTHUR ROAD","15","Non-landed Properties","2","2650","700 to 800","Jul-2018"
"30656","GOLD PALM MANSIONS","LORONG K TELOK KURAU","15","Non-landed Properties","2","2438","800 to 900","Jul-2018"
"30657","SANCTUARY GREEN","TANJONG RHU ROAD","15","Non-landed Properties","4","5200","1700 to 1800","Jul-2018"
"30658","THE AMERY","LORONG K TELOK KURAU","15","Non-landed Properties","4","4600","1500 to 1600","Jul-2018"
"30659","TREESCAPE","LORONG N TELOK KURAU","15","Non-landed Properties","1","1900","400 to 500","Jul-2018"
"30660","LAGUNA PARK","MARINE PARADE ROAD","15","Non-landed Properties","na*","2300","1500 to 1600","Jul-2018"
"30661","THE VIEW @ MEYER","MEYER ROAD","15","Non-landed Properties","4","5200","1700 to 1800","Jul-2018"
"30662","THE ATRIA AT MEYER","MEYER ROAD","15","Non-landed Properties","na*","3850","1300 to 1400","Jul-2018"
"30663","THE SHORE RESIDENCES","AMBER ROAD","15","Non-landed Properties","4","5600","1400 to 1500","Jul-2018"
"30664","SANCTUARY GREEN","TANJONG RHU ROAD","15","Non-landed Properties","2","3500","900 to 1000","Jul-2018"
"30665","RIVEREDGE","SAMPAN PLACE","15","Non-landed Properties","4","5500","1600 to 1700","Jul-2018"
"30666","VIBES @ EAST COAST","TELOK KURAU ROAD","15","Non-landed Properties","1","1700","400 to 500","Jul-2018"
"30667","NON-LANDED HOUSING DEVELOPMENT","JOO CHIAT TERRACE","15","Non-landed Properties","na*","1800","800 to 900","Jul-2018"
"30668","COASTARINA","EAST COAST ROAD","15","Non-landed Properties","3","2900","900 to 1000","Jul-2018"
"30669","THE MAKENA","MEYER ROAD","15","Non-landed Properties","3","4350","1600 to 1700","Jul-2018"
"30670","THE SHORE RESIDENCES","AMBER ROAD","15","Non-landed Properties","1","3100","500 to 600","Jul-2018"
"30671","AMBERGLADES","AMBER GARDENS","15","Non-landed Properties","na*","2978","1000 to 1100","Jul-2018"
"30672","AMBERGLADES","AMBER GARDENS","15","Non-landed Properties","na*","3265","1200 to 1300","Jul-2018"
"30673","HAIG 162","HAIG ROAD","15","Non-landed Properties","1","1700","300 to 400","Jul-2018"
"30674","COSTA RHU","RHU CROSS","15","Non-landed Properties","2","3350","900 to 1000","Jul-2018"
"30675","JERSEY LODGE","LORONG J TELOK KURAU","15","Non-landed Properties","2","2500","900 to 1000","Jul-2018"
"30676","PEBBLE BAY","TANJONG RHU ROAD","15","Non-landed Properties","3","6750","2300 to 2400","Jul-2018"
"30677","THE WATERSIDE","TANJONG RHU ROAD","15","Non-landed Properties","na*","6500","2400 to 2500","Jul-2018"
"30678","VIBES @ EAST COAST","TELOK KURAU ROAD","15","Non-landed Properties","1","1650","300 to 400","Jul-2018"
"30679","VIBES @ EAST COAST","TELOK KURAU ROAD","15","Non-landed Properties","1","1400","400 to 500","Jul-2018"
"30680","THE SEAWIND","LORONG M TELOK KURAU","15","Non-landed Properties","na*","2300","600 to 700","Jul-2018"
"30681","NON-LANDED HOUSING DEVELOPMENT","TANJONG KATONG ROAD","15","Non-landed Properties","na*","2500","2200 to 2300","Jul-2018"
