"S/N","Building/Project Name","Street Name","Postal District","Type","No. of Bedroom(for Non-Landed Only)","Monthly Gross Rent($)","Floor Area (sq ft)","Lease Commencement Date"
"10940","REGENT RESIDENCES","SERANGOON ROAD","12","Non-landed Properties","2","2600","800 to 900","May-2019"
"10941","VISTA RESIDENCES","JALAN DATOH","12","Non-landed Properties","3","3700","1200 to 1300","May-2019"
"10942","NON-LANDED HOUSING DEVELOPMENT","KIM KEAT LANE","12","Non-landed Properties","3","2400","900 to 1000","May-2019"
"10943","CASA FORTUNA","AH HOOD ROAD","12","Non-landed Properties","1","2000","500 to 600","May-2019"
"10944","CITY SUITES","BALESTIER ROAD","12","Non-landed Properties","1","2000","500 to 600","May-2019"
"10945","TRELLIS TOWERS","LORONG 1 TOA PAYOH","12","Non-landed Properties","2","2300","700 to 800","May-2019"
"10946","NON-LANDED HOUSING DEVELOPMENT","BALESTIER ROAD","12","Non-landed Properties","na*","2600","2000 to 2100","May-2019"
"10947","THE MEZZO","BALESTIER ROAD","12","Non-landed Properties","2","2800","800 to 900","May-2019"
"10948","AMPAS APARTMENT","JALAN AMPAS","12","Non-landed Properties","3","2600","1100 to 1200","May-2019"
"10949","REGENT RESIDENCES","SERANGOON ROAD","12","Non-landed Properties","1","1800","400 to 500","May-2019"
"10950","KALLANG RIVERSIDE","KAMPONG BUGIS","12","Non-landed Properties","2","5300","1000 to 1100","May-2019"
"10951","NEEM TREE","JALAN KEMAMAN","12","Non-landed Properties","1","2000","500 to 600","May-2019"
"10952","SUNVILLE","ST. MICHAEL'S ROAD","12","Non-landed Properties","3","3200","1200 to 1300","May-2019"
"10953","NON-LANDED HOUSING DEVELOPMENT","KIM KEAT CLOSE","12","Non-landed Properties","3","2300","1000 to 1100","May-2019"
"10954","TRELLIS TOWERS","LORONG 1 TOA PAYOH","12","Non-landed Properties","1","1900","500 to 600","May-2019"
"10955","THE MORNINGTON","ST. MICHAEL'S ROAD","12","Non-landed Properties","3","2900","1200 to 1300","May-2019"
"10956","CITY SUITES","BALESTIER ROAD","12","Non-landed Properties","1","2000","400 to 500","May-2019"
"10957","THE INTERWEAVE","KIM KEAT ROAD","12","Non-landed Properties","na*","1700","300 to 400","May-2019"
"10958","THE VIRIDIAN","JALAN AMPAS","12","Non-landed Properties","1","2200","500 to 600","May-2019"
"10959","D'LOTUS","LORONG AMPAS","12","Non-landed Properties","2","2400","800 to 900","May-2019"
"10960","PARC HAVEN","LORONG LIMAU","12","Non-landed Properties","1","2100","800 to 900","May-2019"
"10961","THE ARTE","JALAN RAJA UDANG","12","Non-landed Properties","2","3100","1000 to 1100","May-2019"
"10962","NON-LANDED HOUSING DEVELOPMENT","LAVENDER STREET","12","Non-landed Properties","na*","3000","1900 to 2000","May-2019"
"10963","VISTA RESIDENCES","JALAN DATOH","12","Non-landed Properties","3","3800","1200 to 1300","May-2019"
"10964","EIGHT RIVERSUITES","WHAMPOA EAST","12","Non-landed Properties","3","3300","900 to 1000","May-2019"
"10965","GAIA","JALAN DUSUN","12","Non-landed Properties","3","2950","900 to 1000","May-2019"
"10966","BEACON HEIGHTS","MAR THOMA ROAD","12","Non-landed Properties","3","2500","1000 to 1100","Apr-2019"
"10967","OLEANDER TOWERS","LORONG 1 TOA PAYOH","12","Non-landed Properties","2","2850","800 to 900","Apr-2019"
"10968","THE INTERWEAVE","KIM KEAT ROAD","12","Non-landed Properties","2","2400","600 to 700","Apr-2019"
"10969","D'LOTUS","LORONG AMPAS","12","Non-landed Properties","3","3000","1000 to 1100","Apr-2019"
"10970","EIGHT RIVERSUITES","WHAMPOA EAST","12","Non-landed Properties","1","2200","400 to 500","Apr-2019"
"10971","THE MEZZO","BALESTIER ROAD","12","Non-landed Properties","2","2700","800 to 900","Apr-2019"
"10972","RAJAH TOWERS","JALAN RAJAH","12","Non-landed Properties","3","3100","1800 to 1900","Apr-2019"
"10973","OLEANDER TOWERS","LORONG 1 TOA PAYOH","12","Non-landed Properties","2","2600","800 to 900","Apr-2019"
"10974","CASA FORTUNA","AH HOOD ROAD","12","Non-landed Properties","2","3000","900 to 1000","Apr-2019"
"10975","TREVISTA","LORONG 3 TOA PAYOH","12","Non-landed Properties","2","3000","900 to 1000","Apr-2019"
"10976","TREVISTA","LORONG 3 TOA PAYOH","12","Non-landed Properties","2","3600","1000 to 1100","Apr-2019"
"10977","TRELLIS TOWERS","LORONG 1 TOA PAYOH","12","Non-landed Properties","3","3600","1100 to 1200","Apr-2019"
"10978","VETRO","MAR THOMA ROAD","12","Non-landed Properties","2","2000","600 to 700","Apr-2019"
"10979","THE INTERWEAVE","KIM KEAT ROAD","12","Non-landed Properties","na*","1650","300 to 400","Apr-2019"
"10980","RIVERBAY","MAR THOMA ROAD","12","Non-landed Properties","1","1650","300 to 400","Apr-2019"
"10981","KALLANG RIVERSIDE","KAMPONG BUGIS","12","Non-landed Properties","2","4200","1000 to 1100","Apr-2019"
"10982","SHAW PLAZA - TWIN HEIGHTS","BALESTIER ROAD","12","Non-landed Properties","2","2750","1200 to 1300","Apr-2019"
"10983","PRESTIGE HEIGHTS","BALESTIER ROAD","12","Non-landed Properties","1","2400","800 to 900","Apr-2019"
"10984","RIVERBAY","MAR THOMA ROAD","12","Non-landed Properties","1","1590","300 to 400","Apr-2019"
"10985","THE VIRIDIAN","JALAN AMPAS","12","Non-landed Properties","1","2200","500 to 600","Apr-2019"
"10986","TRELLIS TOWERS","LORONG 1 TOA PAYOH","12","Non-landed Properties","1","2500","500 to 600","Apr-2019"
"10987","EIGHT RIVERSUITES","WHAMPOA EAST","12","Non-landed Properties","1","2200","400 to 500","Apr-2019"
"10988","EIGHT RIVERSUITES","WHAMPOA EAST","12","Non-landed Properties","1","2050","400 to 500","Apr-2019"
"10989","NEEM TREE","JALAN KEMAMAN","12","Non-landed Properties","1","1900","400 to 500","Apr-2019"
"10990","VETRO","MAR THOMA ROAD","12","Non-landed Properties","1","1750","400 to 500","Apr-2019"
"10991","CRADELS","LORONG LIMAU","12","Non-landed Properties","1","1900","400 to 500","Apr-2019"
"10992","BEACON HEIGHTS","MAR THOMA ROAD","12","Non-landed Properties","1","2000","600 to 700","Apr-2019"
"10993","TREVISTA","LORONG 3 TOA PAYOH","12","Non-landed Properties","3","3800","1200 to 1300","Apr-2019"
"10994","RIVIERA 38","MAR THOMA ROAD","12","Non-landed Properties","1","2000","500 to 600","Apr-2019"
"10995","AIRSTREAM","ST. MICHAEL'S ROAD","12","Non-landed Properties","2","2050","600 to 700","Apr-2019"
"10996","THE VIRIDIAN","JALAN AMPAS","12","Non-landed Properties","1","2200","500 to 600","Apr-2019"
"10997","EIGHT RIVERSUITES","WHAMPOA EAST","12","Non-landed Properties","2","2300","600 to 700","Apr-2019"
"10998","THE ABERDEEN","JALAN TAMAN","12","Non-landed Properties","3","3000","1300 to 1400","Apr-2019"
"10999","VA RESIDENCES","BOON TECK ROAD","12","Non-landed Properties","2","2200","600 to 700","Apr-2019"
"11000","BEACON HEIGHTS","MAR THOMA ROAD","12","Non-landed Properties","3","2800","1100 to 1200","Apr-2019"
"11001","NON-LANDED HOUSING DEVELOPMENT","KIM KEAT LANE","12","Non-landed Properties","3","2500","900 to 1000","Apr-2019"
"11002","BEACON HEIGHTS","MAR THOMA ROAD","12","Non-landed Properties","3","2680","1000 to 1100","Apr-2019"
"11003","EIGHT RIVERSUITES","WHAMPOA EAST","12","Non-landed Properties","1","2300","400 to 500","Apr-2019"
"11004","VA RESIDENCES","BOON TECK ROAD","12","Non-landed Properties","1","1800","500 to 600","Apr-2019"
"11005","REGENT RESIDENCES","SERANGOON ROAD","12","Non-landed Properties","2","2500","800 to 900","Apr-2019"
"11006","VA RESIDENCES","BOON TECK ROAD","12","Non-landed Properties","1","1900","500 to 600","Apr-2019"
"11007","KALLANG RIVERSIDE","KAMPONG BUGIS","12","Non-landed Properties","2","4500","900 to 1000","Apr-2019"
"11008","EIGHT RIVERSUITES","WHAMPOA EAST","12","Non-landed Properties","3","3300","1000 to 1100","Apr-2019"
"11009","OKIO","BALESTIER ROAD","12","Non-landed Properties","1","2030","400 to 500","Apr-2019"
"11010","EIGHT RIVERSUITES","WHAMPOA EAST","12","Non-landed Properties","1","2000","400 to 500","Apr-2019"
"11011","DOMUS","IRRAWADDY ROAD","12","Non-landed Properties","1","2200","400 to 500","Apr-2019"
"11012","NOVA 88","BHAMO ROAD","12","Non-landed Properties","2","2900","900 to 1000","Apr-2019"
"11013","CRADELS","LORONG LIMAU","12","Non-landed Properties","1","1900","400 to 500","Apr-2019"
"11014","TREVISTA","LORONG 3 TOA PAYOH","12","Non-landed Properties","2","3000","800 to 900","Apr-2019"
"11015","VA RESIDENCES","BOON TECK ROAD","12","Non-landed Properties","1","1900","500 to 600","Apr-2019"
"11016","TREVISTA","LORONG 3 TOA PAYOH","12","Non-landed Properties","2","4100","800 to 900","Apr-2019"
"11017","ST MICHAEL'S PLACE","JALAN TAMAN","12","Non-landed Properties","3","2650","1200 to 1300","Apr-2019"
"11018","CRADELS","LORONG LIMAU","12","Non-landed Properties","1","1900","400 to 500","Apr-2019"
"11019","EIGHT RIVERSUITES","WHAMPOA EAST","12","Non-landed Properties","2","2600","600 to 700","Apr-2019"
"11020","DE ROYALE","JALAN RAMA RAMA","12","Non-landed Properties","3","3400","1100 to 1200","Apr-2019"
"11021","SKYSUITES17","JALAN RAJAH","12","Non-landed Properties","1","1800","300 to 400","Apr-2019"
"11022","AIRSTREAM","ST. MICHAEL'S ROAD","12","Non-landed Properties","1","1600","400 to 500","Apr-2019"
"11023","VETRO","MAR THOMA ROAD","12","Non-landed Properties","2","1900","600 to 700","Apr-2019"
"11024","THE MORNINGTON","ST. MICHAEL'S ROAD","12","Non-landed Properties","3","2800","1200 to 1300","Apr-2019"
"11025","PRESTIGE HEIGHTS","BALESTIER ROAD","12","Non-landed Properties","na*","1700","300 to 400","Apr-2019"
"11026","VETRO","MAR THOMA ROAD","12","Non-landed Properties","1","1800","400 to 500","Apr-2019"
"11027","AMPAS APARTMENT","JALAN AMPAS","12","Non-landed Properties","3","2400","1100 to 1200","Apr-2019"
"11028","OLEANDER TOWERS","LORONG 1 TOA PAYOH","12","Non-landed Properties","3","3200","1100 to 1200","Apr-2019"
"11029","EIGHT RIVERSUITES","WHAMPOA EAST","12","Non-landed Properties","2","2500","600 to 700","Apr-2019"
"11030","TRELLIS TOWERS","LORONG 1 TOA PAYOH","12","Non-landed Properties","2","2500","700 to 800","Apr-2019"
"11031","TREVISTA","LORONG 3 TOA PAYOH","12","Non-landed Properties","3","3500","1100 to 1200","Apr-2019"
"11032","EIGHT RIVERSUITES","WHAMPOA EAST","12","Non-landed Properties","2","2650","600 to 700","Apr-2019"
"11033","EIGHT RIVERSUITES","WHAMPOA EAST","12","Non-landed Properties","3","3300","1000 to 1100","Apr-2019"
"11034","TRELLIS TOWERS","LORONG 1 TOA PAYOH","12","Non-landed Properties","3","3600","1400 to 1500","Apr-2019"
"11035","BOON TECK TOWER","BOON TECK ROAD","12","Non-landed Properties","3","3100","1400 to 1500","Apr-2019"
"11036","REGENT RESIDENCES","SERANGOON ROAD","12","Non-landed Properties","2","2400","800 to 900","Apr-2019"
"11037","THE MEZZO","BALESTIER ROAD","12","Non-landed Properties","1","2100","500 to 600","Apr-2019"
"11038","TREVISTA","LORONG 3 TOA PAYOH","12","Non-landed Properties","2","3200","900 to 1000","Apr-2019"
"11039","CASA FORTUNA","AH HOOD ROAD","12","Non-landed Properties","1","2000","700 to 800","Apr-2019"
"11040","TREVISTA","LORONG 3 TOA PAYOH","12","Non-landed Properties","1","2000","400 to 500","Apr-2019"
"11041","EIGHT RIVERSUITES","WHAMPOA EAST","12","Non-landed Properties","2","2800","800 to 900","Apr-2019"
"11042","EIGHT RIVERSUITES","WHAMPOA EAST","12","Non-landed Properties","3","3300","900 to 1000","Apr-2019"
"11043","ONE DUSUN RESIDENCES","JALAN DUSUN","12","Non-landed Properties","2","1900","400 to 500","Apr-2019"
"11044","THE INTERWEAVE","KIM KEAT ROAD","12","Non-landed Properties","2","2350","600 to 700","Apr-2019"
"11045","EIGHT RIVERSUITES","WHAMPOA EAST","12","Non-landed Properties","1","2000","400 to 500","Apr-2019"
"11046","MOONSTONE ROYALE","MOONSTONE LANE","12","Non-landed Properties","2","2100","700 to 800","Apr-2019"
"11047","SUNVILLE","ST. MICHAEL'S ROAD","12","Non-landed Properties","3","2800","1000 to 1100","Apr-2019"
"11048","NON-LANDED HOUSING DEVELOPMENT","JALAN KEMAMAN","12","Non-landed Properties","3","1900","800 to 900","Apr-2019"
"11049","EIGHT RIVERSUITES","WHAMPOA EAST","12","Non-landed Properties","2","2350","600 to 700","Apr-2019"
"11050","D'MIRA","BOON TECK ROAD","12","Non-landed Properties","3","3300","1200 to 1300","Apr-2019"
"11051","THE INTERWEAVE","KIM KEAT ROAD","12","Non-landed Properties","2","2200","600 to 700","Apr-2019"
"11052","NON-LANDED HOUSING DEVELOPMENT","KIM KEAT LANE","12","Non-landed Properties","3","2150","1400 to 1500","Apr-2019"
"11053","SHAW PLAZA - TWIN HEIGHTS","BALESTIER ROAD","12","Non-landed Properties","3","3100","1400 to 1500","Apr-2019"
"11054","EIGHT RIVERSUITES","WHAMPOA EAST","12","Non-landed Properties","2","2600","600 to 700","Apr-2019"
"11055","EIGHT RIVERSUITES","WHAMPOA EAST","12","Non-landed Properties","2","2650","600 to 700","Apr-2019"
"11056","THE TIER","PEGU ROAD","12","Non-landed Properties","2","2100","500 to 600","Apr-2019"
"11057","EIGHT RIVERSUITES","WHAMPOA EAST","12","Non-landed Properties","1","2300","400 to 500","Apr-2019"
"11058","DOMUS","IRRAWADDY ROAD","12","Non-landed Properties","1","2000","400 to 500","Apr-2019"
"11059","CRADELS","LORONG LIMAU","12","Non-landed Properties","1","2100","600 to 700","Apr-2019"
"11060","OPAL SUITES","OPAL CRESCENT","12","Non-landed Properties","1","1700","400 to 500","Apr-2019"
"11061","ONE ST MICHAEL'S","ST. MICHAEL'S ROAD","12","Non-landed Properties","4","4200","1300 to 1400","Apr-2019"
"11062","THE VERVE","JALAN RAJAH","12","Non-landed Properties","2","2350","700 to 800","Apr-2019"
"11063","THE BELLEFORTE","AH HOOD ROAD","12","Non-landed Properties","2","2750","900 to 1000","Apr-2019"
"11064","VISTA RESIDENCES","JALAN DATOH","12","Non-landed Properties","2","3200","900 to 1000","Apr-2019"
"11065","GLOBAL VILLE","JALAN RAJA UDANG","12","Non-landed Properties","3","2900","1100 to 1200","Apr-2019"
"11066","BEACON HEIGHTS","MAR THOMA ROAD","12","Non-landed Properties","2","2500","900 to 1000","Apr-2019"
"11067","REGENT RESIDENCES","SERANGOON ROAD","12","Non-landed Properties","2","2000","600 to 700","Apr-2019"
"11068","REGENT RESIDENCES","SERANGOON ROAD","12","Non-landed Properties","2","2500","800 to 900","Apr-2019"
"11069","NON-LANDED HOUSING DEVELOPMENT","BALESTIER ROAD","12","Non-landed Properties","na*","2100","1500 to 1600","Apr-2019"
"11070","OLEANDER TOWERS","LORONG 1 TOA PAYOH","12","Non-landed Properties","3","3200","1100 to 1200","Apr-2019"
"11071","VISTA RESIDENCES","JALAN DATOH","12","Non-landed Properties","2","3250","900 to 1000","Apr-2019"
"11072","VA RESIDENCES","BOON TECK ROAD","12","Non-landed Properties","1","1950","500 to 600","Apr-2019"
"11073","NOVA 88","BHAMO ROAD","12","Non-landed Properties","3","3500","1200 to 1300","Apr-2019"
"11074","OLEANDER TOWERS","LORONG 1 TOA PAYOH","12","Non-landed Properties","4","3950","1400 to 1500","Apr-2019"
"11075","NON-LANDED HOUSING DEVELOPMENT","OPAL CRESCENT","12","Non-landed Properties","na*","1800","800 to 900","Apr-2019"
"11076","D'MIRA","BOON TECK ROAD","12","Non-landed Properties","4","3800","1500 to 1600","Apr-2019"
"11077","PRESTIGE HEIGHTS","BALESTIER ROAD","12","Non-landed Properties","na*","1700","300 to 400","Apr-2019"
"11078","EIGHT RIVERSUITES","WHAMPOA EAST","12","Non-landed Properties","2","2600","600 to 700","Apr-2019"
"11079","THE INTERWEAVE","KIM KEAT ROAD","12","Non-landed Properties","na*","1700","300 to 400","Apr-2019"
"11080","THE INTERWEAVE","KIM KEAT ROAD","12","Non-landed Properties","1","1900","400 to 500","Apr-2019"
"11081","REGENT RESIDENCES","SERANGOON ROAD","12","Non-landed Properties","2","2400","600 to 700","Apr-2019"
"11082","BLISS LOFT","KIM KEAT CLOSE","12","Non-landed Properties","1","1850","400 to 500","Apr-2019"
"11083","THE INTERWEAVE","KIM KEAT ROAD","12","Non-landed Properties","1","1800","400 to 500","Apr-2019"
"11084","ONE ST MICHAEL'S","ST. MICHAEL'S ROAD","12","Non-landed Properties","2","2500","900 to 1000","Apr-2019"
"11085","CRADELS","LORONG LIMAU","12","Non-landed Properties","2","2500","600 to 700","Apr-2019"
"11086","REGENT RESIDENCES","SERANGOON ROAD","12","Non-landed Properties","2","2400","800 to 900","Apr-2019"
"11087","KEMAMAN POINT","JALAN KEMAMAN","12","Non-landed Properties","3","2000","800 to 900","Apr-2019"
"11088","SHAW PLAZA - TWIN HEIGHTS","BALESTIER ROAD","12","Non-landed Properties","3","3100","1400 to 1500","Apr-2019"
"11089","OLEANDER TOWERS","LORONG 1 TOA PAYOH","12","Non-landed Properties","3","3300","1100 to 1200","Apr-2019"
"11090","TRELLIS TOWERS","LORONG 1 TOA PAYOH","12","Non-landed Properties","3","3250","1100 to 1200","Apr-2019"
"11091","EIGHT RIVERSUITES","WHAMPOA EAST","12","Non-landed Properties","1","2200","400 to 500","Apr-2019"
"11092","SCENIC HEIGHTS","BALESTIER ROAD","12","Non-landed Properties","2","2400","800 to 900","Apr-2019"
"11093","EIGHT RIVERSUITES","WHAMPOA EAST","12","Non-landed Properties","2","2650","600 to 700","Apr-2019"
"11094","RIVERBAY","MAR THOMA ROAD","12","Non-landed Properties","1","1750","300 to 400","Apr-2019"
"11095","PARC HAVEN","LORONG LIMAU","12","Non-landed Properties","2","3000","900 to 1000","Apr-2019"
"11096","NON-LANDED HOUSING DEVELOPMENT","KIM KEAT CLOSE","12","Non-landed Properties","3","2050","1000 to 1100","Apr-2019"
"11097","VA RESIDENCES","BOON TECK ROAD","12","Non-landed Properties","1","2100","500 to 600","Apr-2019"
"11098","BEACON HEIGHTS","MAR THOMA ROAD","12","Non-landed Properties","1","1900","600 to 700","Apr-2019"
"11099","KALLANG RIVERSIDE","KAMPONG BUGIS","12","Non-landed Properties","3","5500","1100 to 1200","Apr-2019"
"11100","IRESIDENCES","IRRAWADDY ROAD","12","Non-landed Properties","2","3400","900 to 1000","Apr-2019"
"11101","PARC HAVEN","LORONG LIMAU","12","Non-landed Properties","na*","1800","400 to 500","Apr-2019"
"11102","KALLANG RIVERSIDE","KAMPONG BUGIS","12","Non-landed Properties","1","2950","500 to 600","Apr-2019"
"11103","NON-LANDED HOUSING DEVELOPMENT","KIM KEAT CLOSE","12","Non-landed Properties","3","2050","1000 to 1100","Apr-2019"
"11104","THE INTERWEAVE","KIM KEAT ROAD","12","Non-landed Properties","1","1800","400 to 500","Apr-2019"
"11105","BEACON HEIGHTS","MAR THOMA ROAD","12","Non-landed Properties","2","2550","900 to 1000","Apr-2019"
"11106","KALLANG RIVERSIDE","KAMPONG BUGIS","12","Non-landed Properties","3","5800","1100 to 1200","Apr-2019"
"11107","RIVERBAY","MAR THOMA ROAD","12","Non-landed Properties","1","1650","500 to 600","Apr-2019"
"11108","NOVA 88","BHAMO ROAD","12","Non-landed Properties","1","2200","700 to 800","Apr-2019"
"11109","CITY SUITES","BALESTIER ROAD","12","Non-landed Properties","1","1950","400 to 500","Apr-2019"
"11110","KALLANG RIVERSIDE","KAMPONG BUGIS","12","Non-landed Properties","2","4700","1000 to 1100","Apr-2019"
"11111","CITY SUITES","BALESTIER ROAD","12","Non-landed Properties","1","2100","400 to 500","Apr-2019"
"11112","TREVISTA","LORONG 3 TOA PAYOH","12","Non-landed Properties","3","4200","1100 to 1200","Apr-2019"
"11113","VISTA RESIDENCES","JALAN DATOH","12","Non-landed Properties","3","3900","1100 to 1200","Apr-2019"
"11114","THE ARTE","JALAN RAJA UDANG","12","Non-landed Properties","4","5300","1800 to 1900","Apr-2019"
