"S/N","Building/Project Name","Street Name","Postal District","Type","No. of Bedroom(for Non-Landed Only)","Monthly Gross Rent($)","Floor Area (sq ft)","Lease Commencement Date"
"237","33 RESIDENCES","LORONG 30 GEYLANG","14","Non-landed Properties","2","3900","600 to 700","Jun-2022"
"238","THE WATERINA","LORONG 40 GEYLANG","14","Non-landed Properties","3","3750","1200 to 1300","Jun-2022"
"239","PARK PLACE RESIDENCES AT PLQ","PAYA LEBAR ROAD","14","Non-landed Properties","2","3450","600 to 700","Jun-2022"
"240","GUILLEMARD EDGE","LORONG 30 GEYLANG","14","Non-landed Properties","1","2300","400 to 500","Jun-2022"
"241","SIMS EDGE","GEYLANG EAST AVENUE 2","14","Non-landed Properties","1","2500","400 to 500","Jun-2022"
"242","SINGA HILLS","JALAN SINGA","14","Non-landed Properties","2","2400","600 to 700","Jun-2022"
"243","BAODE BUILDING","LORONG 35 GEYLANG","14","Non-landed Properties","NA","3100","1200 to 1300","Jun-2022"
"244","ROYCE RESIDENCES","LORONG 6 GEYLANG","14","Non-landed Properties","1","2250","700 to 800","Jun-2022"
"245","CHEN FANG MANSIONS","LORONG 33 GEYLANG","14","Non-landed Properties","3","2900","900 to 1000","Jun-2022"
"246","TROPIKA EAST","FOO KIM LIN ROAD","14","Non-landed Properties","1","2300","400 to 500","Jun-2022"
"247","WATERBANK AT DAKOTA","DAKOTA CRESCENT","14","Non-landed Properties","3","5900","1200 to 1300","Jun-2022"
"248","CENTRA SUITES","LORONG 25A GEYLANG","14","Non-landed Properties","1","2200","400 to 500","Jun-2022"
"249","EUHABITAT","JALAN EUNOS","14","Non-landed Properties","NA","2900","500 to 600","Jun-2022"
"250","EDENZ LOFT","LORONG 24 GEYLANG","14","Non-landed Properties","1","2450","400 to 500","Jun-2022"
"251","SUITES 28","LORONG 30 GEYLANG","14","Non-landed Properties","2","2650","800 to 900","Jun-2022"
"252","STUDIO8","JALAN AYER","14","Non-landed Properties","2","3000","800 to 900","Jun-2022"
"253","ATRIUM RESIDENCES","LORONG 28 GEYLANG","14","Non-landed Properties","3","5000","2200 to 2300","Jun-2022"
"254","SIMS URBAN OASIS","SIMS DRIVE","14","Non-landed Properties","2","2900","600 to 700","Jun-2022"
"255","SUITES@CHANGI","CHANGI ROAD","14","Non-landed Properties","NA","2600","400 to 500","Jun-2022"
"256","SIXTEEN35 RESIDENCES","LORONG 35 GEYLANG","14","Non-landed Properties","2","3500","600 to 700","Jun-2022"
"257","ASTORIA PARK","LORONG MYDIN","14","Non-landed Properties","2","2800","900 to 1000","Jun-2022"
"258","EUHABITAT","JALAN EUNOS","14","Non-landed Properties","NA","2250","500 to 600","Jun-2022"
"259","ASTORIA PARK","LORONG MYDIN","14","Non-landed Properties","3","5150","1100 to 1200","Jun-2022"
"260","SIMS GREEN","LORONG 27A GEYLANG","14","Non-landed Properties","3","3500","1200 to 1300","Jun-2022"
"261","PARK PLACE RESIDENCES AT PLQ","PAYA LEBAR ROAD","14","Non-landed Properties","1","3200","400 to 500","Jun-2022"
"262","EUHABITAT","JALAN EUNOS","14","Non-landed Properties","2","3000","900 to 1000","Jun-2022"
"263","SIMS EDGE","GEYLANG EAST AVENUE 2","14","Non-landed Properties","2","2300","600 to 700","Jun-2022"
"264","THE WATERINA","LORONG 40 GEYLANG","14","Non-landed Properties","1","2500","700 to 800","Jun-2022"
"265","KEMBANGAN PLAZA","JALAN MASJID","14","Non-landed Properties","NA","2200","700 to 800","Jun-2022"
"266","NON-LANDED HOUSING DEVELOPMENT","LORONG 19 GEYLANG","14","Non-landed Properties","NA","3500","1300 to 1400","Jun-2022"
"267","TRE RESIDENCES","GEYLANG EAST AVENUE 1","14","Non-landed Properties","4","3800","900 to 1000","Jun-2022"
"268","GUILLEMARD EDGE","LORONG 30 GEYLANG","14","Non-landed Properties","1","2000","400 to 500","Jun-2022"
"269","THE SANCTUARY @ GEYLANG","LORONG 30 GEYLANG","14","Non-landed Properties","1","3200","500 to 600","Jun-2022"
"270","PARK PLACE RESIDENCES AT PLQ","PAYA LEBAR ROAD","14","Non-landed Properties","1","3400","400 to 500","Jun-2022"
"271","NON-LANDED HOUSING DEVELOPMENT","LORONG 33 GEYLANG","14","Non-landed Properties","NA","4700",">3000","Jun-2022"
"272","NON-LANDED HOUSING DEVELOPMENT","LORONG 16 GEYLANG","14","Non-landed Properties","NA","3700","1000 to 1100","Jun-2022"
"273","NON-LANDED HOUSING DEVELOPMENT","LORONG 22 GEYLANG","14","Non-landed Properties","NA","15000",">3000","Jun-2022"
"274","NON-LANDED HOUSING DEVELOPMENT","LORONG 4 GEYLANG","14","Non-landed Properties","3","1800","1400 to 1500","Jun-2022"
"275","BOUGAINVILLA APARTMENTS","LORONG 19 GEYLANG","14","Non-landed Properties","4","3750","1700 to 1800","Jun-2022"
"276","CHOON MOEY MANSIONS","LORONG 31 GEYLANG","14","Non-landed Properties","3","2300","1200 to 1300","Jun-2022"
"277","THE SUNNY SPRING","LORONG 40 GEYLANG","14","Non-landed Properties","3","3600","1100 to 1200","Jun-2022"
"278","THE SUNNY SPRING","LORONG 40 GEYLANG","14","Non-landed Properties","3","3200","1000 to 1100","Jun-2022"
"279","SIMSVILLE","GEYLANG EAST AVENUE 2","14","Non-landed Properties","4","2800","1500 to 1600","Jun-2022"
"280","NON-LANDED HOUSING DEVELOPMENT","LORONG 22 GEYLANG","14","Non-landed Properties","NA","3800","1000 to 1100","Jun-2022"
"281","NON-LANDED HOUSING DEVELOPMENT","SIMS WAY","14","Non-landed Properties","NA","5600",">3000","Jun-2022"
"282","WING FONG MANSIONS/WING FONG COURT","LORONG 14 GEYLANG","14","Non-landed Properties","3","3800","1200 to 1300","Jun-2022"
"283","NESS","LORONG 32 GEYLANG","14","Non-landed Properties","1","2100","500 to 600","Jun-2022"
"284","SUNNY GROVE","LORONG 37 GEYLANG","14","Non-landed Properties","NA","3300","1200 to 1300","Jun-2022"
"285","THE SUNNY SPRING","LORONG 40 GEYLANG","14","Non-landed Properties","3","2700","1000 to 1100","Jun-2022"
"286","LE REVE","KAMPONG EUNOS","14","Non-landed Properties","2","2800","800 to 900","Jun-2022"
"287","ROYCE RESIDENCES","LORONG 6 GEYLANG","14","Non-landed Properties","1","2200","300 to 400","Jun-2022"
"288","CASSIA EDGE","GUILLEMARD ROAD","14","Non-landed Properties","2","2900","600 to 700","Jun-2022"
"289","SUITES 28","LORONG 30 GEYLANG","14","Non-landed Properties","1","2350","500 to 600","Jun-2022"
"290","COSY LODGE","LORONG 31 GEYLANG","14","Non-landed Properties","3","2600","1200 to 1300","Jun-2022"
"291","PRIMEDGE","LORONG 34 GEYLANG","14","Non-landed Properties","1","1900","400 to 500","Jun-2022"
"292","FAMILIE MANSIONS","LORONG 8 GEYLANG","14","Non-landed Properties","NA","2000","1200 to 1300","Jun-2022"
"293","SMART SUITES","SIMS AVENUE","14","Non-landed Properties","1","2400","500 to 600","Jun-2022"
"294","THE WATER EDGE","LORONG 38 GEYLANG","14","Non-landed Properties","1","2600","500 to 600","Jun-2022"
"295","WING FONG MANSIONS/WING FONG COURT","LORONG 14 GEYLANG","14","Non-landed Properties","2","2300","700 to 800","Jun-2022"
"296","LOTUS AT PAYA LEBAR (EAST WING)","PAYA LEBAR ROAD","14","Non-landed Properties","2","4250","1000 to 1100","Jun-2022"
"297","EUHABITAT","JALAN EUNOS","14","Non-landed Properties","NA","2200","500 to 600","Jun-2022"
"298","ATRIUM RESIDENCES","LORONG 28 GEYLANG","14","Non-landed Properties","3","3300","1000 to 1100","Jun-2022"
"299","WATERBANK AT DAKOTA","DAKOTA CRESCENT","14","Non-landed Properties","3","5200","1200 to 1300","Jun-2022"
"300","WATERBANK AT DAKOTA","DAKOTA CRESCENT","14","Non-landed Properties","2","3850","800 to 900","Jun-2022"
"301","SIMS URBAN OASIS","SIMS DRIVE","14","Non-landed Properties","2","3350","600 to 700","Jun-2022"
"302","CASA SARINA","LORONG SARINA","14","Non-landed Properties","3","2600","1100 to 1200","Jun-2022"
"303","BLOSSOM MANSIONS","LORONG 37 GEYLANG","14","Non-landed Properties","NA","2800","1000 to 1100","Jun-2022"
"304","ATRIUM RESIDENCES","LORONG 28 GEYLANG","14","Non-landed Properties","2","2800","800 to 900","Jun-2022"
"305","PALM LODGE","LORONG 37 GEYLANG","14","Non-landed Properties","NA","3300","1200 to 1300","Jun-2022"
"306","PALMERA EAST","LORONG MELAYU","14","Non-landed Properties","2","3300","1100 to 1200","Jun-2022"
"307","MILLAGE","CHANGI ROAD","14","Non-landed Properties","1","2000","400 to 500","Jun-2022"
"308","TREASURES@G6","LORONG 6 GEYLANG","14","Non-landed Properties","1","2400","400 to 500","Jun-2022"
"309","MILLAGE","CHANGI ROAD","14","Non-landed Properties","1","2000","400 to 500","Jun-2022"
"310","PARK PLACE RESIDENCES AT PLQ","PAYA LEBAR ROAD","14","Non-landed Properties","1","3400","400 to 500","Jun-2022"
"311","TREASURES@G19","LORONG 19 GEYLANG","14","Non-landed Properties","1","2200","400 to 500","Jun-2022"
"312","# 1 LOFT","LORONG 24 GEYLANG","14","Non-landed Properties","3","3350","1000 to 1100","Jun-2022"
"313","WING FONG MANSIONS/WING FONG COURT","LORONG 14 GEYLANG","14","Non-landed Properties","3","2500","1200 to 1300","Jun-2022"
"314","WING FONG MANSIONS/WING FONG COURT","LORONG 14 GEYLANG","14","Non-landed Properties","2","3300","900 to 1000","Jun-2022"
"315","WATERBANK AT DAKOTA","DAKOTA CRESCENT","14","Non-landed Properties","4","7700","1500 to 1600","Jun-2022"
"316","EUHABITAT","JALAN EUNOS","14","Non-landed Properties","1","2500","500 to 600","Jun-2022"
"317","NESS","LORONG 32 GEYLANG","14","Non-landed Properties","1","1900","400 to 500","Jun-2022"
"318","NON-LANDED HOUSING DEVELOPMENT","SIMS AVENUE","14","Non-landed Properties","NA","2200","800 to 900","Jun-2022"
"319","WING FONG MANSIONS/WING FONG COURT","LORONG 14 GEYLANG","14","Non-landed Properties","3","3000","1200 to 1300","Jun-2022"
"320","VACANZA @ EAST","LENGKONG TUJOH","14","Non-landed Properties","2","2800","700 to 800","Jun-2022"
"321","EDENZ LOFT","LORONG 24 GEYLANG","14","Non-landed Properties","1","2200","400 to 500","Jun-2022"
"322","SUMMER VIEW","LORONG 12 GEYLANG","14","Non-landed Properties","3","3000","1400 to 1500","Jun-2022"
"323","REZI 26","LORONG 26 GEYLANG","14","Non-landed Properties","1","1900","400 to 500","Jun-2022"
"324","GUILLEMARD EDGE","LORONG 30 GEYLANG","14","Non-landed Properties","1","2400","400 to 500","Jun-2022"
"325","IDYLLIC SUITES","LORONG 30 GEYLANG","14","Non-landed Properties","2","3150","500 to 600","Jun-2022"
"326","EUHABITAT","JALAN EUNOS","14","Non-landed Properties","2","2800","900 to 1000","Jun-2022"
"327","GUILLEMARD VIEW","LORONG 26 GEYLANG","14","Non-landed Properties","NA","3200","1100 to 1200","Jun-2022"
"328","CENTRA LOFT","LORONG 35 GEYLANG","14","Non-landed Properties","1","2200","400 to 500","Jun-2022"
"329","EDENZ LOFT","LORONG 24 GEYLANG","14","Non-landed Properties","1","1800","400 to 500","Jun-2022"
"330","PRIME RESIDENCE","LORONG 22 GEYLANG","14","Non-landed Properties","1","2100","500 to 600","Jun-2022"
"331","WATERBANK AT DAKOTA","DAKOTA CRESCENT","14","Non-landed Properties","1","2450","400 to 500","Jun-2022"
"332","WATERBANK AT DAKOTA","DAKOTA CRESCENT","14","Non-landed Properties","3","6000","1100 to 1200","Jun-2022"
"333","SIMS URBAN OASIS","SIMS DRIVE","14","Non-landed Properties","2","3500","600 to 700","Jun-2022"
"334","GUILLEMARD EDGE","LORONG 30 GEYLANG","14","Non-landed Properties","1","2300","400 to 500","Jun-2022"
"335","GUILLEMARD EDGE","LORONG 30 GEYLANG","14","Non-landed Properties","1","1800","400 to 500","Jun-2022"
"336","CAMELLIA LODGE","LORONG 31 GEYLANG","14","Non-landed Properties","3","3560","1200 to 1300","Jun-2022"
"337","EUHABITAT","JALAN EUNOS","14","Non-landed Properties","NA","2000","500 to 600","Jun-2022"
"338","CENTRAL GROVE","GEYLANG EAST AVENUE 1","14","Non-landed Properties","3","3200","1100 to 1200","Jun-2022"
"339","THE CENTREN","LORONG 27 GEYLANG","14","Non-landed Properties","2","2800","500 to 600","Jun-2022"
"340","NON-LANDED HOUSING DEVELOPMENT","LORONG 19 GEYLANG","14","Non-landed Properties","NA","1200","400 to 500","Jun-2022"
"341","NON-LANDED HOUSING DEVELOPMENT","LORONG 27 GEYLANG","14","Non-landed Properties","NA","2600","900 to 1000","Jun-2022"
"342","SILVERSCAPE","LORONG 32 GEYLANG","14","Non-landed Properties","1","1900","400 to 500","Jun-2022"
"343","LA BRISA","LORONG 28 GEYLANG","14","Non-landed Properties","2","2500","600 to 700","Jun-2022"
"344","PAYA LEBAR RESIDENCES","PAYA LEBAR ROAD","14","Non-landed Properties","2","3800","1000 to 1100","Jun-2022"
"345","SIMS GREEN","LORONG 27A GEYLANG","14","Non-landed Properties","3","3300","1200 to 1300","Jun-2022"
"346","NON-LANDED HOUSING DEVELOPMENT","CHANGI ROAD","14","Non-landed Properties","NA","2300","1200 to 1300","Jun-2022"
"347","ATRIUM RESIDENCES","LORONG 28 GEYLANG","14","Non-landed Properties","3","4200","900 to 1000","Jun-2022"
"348","MELOSA","LORONG 28 GEYLANG","14","Non-landed Properties","2","2600","400 to 500","Jun-2022"
"349","VACANZA @ EAST","LENGKONG TUJOH","14","Non-landed Properties","1","1970","400 to 500","Jun-2022"
"350","GUILLEMARD EDGE","LORONG 30 GEYLANG","14","Non-landed Properties","1","1900","400 to 500","Jun-2022"
"351","SIMSVILLE","GEYLANG EAST AVENUE 2","14","Non-landed Properties","2","2900","900 to 1000","Jun-2022"
"352","METRO LOFT","LORONG 27 GEYLANG","14","Non-landed Properties","1","2100","400 to 500","Jun-2022"
"353","SIMS URBAN OASIS","SIMS DRIVE","14","Non-landed Properties","1","2500","400 to 500","Jun-2022"
"354","GUILLEMARD EDGE","LORONG 30 GEYLANG","14","Non-landed Properties","2","2400","500 to 600","Jun-2022"
"355","TRE RESIDENCES","GEYLANG EAST AVENUE 1","14","Non-landed Properties","2","3300","600 to 700","Jun-2022"
"356","ESTA RUBY","GUILLEMARD ROAD","14","Non-landed Properties","3","4500","1100 to 1200","Jun-2022"
"357","EUHABITAT","JALAN EUNOS","14","Non-landed Properties","NA","2500","500 to 600","Jun-2022"
"358","EDENZ LOFT","LORONG 24 GEYLANG","14","Non-landed Properties","1","2800","400 to 500","Jun-2022"
"359","WATERBANK AT DAKOTA","DAKOTA CRESCENT","14","Non-landed Properties","1","2800","400 to 500","Jun-2022"
"360","EUHABITAT","JALAN EUNOS","14","Non-landed Properties","NA","1950","500 to 600","Jun-2022"
"361","WING FONG MANSIONS/WING FONG COURT","LORONG 14 GEYLANG","14","Non-landed Properties","3","3900","1200 to 1300","Jun-2022"
"362","TIVOLI LODGE","LORONG 31 GEYLANG","14","Non-landed Properties","NA","3200","1200 to 1300","Jun-2022"
"363","EUHABITAT","JALAN EUNOS","14","Non-landed Properties","1","2500","500 to 600","Jun-2022"
"364","EUHABITAT","JALAN EUNOS","14","Non-landed Properties","1","2500","500 to 600","Jun-2022"
"365","CANNE VILLE","LORONG 3 GEYLANG","14","Non-landed Properties","3","4500","1900 to 2000","Jun-2022"
"366","NON-LANDED HOUSING DEVELOPMENT","SIMS AVENUE","14","Non-landed Properties","NA","4500","900 to 1000","Jun-2022"
"367","NON-LANDED HOUSING DEVELOPMENT","JALAN SUKA","14","Non-landed Properties","NA","3000","1800 to 1900","Jun-2022"
"368","DENG FU VILLE","KAMPONG EUNOS","14","Non-landed Properties","3","3600","1600 to 1700","Jun-2022"
"369","SILVERSCAPE","LORONG 32 GEYLANG","14","Non-landed Properties","1","2300","400 to 500","Jun-2022"
"370","THE DIAMOND","LORONG 9 GEYLANG","14","Non-landed Properties","NA","3500","1200 to 1300","Jun-2022"
"371","THE WATER EDGE","LORONG 38 GEYLANG","14","Non-landed Properties","1","2500","400 to 500","Jun-2022"
"372","THE LENOX","CHANGI ROAD","14","Non-landed Properties","1","2300","400 to 500","Jun-2022"
"373","WING FONG MANSIONS/WING FONG COURT","LORONG 14 GEYLANG","14","Non-landed Properties","3","2900","1100 to 1200","Jun-2022"
"374","MILLAGE","CHANGI ROAD","14","Non-landed Properties","1","2000","400 to 500","Jun-2022"
"375","SIMS URBAN OASIS","SIMS DRIVE","14","Non-landed Properties","1","2100","400 to 500","Jun-2022"
"376","PAVILION SQUARE","GEYLANG ROAD","14","Non-landed Properties","1","2100","400 to 500","Jun-2022"
"377","NON-LANDED HOUSING DEVELOPMENT","GEYLANG ROAD","14","Non-landed Properties","NA","2300","1100 to 1200","Jun-2022"
"378","WING FONG MANSIONS/WING FONG COURT","LORONG 14 GEYLANG","14","Non-landed Properties","2","3200","900 to 1000","Jun-2022"
"379","LE REVE","KAMPONG EUNOS","14","Non-landed Properties","2","3100","700 to 800","Jun-2022"
"380","GRANDLINK SQUARE","GUILLEMARD ROAD","14","Non-landed Properties","3","3000","1100 to 1200","Jun-2022"
"381","SIMSVILLE","GEYLANG EAST AVENUE 2","14","Non-landed Properties","2","3600","900 to 1000","Jun-2022"
"382","DAKOTA RESIDENCES","DAKOTA CRESCENT","14","Non-landed Properties","2","4000","1000 to 1100","Jun-2022"
"383","THE WATER EDGE","LORONG 38 GEYLANG","14","Non-landed Properties","1","2300","400 to 500","Jun-2022"
"384","NON-LANDED HOUSING DEVELOPMENT","CHANGI ROAD","14","Non-landed Properties","NA","2800","1000 to 1100","Jun-2022"
"385","NON-LANDED HOUSING DEVELOPMENT","LORONG 22 GEYLANG","14","Non-landed Properties","NA","2800","900 to 1000","Jun-2022"
"386","NON-LANDED HOUSING DEVELOPMENT","LORONG 22 GEYLANG","14","Non-landed Properties","NA","2800","1300 to 1400","Jun-2022"
"387","NON-LANDED HOUSING DEVELOPMENT","LORONG 22 GEYLANG","14","Non-landed Properties","NA","2800","900 to 1000","Jun-2022"
"388","NON-LANDED HOUSING DEVELOPMENT","LORONG 22 GEYLANG","14","Non-landed Properties","NA","2800","900 to 1000","Jun-2022"
"389","NON-LANDED HOUSING DEVELOPMENT","LORONG 22 GEYLANG","14","Non-landed Properties","NA","2800","800 to 900","Jun-2022"
"390","IDYLLIC SUITES","LORONG 30 GEYLANG","14","Non-landed Properties","1","2300","400 to 500","Jun-2022"
"391","# 1 LOFT","LORONG 24 GEYLANG","14","Non-landed Properties","1","2500","500 to 600","Jun-2022"
"392","LOTUS AT PAYA LEBAR (EAST WING)","PAYA LEBAR ROAD","14","Non-landed Properties","1","3460","500 to 600","Jun-2022"
"393","SMART SUITES","SIMS AVENUE","14","Non-landed Properties","2","2800","700 to 800","Jun-2022"
"394","NON-LANDED HOUSING DEVELOPMENT","LORONG 24A GEYLANG","14","Non-landed Properties","NA","3400","700 to 800","Jun-2022"
"395","NON-LANDED HOUSING DEVELOPMENT","LORONG 16 GEYLANG","14","Non-landed Properties","NA","2600","1100 to 1200","Jun-2022"
"396","NON-LANDED HOUSING DEVELOPMENT","CHANGI ROAD","14","Non-landed Properties","NA","2500","1000 to 1100","Jun-2022"
"397","NON-LANDED HOUSING DEVELOPMENT","GUILLEMARD ROAD","14","Non-landed Properties","NA","3000","1700 to 1800","Jun-2022"
"398","NON-LANDED HOUSING DEVELOPMENT","GEYLANG ROAD","14","Non-landed Properties","NA","2500","1800 to 1900","Jun-2022"
"399","NON-LANDED HOUSING DEVELOPMENT","CHANGI ROAD","14","Non-landed Properties","NA","4400","1000 to 1100","Jun-2022"
"400","NON-LANDED HOUSING DEVELOPMENT","LORONG 22 GEYLANG","14","Non-landed Properties","NA","3600","1000 to 1100","Jun-2022"
"401","NON-LANDED HOUSING DEVELOPMENT","LORONG 27 GEYLANG","14","Non-landed Properties","NA","2500","900 to 1000","Jun-2022"
"402","CENTRA LOFT","LORONG 35 GEYLANG","14","Non-landed Properties","1","2350","400 to 500","Jun-2022"
"403","THE OCTET","LORONG 24 GEYLANG","14","Non-landed Properties","2","1900","500 to 600","Jun-2022"
"404","TRE RESIDENCES","GEYLANG EAST AVENUE 1","14","Non-landed Properties","1","2600","400 to 500","Jun-2022"
"405","SUNFLOWER RESIDENCE","LORONG 32 GEYLANG","14","Non-landed Properties","3","3000","900 to 1000","Jun-2022"
"406","CENTRA LOFT","LORONG 35 GEYLANG","14","Non-landed Properties","2","2900","400 to 500","Jun-2022"
"407","DAKOTA RESIDENCES","DAKOTA CRESCENT","14","Non-landed Properties","2","4200","1000 to 1100","Jun-2022"
"408","STARVILLE","LENGKONG TIGA","14","Non-landed Properties","1","2800","600 to 700","Jun-2022"
"409","VIENTO","LORONG 30 GEYLANG","14","Non-landed Properties","1","2300","400 to 500","Jun-2022"
"410","SIMS URBAN OASIS","SIMS DRIVE","14","Non-landed Properties","2","2700","600 to 700","Jun-2022"
"411","REZI 26","LORONG 26 GEYLANG","14","Non-landed Properties","3","3700","1000 to 1100","May-2022"
"412","LE CRESCENDO","PAYA LEBAR ROAD","14","Non-landed Properties","2","3100","900 to 1000","May-2022"
"413","NON-LANDED HOUSING DEVELOPMENT","LORONG 16 GEYLANG","14","Non-landed Properties","NA","2500","1000 to 1100","May-2022"
"414","THE WATERINA","LORONG 40 GEYLANG","14","Non-landed Properties","3","3700","1300 to 1400","May-2022"
"415","EUHABITAT","JALAN EUNOS","14","Non-landed Properties","1","2700","600 to 700","May-2022"
"416","ASTORIA PARK","LORONG MYDIN","14","Non-landed Properties","3","3800","1100 to 1200","May-2022"
"417","THE TRUMPS","JALAN KEMBANGAN","14","Non-landed Properties","2","4000","900 to 1000","May-2022"
"418","THE SUNNY SPRING","LORONG 40 GEYLANG","14","Non-landed Properties","3","3750","1100 to 1200","May-2022"
