"S/N","Building/Project Name","Street Name","Postal District","Type","No. of Bedroom(for Non-Landed Only)","Monthly Gross Rent($)","Floor Area (sq ft)","Lease Commencement Date"
"6743","ONE LEICESTER","LEICESTER ROAD","13","Non-landed Properties","3","3500","1200 to 1300","Jul-2018"
"6744","18 WOODSVILLE","WOODSVILLE CLOSE","13","Non-landed Properties","1","2500","800 to 900","Jul-2018"
"6745","SENNETT RESIDENCE","PHENG GECK AVENUE","13","Non-landed Properties","1","2500","500 to 600","Jul-2018"
"6746","EURO-ASIA PARK","WOODLEIGH CLOSE","13","Non-landed Properties","2","1900","700 to 800","Jul-2018"
"6747","PARC MONDRIAN","WOODLEIGH CLOSE","13","Non-landed Properties","3","3400","1100 to 1200","Jul-2018"
"6748","BARTLEY RIDGE","MOUNT VERNON ROAD","13","Non-landed Properties","3","3000","1100 to 1200","Jul-2018"
"6749","SANT RITZ","PHENG GECK AVENUE","13","Non-landed Properties","1","2200","500 to 600","Jul-2018"
"6750","SANT RITZ","PHENG GECK AVENUE","13","Non-landed Properties","3","3000","800 to 900","Jul-2018"
"6751","SANT RITZ","PHENG GECK AVENUE","13","Non-landed Properties","2","2500","600 to 700","Jul-2018"
"6752","SKY GREEN","MACPHERSON ROAD","13","Non-landed Properties","3","3200","1100 to 1200","Jul-2018"
"6753","INTERO","LEICESTER ROAD","13","Non-landed Properties","3","3300","1000 to 1100","Jul-2018"
"6754","BARTLEY RIDGE","MOUNT VERNON ROAD","13","Non-landed Properties","2","2500","700 to 800","Jul-2018"
"6755","E MAISON","BRADDELL ROAD","13","Non-landed Properties","2","2800","900 to 1000","Jul-2018"
"6756","8@WOODLEIGH","WOODLEIGH CLOSE","13","Non-landed Properties","2","2800","800 to 900","Jul-2018"
"6757","SENNETT RESIDENCE","PHENG GECK AVENUE","13","Non-landed Properties","1","2350","500 to 600","Jul-2018"
"6758","CASA MEYA","MEYAPPA CHETTIAR ROAD","13","Non-landed Properties","2","3200","1500 to 1600","Jul-2018"
"6759","NIN RESIDENCE","PHENG GECK AVENUE","13","Non-landed Properties","1","2000","400 to 500","Jul-2018"
"6760","THE VENUE RESIDENCES","TAI THONG CRESCENT","13","Non-landed Properties","2","2800","800 to 900","Jul-2018"
"6761","NIN RESIDENCE","PHENG GECK AVENUE","13","Non-landed Properties","2","2750","900 to 1000","Jul-2018"
"6762","SKY GREEN","MACPHERSON ROAD","13","Non-landed Properties","1","2000","400 to 500","Jul-2018"
"6763","8@WOODLEIGH","WOODLEIGH CLOSE","13","Non-landed Properties","3","3300","1000 to 1100","Jul-2018"
"6764","PARC MONDRIAN","WOODLEIGH CLOSE","13","Non-landed Properties","3","3200","1100 to 1200","Jul-2018"
"6765","SENNETT RESIDENCE","PHENG GECK AVENUE","13","Non-landed Properties","2","3000","800 to 900","Jul-2018"
"6766","EURO-ASIA PARK","WOODLEIGH CLOSE","13","Non-landed Properties","3","2500","1400 to 1500","Jul-2018"
"6767","NIN RESIDENCE","PHENG GECK AVENUE","13","Non-landed Properties","2","2900","900 to 1000","Jul-2018"
"6768","NIN RESIDENCE","PHENG GECK AVENUE","13","Non-landed Properties","2","2600","900 to 1000","Jul-2018"
"6769","AVON PARK","YOUNGBERG TERRACE","13","Non-landed Properties","3","5200",">3000","Jul-2018"
"6770","SANT RITZ","PHENG GECK AVENUE","13","Non-landed Properties","1","2200","500 to 600","Jul-2018"
"6771","THE VENUE RESIDENCES","TAI THONG CRESCENT","13","Non-landed Properties","1","2200","400 to 500","Jul-2018"
"6772","EURO-ASIA PARK","WOODLEIGH CLOSE","13","Non-landed Properties","3","2900","1300 to 1400","Jul-2018"
"6773","NIN RESIDENCE","PHENG GECK AVENUE","13","Non-landed Properties","2","2900","900 to 1000","Jul-2018"
"6774","AVON PARK","YOUNGBERG TERRACE","13","Non-landed Properties","4","4800","2000 to 2100","Jul-2018"
"6775","CASA MEYA","MEYAPPA CHETTIAR ROAD","13","Non-landed Properties","2","2400","800 to 900","Jul-2018"
"6776","BARTLEY RIDGE","MOUNT VERNON ROAD","13","Non-landed Properties","2","2300","700 to 800","Jul-2018"
"6777","E MAISON","BRADDELL ROAD","13","Non-landed Properties","2","3200","900 to 1000","Jul-2018"
"6778","THE SCENIC @ BRADDELL","BRADDELL ROAD","13","Non-landed Properties","2","2200","800 to 900","Jul-2018"
"6779","PARC MONDRIAN","WOODLEIGH CLOSE","13","Non-landed Properties","2","2800","800 to 900","Jul-2018"
"6780","ONE LEICESTER","LEICESTER ROAD","13","Non-landed Properties","2","2650","900 to 1000","Jul-2018"
"6781","THE ACACIAS","SOMMERVILLE ROAD","13","Non-landed Properties","3","3900","2000 to 2100","Jul-2018"
"6782","8@WOODLEIGH","WOODLEIGH CLOSE","13","Non-landed Properties","3","3300","900 to 1000","Jul-2018"
"6783","SENNETT RESIDENCE","PHENG GECK AVENUE","13","Non-landed Properties","2","2700","800 to 900","Jul-2018"
"6784","BARTLEY RIDGE","MOUNT VERNON ROAD","13","Non-landed Properties","3","3000","900 to 1000","Jul-2018"
"6785","SENNETT RESIDENCE","PHENG GECK AVENUE","13","Non-landed Properties","1","2300","500 to 600","Jul-2018"
"6786","BLOSSOMS @ WOODLEIGH","WOODLEIGH CLOSE","13","Non-landed Properties","2","2600","900 to 1000","Jul-2018"
"6787","SENNETT RESIDENCE","PHENG GECK AVENUE","13","Non-landed Properties","1","2400","500 to 600","Jul-2018"
"6788","NIN RESIDENCE","PHENG GECK AVENUE","13","Non-landed Properties","2","2700","800 to 900","Jul-2018"
"6789","BARTLEY RIDGE","MOUNT VERNON ROAD","13","Non-landed Properties","3","3000","900 to 1000","Jul-2018"
"6790","SANT RITZ","PHENG GECK AVENUE","13","Non-landed Properties","1","2000","500 to 600","Jul-2018"
"6791","SANT RITZ","PHENG GECK AVENUE","13","Non-landed Properties","3","3500","1000 to 1100","Jul-2018"
"6792","8@WOODLEIGH","WOODLEIGH CLOSE","13","Non-landed Properties","3","3800","1000 to 1100","Jul-2018"
"6793","SANT RITZ","PHENG GECK AVENUE","13","Non-landed Properties","2","2900","600 to 700","Jul-2018"
"6794","AVON PARK","YOUNGBERG TERRACE","13","Non-landed Properties","3","3500","1500 to 1600","Jul-2018"
"6795","WOODSVILLE 28","WOODSVILLE CLOSE","13","Non-landed Properties","3","4200","1300 to 1400","Jul-2018"
"6796","ONE LEICESTER","LEICESTER ROAD","13","Non-landed Properties","2","2900","900 to 1000","Jul-2018"
"6797","BARTLEY RIDGE","MOUNT VERNON ROAD","13","Non-landed Properties","4","4800","1500 to 1600","Jul-2018"
"6798","INTERO","LEICESTER ROAD","13","Non-landed Properties","3","2900","1000 to 1100","Jul-2018"
"6799","SKY GREEN","MACPHERSON ROAD","13","Non-landed Properties","1","1900","400 to 500","Jul-2018"
"6800","SENNETT ESTATE","MACPHERSON ROAD","13","Non-landed Properties","na*","1900","1000 to 1100","Jul-2018"
"6801","SANT RITZ","PHENG GECK AVENUE","13","Non-landed Properties","3","3500","1000 to 1100","Jul-2018"
"6802","BARTLEY RIDGE","MOUNT VERNON ROAD","13","Non-landed Properties","3","3000","900 to 1000","Jul-2018"
"6803","NON-LANDED HOUSING DEVELOPMENT","MACPHERSON ROAD","13","Non-landed Properties","na*","2900","800 to 900","Jul-2018"
"6804","BARTLEY RIDGE","MOUNT VERNON ROAD","13","Non-landed Properties","2","2800","800 to 900","Jul-2018"
"6805","18 WOODSVILLE","WOODSVILLE CLOSE","13","Non-landed Properties","2","2600","700 to 800","Jul-2018"
"6806","WOODSVILLE 28","WOODSVILLE CLOSE","13","Non-landed Properties","2","2600","800 to 900","Jul-2018"
"6807","SKY GREEN","MACPHERSON ROAD","13","Non-landed Properties","1","1900","400 to 500","Jul-2018"
"6808","BLOSSOMS @ WOODLEIGH","WOODLEIGH CLOSE","13","Non-landed Properties","3","3400","1000 to 1100","Jul-2018"
"6809","ONE LEICESTER","LEICESTER ROAD","13","Non-landed Properties","2","2800","1000 to 1100","Jul-2018"
"6810","SANT RITZ","PHENG GECK AVENUE","13","Non-landed Properties","1","2250","500 to 600","Jul-2018"
"6811","NIN RESIDENCE","PHENG GECK AVENUE","13","Non-landed Properties","3","3750","1200 to 1300","Jul-2018"
"6812","LEICESTER SUITES","LEICESTER ROAD","13","Non-landed Properties","1","2000","400 to 500","Jul-2018"
"6813","CASA MEYA","MEYAPPA CHETTIAR ROAD","13","Non-landed Properties","2","2500","800 to 900","Jul-2018"
"6814","BLOSSOMS @ WOODLEIGH","WOODLEIGH CLOSE","13","Non-landed Properties","3","3200","1100 to 1200","Jul-2018"
"6815","BARTLEY RIDGE","MOUNT VERNON ROAD","13","Non-landed Properties","1","1800","400 to 500","Jul-2018"
"6816","BARTLEY RIDGE","MOUNT VERNON ROAD","13","Non-landed Properties","2","2500","800 to 900","Jul-2018"
"6817","SANT RITZ","PHENG GECK AVENUE","13","Non-landed Properties","3","3200","800 to 900","Jul-2018"
"6818","R MAISON","SOMMERVILLE WALK","13","Non-landed Properties","1","2000","500 to 600","Jul-2018"
"6819","D' ALMIRA","SOMMERVILLE ROAD","13","Non-landed Properties","2","2100","900 to 1000","Jul-2018"
"6820","8@WOODLEIGH","WOODLEIGH CLOSE","13","Non-landed Properties","2","2700","800 to 900","Jul-2018"
"6821","BARTLEY RIDGE","MOUNT VERNON ROAD","13","Non-landed Properties","2","2300","700 to 800","Jul-2018"
"6822","LEICESTER SUITES","LEICESTER ROAD","13","Non-landed Properties","1","2300","400 to 500","Jul-2018"
"6823","EURO-ASIA PARK","WOODLEIGH CLOSE","13","Non-landed Properties","3","2900","1400 to 1500","Jul-2018"
"6824","8@WOODLEIGH","WOODLEIGH CLOSE","13","Non-landed Properties","3","2950","900 to 1000","Jul-2018"
"6825","8@WOODLEIGH","WOODLEIGH CLOSE","13","Non-landed Properties","3","3400","1000 to 1100","Jul-2018"
"6826","WAN THO LODGE","WAN THO AVENUE","13","Non-landed Properties","na*","2700","1000 to 1100","Jul-2018"
"6827","SENNETT RESIDENCE","PHENG GECK AVENUE","13","Non-landed Properties","2","3000","800 to 900","Jul-2018"
"6828","NIN RESIDENCE","PHENG GECK AVENUE","13","Non-landed Properties","2","2688","900 to 1000","Jul-2018"
"6829","PLATINUM EDGE","LEICESTER ROAD","13","Non-landed Properties","2","2700","600 to 700","Jul-2018"
"6830","PARC MONDRIAN","WOODLEIGH CLOSE","13","Non-landed Properties","3","3000","1100 to 1200","Jul-2018"
"6831","BARTLEY RIDGE","MOUNT VERNON ROAD","13","Non-landed Properties","1","2000","400 to 500","Jul-2018"
"6832","SUITES@BRADDELL","BRADDELL ROAD","13","Non-landed Properties","1","1750","400 to 500","Jul-2018"
"6833","BLOSSOMS @ WOODLEIGH","WOODLEIGH CLOSE","13","Non-landed Properties","3","3300","1100 to 1200","Jul-2018"
"6834","PARC MONDRIAN","WOODLEIGH CLOSE","13","Non-landed Properties","2","2800","800 to 900","Jul-2018"
"6835","SENNETT RESIDENCE","PHENG GECK AVENUE","13","Non-landed Properties","1","2200","500 to 600","Jul-2018"
"6836","BLOSSOMS @ WOODLEIGH","WOODLEIGH CLOSE","13","Non-landed Properties","3","3650","1100 to 1200","Jul-2018"
"6837","ONE LEICESTER","LEICESTER ROAD","13","Non-landed Properties","2","2450","900 to 1000","Jul-2018"
"6838","EURO-ASIA PARK","WOODLEIGH CLOSE","13","Non-landed Properties","3","4000","2000 to 2100","Jul-2018"
"6839","BARTLEY RIDGE","MOUNT VERNON ROAD","13","Non-landed Properties","1","1900","400 to 500","Jul-2018"
"6840","SANT RITZ","PHENG GECK AVENUE","13","Non-landed Properties","1","2100","500 to 600","Jul-2018"
"6841","BARTLEY RIDGE","MOUNT VERNON ROAD","13","Non-landed Properties","1","1850","400 to 500","Jul-2018"
"6842","8@WOODLEIGH","WOODLEIGH CLOSE","13","Non-landed Properties","3","4300","1300 to 1400","Jul-2018"
"6843","NIN RESIDENCE","PHENG GECK AVENUE","13","Non-landed Properties","2","2700","900 to 1000","Jul-2018"
"6844","SANT RITZ","PHENG GECK AVENUE","13","Non-landed Properties","2","2700","600 to 700","Jul-2018"
"6845","WOODSVILLE 28","WOODSVILLE CLOSE","13","Non-landed Properties","3","3800","1100 to 1200","Jul-2018"
"6846","SUITES@BRADDELL","BRADDELL ROAD","13","Non-landed Properties","1","1700","300 to 400","Jul-2018"
"6847","NIN RESIDENCE","PHENG GECK AVENUE","13","Non-landed Properties","1","2100","400 to 500","Jul-2018"
"6848","SENNETT RESIDENCE","PHENG GECK AVENUE","13","Non-landed Properties","2","2900","800 to 900","Jul-2018"
"6849","SENNETT ESTATE","JALAN WANGI","13","Non-landed Properties","na*","2100","1000 to 1100","Jul-2018"
"6850","AVON PARK","YOUNGBERG TERRACE","13","Non-landed Properties","3","3500","1500 to 1600","Jul-2018"
"6851","SANT RITZ","PHENG GECK AVENUE","13","Non-landed Properties","1","2300","500 to 600","Jul-2018"
"6852","NIN RESIDENCE","PHENG GECK AVENUE","13","Non-landed Properties","1","2200","400 to 500","Jul-2018"
"6853","EURO-ASIA PARK","WOODLEIGH CLOSE","13","Non-landed Properties","3","3150","1500 to 1600","Jul-2018"
"6854","THE VENUE RESIDENCES","TAI THONG CRESCENT","13","Non-landed Properties","1","2050","500 to 600","Jul-2018"
"6855","PARC MONDRIAN","WOODLEIGH CLOSE","13","Non-landed Properties","2","2700","800 to 900","Jul-2018"
"6856","BARTLEY RIDGE","MOUNT VERNON ROAD","13","Non-landed Properties","2","2500","700 to 800","Jul-2018"
"6857","18 WOODSVILLE","WOODSVILLE CLOSE","13","Non-landed Properties","2","2400","700 to 800","Jul-2018"
"6858","SANT RITZ","PHENG GECK AVENUE","13","Non-landed Properties","2","2750","600 to 700","Jul-2018"
"6859","EURO-ASIA PARK","WOODLEIGH CLOSE","13","Non-landed Properties","2","1900","900 to 1000","Jul-2018"
"6860","8@WOODLEIGH","WOODLEIGH CLOSE","13","Non-landed Properties","2","2600","800 to 900","Jul-2018"
"6861","BLOSSOMS @ WOODLEIGH","WOODLEIGH CLOSE","13","Non-landed Properties","2","2700","900 to 1000","Jul-2018"
"6862","NIN RESIDENCE","PHENG GECK AVENUE","13","Non-landed Properties","2","2600","800 to 900","Jul-2018"
"6863","SANT RITZ","PHENG GECK AVENUE","13","Non-landed Properties","1","2200","500 to 600","Jul-2018"
"6864","SKY GREEN","MACPHERSON ROAD","13","Non-landed Properties","3","3000","1100 to 1200","Jul-2018"
"6865","DAISY LODGE","DAISY ROAD","13","Non-landed Properties","2","3000","1000 to 1100","Jul-2018"
"6866","AVON PARK","YOUNGBERG TERRACE","13","Non-landed Properties","3","4200","1500 to 1600","Jul-2018"
"6867","SANT RITZ","PHENG GECK AVENUE","13","Non-landed Properties","1","2150","500 to 600","Jul-2018"
"6868","8@WOODLEIGH","WOODLEIGH CLOSE","13","Non-landed Properties","2","2900","800 to 900","Jul-2018"
"6869","DAISY SUITES","DAISY ROAD","13","Non-landed Properties","2","2400","500 to 600","Jul-2018"
"6870","BARTLEY RIDGE","MOUNT VERNON ROAD","13","Non-landed Properties","4","4000","1500 to 1600","Jul-2018"
"6871","R MAISON","SOMMERVILLE WALK","13","Non-landed Properties","1","2100","500 to 600","Jul-2018"
"6872","BARTLEY RIDGE","MOUNT VERNON ROAD","13","Non-landed Properties","1","2100","400 to 500","Jul-2018"
"6873","SKY GREEN","MACPHERSON ROAD","13","Non-landed Properties","1","2200","400 to 500","Jul-2018"
"6874","NIN RESIDENCE","PHENG GECK AVENUE","13","Non-landed Properties","1","1900","400 to 500","Jun-2018"
"6875","SENNETT RESIDENCE","PHENG GECK AVENUE","13","Non-landed Properties","1","2200","500 to 600","Jun-2018"
"6876","NIN RESIDENCE","PHENG GECK AVENUE","13","Non-landed Properties","2","2800","800 to 900","Jun-2018"
"6877","SENNETT RESIDENCE","PHENG GECK AVENUE","13","Non-landed Properties","1","2250","500 to 600","Jun-2018"
"6878","SENNETT RESIDENCE","PHENG GECK AVENUE","13","Non-landed Properties","1","2200","500 to 600","Jun-2018"
"6879","8@WOODLEIGH","WOODLEIGH CLOSE","13","Non-landed Properties","2","3000","1100 to 1200","Jun-2018"
"6880","SENNETT RESIDENCE","PHENG GECK AVENUE","13","Non-landed Properties","1","2300","500 to 600","Jun-2018"
"6881","8@WOODLEIGH","WOODLEIGH CLOSE","13","Non-landed Properties","2","2900","800 to 900","Jun-2018"
"6882","18 WOODSVILLE","WOODSVILLE CLOSE","13","Non-landed Properties","2","2700","700 to 800","Jun-2018"
"6883","AVON PARK","YOUNGBERG TERRACE","13","Non-landed Properties","3","3100","1100 to 1200","Jun-2018"
"6884","18 WOODSVILLE","WOODSVILLE CLOSE","13","Non-landed Properties","3","3100","900 to 1000","Jun-2018"
"6885","SENNETT RESIDENCE","PHENG GECK AVENUE","13","Non-landed Properties","1","2250","500 to 600","Jun-2018"
"6886","8@WOODLEIGH","WOODLEIGH CLOSE","13","Non-landed Properties","3","3750","1000 to 1100","Jun-2018"
"6887","18 WOODSVILLE","WOODSVILLE CLOSE","13","Non-landed Properties","2","2500","700 to 800","Jun-2018"
"6888","BARTLEY RIDGE","MOUNT VERNON ROAD","13","Non-landed Properties","1","2000","400 to 500","Jun-2018"
"6889","NON-LANDED HOUSING DEVELOPMENT","MACPHERSON ROAD","13","Non-landed Properties","na*","5000","1400 to 1500","Jun-2018"
"6890","PARC MONDRIAN","WOODLEIGH CLOSE","13","Non-landed Properties","2","2700","800 to 900","Jun-2018"
"6891","NIN RESIDENCE","PHENG GECK AVENUE","13","Non-landed Properties","2","2800","900 to 1000","Jun-2018"
"6892","8@WOODLEIGH","WOODLEIGH CLOSE","13","Non-landed Properties","2","2700","800 to 900","Jun-2018"
"6893","SENNETT RESIDENCE","PHENG GECK AVENUE","13","Non-landed Properties","2","2700","700 to 800","Jun-2018"
"6894","THE ACACIAS","SOMMERVILLE ROAD","13","Non-landed Properties","3","3000","1200 to 1300","Jun-2018"
"6895","SANT RITZ","PHENG GECK AVENUE","13","Non-landed Properties","2","2800","600 to 700","Jun-2018"
"6896","NIN RESIDENCE","PHENG GECK AVENUE","13","Non-landed Properties","2","2800","800 to 900","Jun-2018"
"6897","NIN RESIDENCE","PHENG GECK AVENUE","13","Non-landed Properties","2","2800","800 to 900","Jun-2018"
"6898","SENNETT RESIDENCE","PHENG GECK AVENUE","13","Non-landed Properties","4","4500","1300 to 1400","Jun-2018"
"6899","SKY GREEN","MACPHERSON ROAD","13","Non-landed Properties","1","2000","400 to 500","Jun-2018"
"6900","PLATINUM EDGE","LEICESTER ROAD","13","Non-landed Properties","2","2600","600 to 700","Jun-2018"
"6901","SKY GREEN","MACPHERSON ROAD","13","Non-landed Properties","4","6000","1400 to 1500","Jun-2018"
"6902","SKY GREEN","MACPHERSON ROAD","13","Non-landed Properties","1","2100","400 to 500","Jun-2018"
"6903","EURO-ASIA PARK","WOODLEIGH CLOSE","13","Non-landed Properties","3","3200","1400 to 1500","Jun-2018"
"6904","BARTLEY RIDGE","MOUNT VERNON ROAD","13","Non-landed Properties","2","2300","700 to 800","Jun-2018"
"6905","NIN RESIDENCE","PHENG GECK AVENUE","13","Non-landed Properties","2","2750","900 to 1000","Jun-2018"
"6906","SKY GREEN","MACPHERSON ROAD","13","Non-landed Properties","3","3300","1100 to 1200","Jun-2018"
"6907","EURO-ASIA PARK","WOODLEIGH CLOSE","13","Non-landed Properties","3","3400","1600 to 1700","Jun-2018"
"6908","BARTLEY RIDGE","MOUNT VERNON ROAD","13","Non-landed Properties","3","3000","1100 to 1200","Jun-2018"
"6909","8@WOODLEIGH","WOODLEIGH CLOSE","13","Non-landed Properties","na*","1850","300 to 400","Jun-2018"
"6910","AVON PARK","YOUNGBERG TERRACE","13","Non-landed Properties","3","3600","1500 to 1600","Jun-2018"
"6911","BARTLEY RIDGE","MOUNT VERNON ROAD","13","Non-landed Properties","3","2800","1100 to 1200","Jun-2018"
"6912","8@WOODLEIGH","WOODLEIGH CLOSE","13","Non-landed Properties","3","3400","1000 to 1100","Jun-2018"
"6913","WOODSVILLE 28","WOODSVILLE CLOSE","13","Non-landed Properties","3","4500","2300 to 2400","Jun-2018"
"6914","SENNETT ESTATE","SIANG KUANG AVENUE","13","Non-landed Properties","na*","2800","1300 to 1400","Jun-2018"
"6915","8@WOODLEIGH","WOODLEIGH CLOSE","13","Non-landed Properties","2","2700","800 to 900","Jun-2018"
"6916","BLOSSOMS @ WOODLEIGH","WOODLEIGH CLOSE","13","Non-landed Properties","3","3400","1100 to 1200","Jun-2018"
"6917","BLOSSOMS @ WOODLEIGH","WOODLEIGH CLOSE","13","Non-landed Properties","2","2800","900 to 1000","Jun-2018"
"6918","SKY GREEN","MACPHERSON ROAD","13","Non-landed Properties","2","2500","700 to 800","Jun-2018"
"6919","LEICESTER LODGE","LEICESTER ROAD","13","Non-landed Properties","3","2900","1300 to 1400","Jun-2018"
"6920","8@WOODLEIGH","WOODLEIGH CLOSE","13","Non-landed Properties","2","2600","800 to 900","Jun-2018"
"6921","SKY GREEN","MACPHERSON ROAD","13","Non-landed Properties","3","3200","1100 to 1200","Jun-2018"
"6922","8@WOODLEIGH","WOODLEIGH CLOSE","13","Non-landed Properties","na*","1850","400 to 500","Jun-2018"
"6923","NIN RESIDENCE","PHENG GECK AVENUE","13","Non-landed Properties","1","1900","400 to 500","Jun-2018"
"6924","THE VENUE RESIDENCES","TAI THONG CRESCENT","13","Non-landed Properties","2","2900","800 to 900","Jun-2018"
"6925","BARTLEY RIDGE","MOUNT VERNON ROAD","13","Non-landed Properties","4","3200","1500 to 1600","Jun-2018"
"6926","SENNETT ESTATE","MACPHERSON ROAD","13","Non-landed Properties","na*","2750","900 to 1000","Jun-2018"
"6927","SKY GREEN","MACPHERSON ROAD","13","Non-landed Properties","2","2400","700 to 800","Jun-2018"
"6928","18 WOODSVILLE","WOODSVILLE CLOSE","13","Non-landed Properties","3","3600","1500 to 1600","Jun-2018"
"6929","ONE LEICESTER","LEICESTER ROAD","13","Non-landed Properties","3","3400","1200 to 1300","Jun-2018"
"6930","8@WOODLEIGH","WOODLEIGH CLOSE","13","Non-landed Properties","2","3100","900 to 1000","Jun-2018"
"6931","NON-LANDED HOUSING DEVELOPMENT","MACPHERSON ROAD","13","Non-landed Properties","na*","2500","600 to 700","Jun-2018"
"6932","SENNETT RESIDENCE","PHENG GECK AVENUE","13","Non-landed Properties","3","3400","1100 to 1200","Jun-2018"
"6933","BARTLEY RIDGE","MOUNT VERNON ROAD","13","Non-landed Properties","2","2600","800 to 900","Jun-2018"
"6934","SKY GREEN","MACPHERSON ROAD","13","Non-landed Properties","1","2050","400 to 500","Jun-2018"
"6935","SKY GREEN","MACPHERSON ROAD","13","Non-landed Properties","3","3300","1100 to 1200","Jun-2018"
"6936","NIN RESIDENCE","PHENG GECK AVENUE","13","Non-landed Properties","1","2000","500 to 600","Jun-2018"
"6937","EURO-ASIA PARK","WOODLEIGH CLOSE","13","Non-landed Properties","2","2300","1000 to 1100","Jun-2018"
"6938","LEICESTER SUITES","LEICESTER ROAD","13","Non-landed Properties","1","2000","400 to 500","Jun-2018"
"6939","BARTLEY RIDGE","MOUNT VERNON ROAD","13","Non-landed Properties","3","3400","1200 to 1300","Jun-2018"
"6940","SKY GREEN","MACPHERSON ROAD","13","Non-landed Properties","2","2500","700 to 800","Jun-2018"
"6941","CLYDESWOOD","DAISY ROAD","13","Non-landed Properties","3","2500","1100 to 1200","Jun-2018"
"6942","SKY GREEN","MACPHERSON ROAD","13","Non-landed Properties","3","2900","1100 to 1200","Jun-2018"
"6943","SKY GREEN","MACPHERSON ROAD","13","Non-landed Properties","1","2000","400 to 500","Jun-2018"
"6944","SANT RITZ","PHENG GECK AVENUE","13","Non-landed Properties","2","2800","600 to 700","Jun-2018"
"6945","SUITES@BRADDELL","BRADDELL ROAD","13","Non-landed Properties","1","1700","400 to 500","Jun-2018"
"6946","E MAISON","BRADDELL ROAD","13","Non-landed Properties","2","3000","1100 to 1200","Jun-2018"
"6947","BARTLEY RIDGE","MOUNT VERNON ROAD","13","Non-landed Properties","2","2400","700 to 800","Jun-2018"
"6948","BLOSSOMS @ WOODLEIGH","WOODLEIGH CLOSE","13","Non-landed Properties","3","3200","1100 to 1200","Jun-2018"
"6949","BARTLEY RIDGE","MOUNT VERNON ROAD","13","Non-landed Properties","4","4200","1400 to 1500","Jun-2018"
"6950","SENNETT RESIDENCE","PHENG GECK AVENUE","13","Non-landed Properties","2","2700","700 to 800","Jun-2018"
"6951","ONE LEICESTER","LEICESTER ROAD","13","Non-landed Properties","3","3400","1200 to 1300","Jun-2018"
"6952","18 WOODSVILLE","WOODSVILLE CLOSE","13","Non-landed Properties","2","3300","1200 to 1300","Jun-2018"
"6953","SKY GREEN","MACPHERSON ROAD","13","Non-landed Properties","2","2600","700 to 800","Jun-2018"
"6954","BARTLEY RIDGE","MOUNT VERNON ROAD","13","Non-landed Properties","3","2700","900 to 1000","Jun-2018"
"6955","SKY GREEN","MACPHERSON ROAD","13","Non-landed Properties","3","3100","1100 to 1200","Jun-2018"
"6956","BARTLEY RIDGE","MOUNT VERNON ROAD","13","Non-landed Properties","1","1800","400 to 500","Jun-2018"
"6957","NIN RESIDENCE","PHENG GECK AVENUE","13","Non-landed Properties","2","2700","900 to 1000","Jun-2018"
"6958","BARTLEY RIDGE","MOUNT VERNON ROAD","13","Non-landed Properties","3","3000","1000 to 1100","Jun-2018"
"6959","PARC MONDRIAN","WOODLEIGH CLOSE","13","Non-landed Properties","3","3900","1300 to 1400","Jun-2018"
"6960","SKY GREEN","MACPHERSON ROAD","13","Non-landed Properties","2","2500","700 to 800","Jun-2018"
"6961","BARTLEY RIDGE","MOUNT VERNON ROAD","13","Non-landed Properties","3","2800","900 to 1000","Jun-2018"
"6962","8@WOODLEIGH","WOODLEIGH CLOSE","13","Non-landed Properties","2","2900","800 to 900","Jun-2018"
"6963","BARTLEY RIDGE","MOUNT VERNON ROAD","13","Non-landed Properties","1","1850","500 to 600","Jun-2018"
"6964","SENNETT RESIDENCE","PHENG GECK AVENUE","13","Non-landed Properties","2","2700","700 to 800","Jun-2018"
"6965","R MAISON","SOMMERVILLE WALK","13","Non-landed Properties","1","1900","600 to 700","Jun-2018"
"6966","8@WOODLEIGH","WOODLEIGH CLOSE","13","Non-landed Properties","3","3400","1000 to 1100","Jun-2018"
"6967","ONE LEICESTER","LEICESTER ROAD","13","Non-landed Properties","2","2800","900 to 1000","Jun-2018"
"6968","SKY GREEN","MACPHERSON ROAD","13","Non-landed Properties","3","3000","1100 to 1200","Jun-2018"
"6969","SENNETT ESTATE","MACPHERSON ROAD","13","Non-landed Properties","na*","1900","1000 to 1100","Jun-2018"
"6970","8@WOODLEIGH","WOODLEIGH CLOSE","13","Non-landed Properties","2","2800","800 to 900","Jun-2018"
"6971","PARC MONDRIAN","WOODLEIGH CLOSE","13","Non-landed Properties","3","3050","1100 to 1200","Jun-2018"
"6972","BARTLEY RIDGE","MOUNT VERNON ROAD","13","Non-landed Properties","3","2750","900 to 1000","Jun-2018"
"6973","NON-LANDED HOUSING DEVELOPMENT","MACPHERSON ROAD","13","Non-landed Properties","na*","2500","1000 to 1100","Jun-2018"
"6974","R MAISON","SOMMERVILLE WALK","13","Non-landed Properties","1","2000","500 to 600","Jun-2018"
"6975","BARTLEY RIDGE","MOUNT VERNON ROAD","13","Non-landed Properties","2","2400","700 to 800","Jun-2018"
"6976","SENNETT RESIDENCE","PHENG GECK AVENUE","13","Non-landed Properties","4","4500","1300 to 1400","Jun-2018"
"6977","NON-LANDED HOUSING DEVELOPMENT","MACPHERSON ROAD","13","Non-landed Properties","na*","2250","700 to 800","Jun-2018"
