"S/N","Building/Project Name","Street Name","Postal District","Type","No. of Bedroom(for Non-Landed Only)","Monthly Gross Rent($)","Floor Area (sq ft)","Lease Commencement Date"
"4173","HIGH PARK RESIDENCES","FERNVALE ROAD","28","Non-landed Properties","1","1900","400 to 500","Jan-2021"
"4174","YISHUN EMERALD","CANBERRA DRIVE","27","Non-landed Properties","2","2200","900 to 1000","Jan-2021"
"4175","SKIES MILTONIA","MILTONIA CLOSE","27","Non-landed Properties","3","2400","1000 to 1100","Jan-2021"
"4176","MEADOWS @ PEIRCE","UPPER THOMSON ROAD","26","Non-landed Properties","4","3650","1800 to 1900","Jan-2021"
"4177","SELETAR PARK RESIDENCE","SELETAR ROAD","28","Non-landed Properties","2","2000","800 to 900","Jan-2021"
"4178","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","27","Non-landed Properties","NA","1900","400 to 500","Jan-2021"
"4179","SELETAR SPRINGS CONDOMINIUM","GERALD DRIVE","28","Non-landed Properties","2","2800","900 to 1000","Jan-2021"
"4180","NINE RESIDENCES","YISHUN AVENUE 9","27","Non-landed Properties","4","2700","1100 to 1200","Jan-2021"
"4181","H2O RESIDENCES","FERNVALE LINK","28","Non-landed Properties","3","2600","1200 to 1300","Jan-2021"
"4182","SELETAR PARK RESIDENCE","SELETAR ROAD","28","Non-landed Properties","1","1950","700 to 800","Jan-2021"
"4183","CASTLE GREEN","YIO CHU KANG ROAD","26","Non-landed Properties","2","2300","900 to 1000","Jan-2021"
"4184","ORCHID PARK CONDOMINIUM","YISHUN STREET 81","27","Non-landed Properties","3","2200","1100 to 1200","Jan-2021"
"4185","THE ESTUARY","YISHUN AVENUE 1","27","Non-landed Properties","1","1600","600 to 700","Jan-2021"
"4186","EIGHT COURTYARDS","CANBERRA DRIVE","27","Non-landed Properties","3","2950","1000 to 1100","Jan-2021"
"4187","CASTLE GREEN","YIO CHU KANG ROAD","26","Non-landed Properties","3","2800","1100 to 1200","Jan-2021"
"4188","THE BROOKS II","SPRINGSIDE GREEN","26","Non-landed Properties","2","2200","700 to 800","Jan-2021"
"4189","THE CALROSE","YIO CHU KANG ROAD","26","Non-landed Properties","3","2450","1100 to 1200","Jan-2021"
"4190","SKIES MILTONIA","MILTONIA CLOSE","27","Non-landed Properties","2","1900","700 to 800","Jan-2021"
"4191","EIGHT COURTYARDS","CANBERRA DRIVE","27","Non-landed Properties","2","2070","800 to 900","Jan-2021"
"4192","MEADOWS @ PEIRCE","UPPER THOMSON ROAD","26","Non-landed Properties","3","3000","2200 to 2300","Jan-2021"
"4193","BULLION PARK","LENTOR LOOP","26","Non-landed Properties","3","2200","1200 to 1300","Jan-2021"
"4194","SKIES MILTONIA","MILTONIA CLOSE","27","Non-landed Properties","2","2100","700 to 800","Jan-2021"
"4195","THE MILTONIA RESIDENCES","MILTONIA CLOSE","27","Non-landed Properties","2","1900","800 to 900","Jan-2021"
"4196","BULLION PARK","LENTOR LOOP","26","Non-landed Properties","2","2100","800 to 900","Jan-2021"
"4197","YISHUN EMERALD","CANBERRA DRIVE","27","Non-landed Properties","4","2300","1200 to 1300","Jan-2021"
"4198","THE NAUTICAL","JALAN SENDUDOK","27","Non-landed Properties","2","2150","700 to 800","Jan-2021"
"4199","SELETARIS","SEMBAWANG ROAD","27","Non-landed Properties","3","2400","1500 to 1600","Jan-2021"
"4200","RIVERBANK @ FERNVALE","FERNVALE CLOSE","28","Non-landed Properties","3","2400","1000 to 1100","Jan-2021"
"4201","SKIES MILTONIA","MILTONIA CLOSE","27","Non-landed Properties","1","1600","400 to 500","Dec-2020"
"4202","BULLION PARK","LENTOR LOOP","26","Non-landed Properties","2","1900","800 to 900","Dec-2020"
"4203","EIGHT COURTYARDS","CANBERRA DRIVE","27","Non-landed Properties","3","2800","900 to 1000","Dec-2020"
"4204","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","27","Non-landed Properties","NA","1900","400 to 500","Dec-2020"
"4205","MEADOWS @ PEIRCE","UPPER THOMSON ROAD","26","Non-landed Properties","2","2100","900 to 1000","Dec-2020"
"4206","CANBERRA RESIDENCES","CANBERRA DRIVE","27","Non-landed Properties","1","1800","600 to 700","Dec-2020"
"4207","SERENITY PARK","TAMARIND ROAD","28","Non-landed Properties","3","3000","1300 to 1400","Dec-2020"
"4208","MIMOSA PARK","MIMOSA ROAD","28","Non-landed Properties","4","3300","2100 to 2200","Dec-2020"
"4209","ORCHID PARK CONDOMINIUM","YISHUN STREET 81","27","Non-landed Properties","3","2250","1100 to 1200","Dec-2020"
"4210","CASTLE GREEN","YIO CHU KANG ROAD","26","Non-landed Properties","3","2600","1100 to 1200","Dec-2020"
"4211","ORCHID PARK CONDOMINIUM","YISHUN STREET 81","27","Non-landed Properties","3","2450","1200 to 1300","Dec-2020"
"4212","BULLION PARK","LENTOR LOOP","26","Non-landed Properties","3","2500","1200 to 1300","Dec-2020"
"4213","THE WISTERIA","YISHUN RING ROAD","27","Non-landed Properties","1","1800","500 to 600","Dec-2020"
"4214","HIGH PARK RESIDENCES","FERNVALE ROAD","28","Non-landed Properties","2","2100","600 to 700","Dec-2020"
"4215","SELETAR PARK RESIDENCE","SELETAR ROAD","28","Non-landed Properties","1","1800","500 to 600","Dec-2020"
"4216","ORCHID PARK CONDOMINIUM","YISHUN STREET 81","27","Non-landed Properties","2","2200","900 to 1000","Dec-2020"
"4217","SERENITY PARK","TAMARIND ROAD","28","Non-landed Properties","3","2700","1300 to 1400","Dec-2020"
"4218","CASTLE GREEN","YIO CHU KANG ROAD","26","Non-landed Properties","2","2400","1100 to 1200","Dec-2020"
"4219","RIVERBANK @ FERNVALE","FERNVALE CLOSE","28","Non-landed Properties","3","2700","900 to 1000","Dec-2020"
"4220","THE GREENWICH","SELETAR ROAD","28","Non-landed Properties","2","2300","800 to 900","Dec-2020"
"4221","SUN PLAZA","SEMBAWANG DRIVE","27","Non-landed Properties","2","2400","1000 to 1100","Dec-2020"
"4222","RIVERTREES RESIDENCES","FERNVALE CLOSE","28","Non-landed Properties","2","2550","700 to 800","Dec-2020"
"4223","SELETAR SPRINGS CONDOMINIUM","GERALD DRIVE","28","Non-landed Properties","3","2900","1500 to 1600","Dec-2020"
"4224","HIGH PARK RESIDENCES","FERNVALE ROAD","28","Non-landed Properties","1","1800","400 to 500","Dec-2020"
"4225","RIVERBANK @ FERNVALE","FERNVALE CLOSE","28","Non-landed Properties","3","2800","900 to 1000","Dec-2020"
"4226","THE ESTUARY","YISHUN AVENUE 1","27","Non-landed Properties","1","1900","500 to 600","Dec-2020"
"4227","HIGH PARK RESIDENCES","FERNVALE ROAD","28","Non-landed Properties","1","1900","400 to 500","Dec-2020"
"4228","HIGH PARK RESIDENCES","FERNVALE ROAD","28","Non-landed Properties","3","2500","800 to 900","Dec-2020"
"4229","THE GREENWICH","SELETAR ROAD","28","Non-landed Properties","NA","1700","600 to 700","Dec-2020"
"4230","MEADOWS @ PEIRCE","UPPER THOMSON ROAD","26","Non-landed Properties","1","1900","600 to 700","Dec-2020"
"4231","THE ESTUARY","YISHUN AVENUE 1","27","Non-landed Properties","3","3400","1300 to 1400","Dec-2020"
"4232","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","27","Non-landed Properties","2","2550","600 to 700","Dec-2020"
"4233","CASTLE GREEN","YIO CHU KANG ROAD","26","Non-landed Properties","2","2100","900 to 1000","Dec-2020"
"4234","CANBERRA RESIDENCES","CANBERRA DRIVE","27","Non-landed Properties","1","1750","600 to 700","Dec-2020"
"4235","CASTLE GREEN","YIO CHU KANG ROAD","26","Non-landed Properties","2","2000","900 to 1000","Dec-2020"
"4236","THE GREENWICH","SELETAR ROAD","28","Non-landed Properties","2","2300","800 to 900","Dec-2020"
"4237","SYMPHONY SUITES","YISHUN CLOSE","27","Non-landed Properties","2","2000","600 to 700","Dec-2020"
"4238","THE MILTONIA RESIDENCES","MILTONIA CLOSE","27","Non-landed Properties","2","2100","800 to 900","Dec-2020"
"4239","EIGHT COURTYARDS","CANBERRA DRIVE","27","Non-landed Properties","NA","1750","500 to 600","Dec-2020"
"4240","CASTLE GREEN","YIO CHU KANG ROAD","26","Non-landed Properties","3","2600","1100 to 1200","Dec-2020"
"4241","HIGH PARK RESIDENCES","FERNVALE ROAD","28","Non-landed Properties","3","2800","800 to 900","Dec-2020"
"4242","ORCHID PARK CONDOMINIUM","YISHUN STREET 81","27","Non-landed Properties","2","1800","900 to 1000","Dec-2020"
"4243","THE GREENWICH","SELETAR ROAD","28","Non-landed Properties","2","2500","800 to 900","Dec-2020"
"4244","THE GREENWICH","SELETAR ROAD","28","Non-landed Properties","NA","1850","600 to 700","Dec-2020"
"4245","CANBERRA RESIDENCES","CANBERRA DRIVE","27","Non-landed Properties","2","2300","800 to 900","Dec-2020"
"4246","THE GREENWICH","SELETAR ROAD","28","Non-landed Properties","NA","1766","600 to 700","Dec-2020"
"4247","YISHUN EMERALD","CANBERRA DRIVE","27","Non-landed Properties","2","2200","900 to 1000","Dec-2020"
"4248","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","27","Non-landed Properties","NA","2000","400 to 500","Dec-2020"
"4249","HIGH PARK RESIDENCES","FERNVALE ROAD","28","Non-landed Properties","2","2500","600 to 700","Dec-2020"
"4250","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","27","Non-landed Properties","1","2500","500 to 600","Dec-2020"
"4251","SUN PLAZA","SEMBAWANG DRIVE","27","Non-landed Properties","3","2600","1300 to 1400","Dec-2020"
"4252","CASTLE GREEN","YIO CHU KANG ROAD","26","Non-landed Properties","3","2900","1100 to 1200","Dec-2020"
"4253","THE MILTONIA RESIDENCES","MILTONIA CLOSE","27","Non-landed Properties","3","3500","1400 to 1500","Dec-2020"
"4254","CASTLE GREEN","YIO CHU KANG ROAD","26","Non-landed Properties","3","2100","900 to 1000","Dec-2020"
"4255","NINE RESIDENCES","YISHUN AVENUE 9","27","Non-landed Properties","2","2300","700 to 800","Dec-2020"
"4256","THE ESTUARY","YISHUN AVENUE 1","27","Non-landed Properties","2","2300","900 to 1000","Dec-2020"
"4257","YISHUN SAPPHIRE","CANBERRA DRIVE","27","Non-landed Properties","3","2300","1100 to 1200","Dec-2020"
"4258","HIGH PARK RESIDENCES","FERNVALE ROAD","28","Non-landed Properties","2","2200","600 to 700","Dec-2020"
"4259","CASTLE GREEN","YIO CHU KANG ROAD","26","Non-landed Properties","2","2100","900 to 1000","Dec-2020"
"4260","MEADOWS @ PEIRCE","UPPER THOMSON ROAD","26","Non-landed Properties","1","2000","600 to 700","Dec-2020"
"4261","THE CALROSE","YIO CHU KANG ROAD","26","Non-landed Properties","3","2800","1200 to 1300","Dec-2020"
"4262","MEADOWS @ PEIRCE","UPPER THOMSON ROAD","26","Non-landed Properties","4","4050","1800 to 1900","Dec-2020"
"4263","THE SENSORIA","JALAN ULU SEMBAWANG","27","Non-landed Properties","2","2500","1000 to 1100","Dec-2020"
"4264","THE ESTUARY","YISHUN AVENUE 1","27","Non-landed Properties","3","2950","1300 to 1400","Dec-2020"
"4265","THE ESTUARY","YISHUN AVENUE 1","27","Non-landed Properties","1","1900","600 to 700","Dec-2020"
"4266","HIGH PARK RESIDENCES","FERNVALE ROAD","28","Non-landed Properties","2","2100","600 to 700","Dec-2020"
"4267","EUPHONY GARDENS","JALAN MATA AYER","27","Non-landed Properties","3","2700","1500 to 1600","Dec-2020"
"4268","THE ESTUARY","YISHUN AVENUE 1","27","Non-landed Properties","1","1850","600 to 700","Dec-2020"
"4269","CANBERRA RESIDENCES","CANBERRA DRIVE","27","Non-landed Properties","2","2200","800 to 900","Dec-2020"
"4270","SKIES MILTONIA","MILTONIA CLOSE","27","Non-landed Properties","2","2200","700 to 800","Dec-2020"
"4271","HIGH PARK RESIDENCES","FERNVALE ROAD","28","Non-landed Properties","1","2400","700 to 800","Dec-2020"
"4272","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","27","Non-landed Properties","3","3500","800 to 900","Dec-2020"
"4273","GRANDE VISTA","CACTUS DRIVE","28","Non-landed Properties","3","2600","1600 to 1700","Dec-2020"
"4274","ORCHID PARK CONDOMINIUM","YISHUN STREET 81","27","Non-landed Properties","3","2100","1100 to 1200","Dec-2020"
"4275","RIVERTREES RESIDENCES","FERNVALE CLOSE","28","Non-landed Properties","2","2400","800 to 900","Dec-2020"
"4276","SYMPHONY SUITES","YISHUN CLOSE","27","Non-landed Properties","2","2100","600 to 700","Dec-2020"
"4277","THE ESTUARY","YISHUN AVENUE 1","27","Non-landed Properties","2","2300","900 to 1000","Dec-2020"
"4278","SYMPHONY SUITES","YISHUN CLOSE","27","Non-landed Properties","2","2100","600 to 700","Dec-2020"
"4279","SERENITY PARK","TAMARIND ROAD","28","Non-landed Properties","3","3000","1400 to 1500","Dec-2020"
"4280","RIVERTREES RESIDENCES","FERNVALE CLOSE","28","Non-landed Properties","4","4900","1500 to 1600","Dec-2020"
"4281","SERENITY PARK","TAMARIND ROAD","28","Non-landed Properties","3","2900","1300 to 1400","Dec-2020"
"4282","SELETAR PARK RESIDENCE","SELETAR ROAD","28","Non-landed Properties","3","3200","1600 to 1700","Dec-2020"
"4283","THE WISTERIA","YISHUN RING ROAD","27","Non-landed Properties","1","1800","400 to 500","Dec-2020"
"4284","SKIES MILTONIA","MILTONIA CLOSE","27","Non-landed Properties","2","2100","700 to 800","Dec-2020"
"4285","THE ESTUARY","YISHUN AVENUE 1","27","Non-landed Properties","3","2250","1300 to 1400","Dec-2020"
"4286","H2O RESIDENCES","FERNVALE LINK","28","Non-landed Properties","2","2000","700 to 800","Dec-2020"
"4287","EIGHT COURTYARDS","CANBERRA DRIVE","27","Non-landed Properties","2","2100","800 to 900","Dec-2020"
"4288","EIGHT COURTYARDS","CANBERRA DRIVE","27","Non-landed Properties","3","2900","900 to 1000","Dec-2020"
"4289","CANBERRA RESIDENCES","CANBERRA DRIVE","27","Non-landed Properties","2","2250","800 to 900","Dec-2020"
"4290","SELETARIS","SEMBAWANG ROAD","27","Non-landed Properties","3","3000","1300 to 1400","Dec-2020"
"4291","ORCHID PARK CONDOMINIUM","YISHUN STREET 81","27","Non-landed Properties","3","2200","1100 to 1200","Dec-2020"
"4292","ORCHID PARK CONDOMINIUM","YISHUN STREET 81","27","Non-landed Properties","3","2800","1100 to 1200","Dec-2020"
"4293","ORCHID PARK CONDOMINIUM","YISHUN STREET 81","27","Non-landed Properties","2","2100","900 to 1000","Dec-2020"
"4294","ORCHID PARK CONDOMINIUM","YISHUN STREET 81","27","Non-landed Properties","3","2500","1100 to 1200","Dec-2020"
"4295","HIGH PARK RESIDENCES","FERNVALE ROAD","28","Non-landed Properties","2","2200","500 to 600","Dec-2020"
"4296","THE NAUTICAL","JALAN SENDUDOK","27","Non-landed Properties","3","2800","1100 to 1200","Dec-2020"
"4297","SELETAR PARK RESIDENCE","SELETAR ROAD","28","Non-landed Properties","2","2450","1000 to 1100","Dec-2020"
"4298","EUPHONY GARDENS","JALAN MATA AYER","27","Non-landed Properties","2","2500","1000 to 1100","Dec-2020"
"4299","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","27","Non-landed Properties","NA","2200","500 to 600","Dec-2020"
"4300","THE WISTERIA","YISHUN RING ROAD","27","Non-landed Properties","3","2200","800 to 900","Dec-2020"
"4301","CANBERRA RESIDENCES","CANBERRA DRIVE","27","Non-landed Properties","3","3000","1100 to 1200","Dec-2020"
"4302","MEADOWS @ PEIRCE","UPPER THOMSON ROAD","26","Non-landed Properties","4","3700","2000 to 2100","Dec-2020"
"4303","THE MILTONIA RESIDENCES","MILTONIA CLOSE","27","Non-landed Properties","2","2100","800 to 900","Dec-2020"
"4304","BULLION PARK","LENTOR LOOP","26","Non-landed Properties","3","2400","1200 to 1300","Dec-2020"
"4305","THE GREENWICH","SELETAR ROAD","28","Non-landed Properties","NA","1750","600 to 700","Dec-2020"
"4306","BULLION PARK","LENTOR LOOP","26","Non-landed Properties","2","2100","800 to 900","Dec-2020"
"4307","RIVERBANK @ FERNVALE","FERNVALE CLOSE","28","Non-landed Properties","2","2100","600 to 700","Dec-2020"
"4308","SEASONS PARK","YIO CHU KANG ROAD","26","Non-landed Properties","2","2300","1000 to 1100","Dec-2020"
"4309","EIGHT COURTYARDS","CANBERRA DRIVE","27","Non-landed Properties","2","2500","900 to 1000","Dec-2020"
"4310","YISHUN EMERALD","CANBERRA DRIVE","27","Non-landed Properties","3","2600","1100 to 1200","Dec-2020"
"4311","SYMPHONY SUITES","YISHUN CLOSE","27","Non-landed Properties","4","3000","1000 to 1100","Dec-2020"
"4312","THE CALROSE","YIO CHU KANG ROAD","26","Non-landed Properties","3","2900","1200 to 1300","Dec-2020"
"4313","CASTLE GREEN","YIO CHU KANG ROAD","26","Non-landed Properties","2","2100","900 to 1000","Dec-2020"
"4314","THE ESTUARY","YISHUN AVENUE 1","27","Non-landed Properties","3","3200","1300 to 1400","Dec-2020"
"4315","HIGH PARK RESIDENCES","FERNVALE ROAD","28","Non-landed Properties","1","1950","400 to 500","Dec-2020"
"4316","SELETAR PARK RESIDENCE","SELETAR ROAD","28","Non-landed Properties","1","1900","500 to 600","Dec-2020"
"4317","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","27","Non-landed Properties","1","2200","500 to 600","Dec-2020"
"4318","MEADOWS @ PEIRCE","UPPER THOMSON ROAD","26","Non-landed Properties","4","4500","1800 to 1900","Dec-2020"
"4319","THE WISTERIA","YISHUN RING ROAD","27","Non-landed Properties","2","2100","700 to 800","Dec-2020"
"4320","EIGHT COURTYARDS","CANBERRA DRIVE","27","Non-landed Properties","3","2150","900 to 1000","Dec-2020"
"4321","SELETARIS","SEMBAWANG ROAD","27","Non-landed Properties","3","2600","1300 to 1400","Dec-2020"
"4322","SYMPHONY SUITES","YISHUN CLOSE","27","Non-landed Properties","2","2300","600 to 700","Dec-2020"
"4323","NORTHWOOD","JALAN MATA AYER","27","Non-landed Properties","3","3200","1300 to 1400","Dec-2020"
"4324","NINE RESIDENCES","YISHUN AVENUE 9","27","Non-landed Properties","3","2500","900 to 1000","Dec-2020"
"4325","SELETARIS","SEMBAWANG ROAD","27","Non-landed Properties","4","2700","1600 to 1700","Dec-2020"
"4326","THE GREENWICH","SELETAR ROAD","28","Non-landed Properties","NA","2000","600 to 700","Dec-2020"
"4327","SYMPHONY SUITES","YISHUN CLOSE","27","Non-landed Properties","2","2200","600 to 700","Dec-2020"
"4328","CASTLE GREEN","YIO CHU KANG ROAD","26","Non-landed Properties","2","2200","900 to 1000","Dec-2020"
"4329","RIVERTREES RESIDENCES","FERNVALE CLOSE","28","Non-landed Properties","2","1800","500 to 600","Dec-2020"
"4330","CANBERRA RESIDENCES","CANBERRA DRIVE","27","Non-landed Properties","1","1800","600 to 700","Dec-2020"
"4331","SUNRISE GARDENS","SUNRISE AVENUE","28","Non-landed Properties","2","2400","1200 to 1300","Dec-2020"
"4332","CASTLE GREEN","YIO CHU KANG ROAD","26","Non-landed Properties","2","2000","900 to 1000","Dec-2020"
"4333","HIGH PARK RESIDENCES","FERNVALE ROAD","28","Non-landed Properties","2","2050","600 to 700","Dec-2020"
"4334","HIGH PARK RESIDENCES","FERNVALE ROAD","28","Non-landed Properties","2","2400","600 to 700","Dec-2020"
"4335","SUN PLAZA","SEMBAWANG DRIVE","27","Non-landed Properties","3","3500","1700 to 1800","Dec-2020"
"4336","ORCHID PARK CONDOMINIUM","YISHUN STREET 81","27","Non-landed Properties","2","2100","900 to 1000","Dec-2020"
"4337","THE NAUTICAL","JALAN SENDUDOK","27","Non-landed Properties","2","2250","700 to 800","Dec-2020"
"4338","THE NAUTICAL","JALAN SENDUDOK","27","Non-landed Properties","3","2300","800 to 900","Dec-2020"
"4339","CASTLE GREEN","YIO CHU KANG ROAD","26","Non-landed Properties","2","2100","900 to 1000","Dec-2020"
"4340","RIVERTREES RESIDENCES","FERNVALE CLOSE","28","Non-landed Properties","1","1700","500 to 600","Dec-2020"
"4341","THE ESTUARY","YISHUN AVENUE 1","27","Non-landed Properties","3","3000","1300 to 1400","Dec-2020"
"4342","HIGH PARK RESIDENCES","FERNVALE ROAD","28","Non-landed Properties","1","1650","400 to 500","Dec-2020"
"4343","BULLION PARK","LENTOR LOOP","26","Non-landed Properties","3","2500","1200 to 1300","Dec-2020"
"4344","YISHUN SAPPHIRE","CANBERRA DRIVE","27","Non-landed Properties","4","3000","1300 to 1400","Dec-2020"
"4345","THE MILTONIA RESIDENCES","MILTONIA CLOSE","27","Non-landed Properties","2","2100","800 to 900","Dec-2020"
"4346","THE GREENWICH","SELETAR ROAD","28","Non-landed Properties","NA","1750","600 to 700","Dec-2020"
"4347","THE GREENWICH","SELETAR ROAD","28","Non-landed Properties","NA","1650","700 to 800","Dec-2020"
"4348","HIGH PARK RESIDENCES","FERNVALE ROAD","28","Non-landed Properties","2","2400","600 to 700","Dec-2020"
"4349","SELETARIS","SEMBAWANG ROAD","27","Non-landed Properties","2","2000","1100 to 1200","Dec-2020"
"4350","MEADOWS @ PEIRCE","UPPER THOMSON ROAD","26","Non-landed Properties","4","5100","2500 to 2600","Dec-2020"
"4351","THE GREENWICH","SELETAR ROAD","28","Non-landed Properties","NA","1700","600 to 700","Dec-2020"
"4352","SERENITY PARK","TAMARIND ROAD","28","Non-landed Properties","3","2600","1400 to 1500","Dec-2020"
"4353","RIVERBANK @ FERNVALE","FERNVALE CLOSE","28","Non-landed Properties","3","2400","900 to 1000","Dec-2020"
"4354","RIVERTREES RESIDENCES","FERNVALE CLOSE","28","Non-landed Properties","2","2000","500 to 600","Dec-2020"
