"S/N","Building/Project Name","Street Name","Postal District","Type","No. of Bedroom(for Non-Landed Only)","Monthly Gross Rent($)","Floor Area (sq ft)","Lease Commencement Date"
"4866","DUO RESIDENCES","FRASER STREET","07","Non-landed Properties","2","4800","800 to 900","Nov-2018"
"4867","THE PLAZA","BEACH ROAD","07","Non-landed Properties","1","3000","600 to 700","Nov-2018"
"4868","DUO RESIDENCES","FRASER STREET","07","Non-landed Properties","1","3000","600 to 700","Nov-2018"
"4869","THE BENCOOLEN","BENCOOLEN STREET","07","Non-landed Properties","3","4200","1000 to 1100","Nov-2018"
"4870","SUNSHINE PLAZA","PRINSEP LINK","07","Non-landed Properties","1","2500","500 to 600","Nov-2018"
"4871","THE BENCOOLEN","BENCOOLEN STREET","07","Non-landed Properties","3","4200","1000 to 1100","Nov-2018"
"4872","TALIB CENTRE","PURVIS STREET","07","Non-landed Properties","na*","1700","1300 to 1400","Nov-2018"
"4873","CONCOURSE SKYLINE","BEACH ROAD","07","Non-landed Properties","1","5000","1000 to 1100","Nov-2018"
"4874","SOUTHBANK","NORTH BRIDGE ROAD","07","Non-landed Properties","3","4900","1300 to 1400","Nov-2018"
"4875","TEXTILE CENTRE","JALAN SULTAN","07","Non-landed Properties","2","2600","700 to 800","Nov-2018"
"4876","CONCOURSE SKYLINE","BEACH ROAD","07","Non-landed Properties","1","5200","1000 to 1100","Nov-2018"
"4877","CONCOURSE SKYLINE","BEACH ROAD","07","Non-landed Properties","1","4950","1000 to 1100","Nov-2018"
"4878","CONCOURSE SKYLINE","BEACH ROAD","07","Non-landed Properties","2","6000","1400 to 1500","Nov-2018"
"4879","CONCOURSE SKYLINE","BEACH ROAD","07","Non-landed Properties","1","3600","700 to 800","Nov-2018"
"4880","TEXTILE CENTRE","JALAN SULTAN","07","Non-landed Properties","2","3500","700 to 800","Nov-2018"
"4881","CONCOURSE SKYLINE","BEACH ROAD","07","Non-landed Properties","1","3300","800 to 900","Nov-2018"
"4882","CONCOURSE SKYLINE","BEACH ROAD","07","Non-landed Properties","4","15000",">3000","Nov-2018"
"4883","BURLINGTON SQUARE","BENCOOLEN STREET","07","Non-landed Properties","1","2800","700 to 800","Nov-2018"
"4884","GOLDEN MILE COMPLEX","BEACH ROAD","07","Non-landed Properties","2","2500","800 to 900","Nov-2018"
"4885","BURLINGTON SQUARE","BENCOOLEN STREET","07","Non-landed Properties","2","3100","800 to 900","Nov-2018"
"4886","CONCOURSE SKYLINE","BEACH ROAD","07","Non-landed Properties","1","4300","800 to 900","Nov-2018"
"4887","TEXTILE CENTRE","JALAN SULTAN","07","Non-landed Properties","2","2800","700 to 800","Nov-2018"
"4888","CONCOURSE SKYLINE","BEACH ROAD","07","Non-landed Properties","1","3500","800 to 900","Nov-2018"
"4889","DUO RESIDENCES","FRASER STREET","07","Non-landed Properties","1","3550","600 to 700","Nov-2018"
"4890","DUO RESIDENCES","FRASER STREET","07","Non-landed Properties","4","9500","1800 to 1900","Nov-2018"
"4891","SOUTHBANK","NORTH BRIDGE ROAD","07","Non-landed Properties","2","3900","900 to 1000","Nov-2018"
"4892","DUO RESIDENCES","FRASER STREET","07","Non-landed Properties","1","3250","700 to 800","Oct-2018"
"4893","CONCOURSE SKYLINE","BEACH ROAD","07","Non-landed Properties","4","8200","2100 to 2200","Oct-2018"
"4894","THE BENCOOLEN","BENCOOLEN STREET","07","Non-landed Properties","3","4000","1000 to 1100","Oct-2018"
"4895","CONCOURSE SKYLINE","BEACH ROAD","07","Non-landed Properties","1","3600","800 to 900","Oct-2018"
"4896","DUO RESIDENCES","FRASER STREET","07","Non-landed Properties","1","3700","500 to 600","Oct-2018"
"4897","THE BENCOOLEN","BENCOOLEN STREET","07","Non-landed Properties","2","4000","800 to 900","Oct-2018"
"4898","CONCOURSE SKYLINE","BEACH ROAD","07","Non-landed Properties","1","4000","800 to 900","Oct-2018"
"4899","DUO RESIDENCES","FRASER STREET","07","Non-landed Properties","3","7000","1500 to 1600","Oct-2018"
"4900","TALIB CENTRE","PURVIS STREET","07","Non-landed Properties","na*","2300","700 to 800","Oct-2018"
"4901","DUO RESIDENCES","FRASER STREET","07","Non-landed Properties","2","4300","800 to 900","Oct-2018"
"4902","CONCOURSE SKYLINE","BEACH ROAD","07","Non-landed Properties","1","3800","800 to 900","Oct-2018"
"4903","THE BENCOOLEN","BENCOOLEN STREET","07","Non-landed Properties","2","3300","800 to 900","Oct-2018"
"4904","SOUTHBANK","NORTH BRIDGE ROAD","07","Non-landed Properties","2","4000","900 to 1000","Oct-2018"
"4905","SOUTHBANK","NORTH BRIDGE ROAD","07","Non-landed Properties","2","4100","900 to 1000","Oct-2018"
"4906","DUO RESIDENCES","FRASER STREET","07","Non-landed Properties","1","3900","700 to 800","Oct-2018"
"4907","THE BENCOOLEN","BENCOOLEN STREET","07","Non-landed Properties","2","3400","900 to 1000","Oct-2018"
"4908","THE BENCOOLEN","BENCOOLEN STREET","07","Non-landed Properties","2","3700","800 to 900","Oct-2018"
"4909","SUNSHINE PLAZA","PRINSEP LINK","07","Non-landed Properties","2","2700","700 to 800","Oct-2018"
"4910","DUO RESIDENCES","FRASER STREET","07","Non-landed Properties","na*","2800","400 to 500","Oct-2018"
"4911","THE BENCOOLEN","BENCOOLEN STREET","07","Non-landed Properties","2","3200","800 to 900","Oct-2018"
"4912","DUO RESIDENCES","FRASER STREET","07","Non-landed Properties","1","3300","500 to 600","Oct-2018"
"4913","DUO RESIDENCES","FRASER STREET","07","Non-landed Properties","2","5000","900 to 1000","Oct-2018"
"4914","BURLINGTON SQUARE","BENCOOLEN STREET","07","Non-landed Properties","1","3450","600 to 700","Oct-2018"
"4915","BURLINGTON SQUARE","BENCOOLEN STREET","07","Non-landed Properties","3","3600","1000 to 1100","Oct-2018"
"4916","DUO RESIDENCES","FRASER STREET","07","Non-landed Properties","1","3200","500 to 600","Oct-2018"
"4917","GOLDEN MILE COMPLEX","BEACH ROAD","07","Non-landed Properties","3","3900","2100 to 2200","Oct-2018"
"4918","SOUTHBANK","NORTH BRIDGE ROAD","07","Non-landed Properties","2","4100","900 to 1000","Oct-2018"
"4919","CONCOURSE SKYLINE","BEACH ROAD","07","Non-landed Properties","1","4150","800 to 900","Oct-2018"
"4920","TEXTILE CENTRE","JALAN SULTAN","07","Non-landed Properties","2","2800","700 to 800","Oct-2018"
"4921","THE PLAZA","BEACH ROAD","07","Non-landed Properties","1","1800","700 to 800","Oct-2018"
"4922","THE PLAZA","BEACH ROAD","07","Non-landed Properties","2","3100","700 to 800","Oct-2018"
"4923","DUO RESIDENCES","FRASER STREET","07","Non-landed Properties","2","5300","1000 to 1100","Oct-2018"
"4924","BURLINGTON SQUARE","BENCOOLEN STREET","07","Non-landed Properties","2","3800","800 to 900","Oct-2018"
"4925","BURLINGTON SQUARE","BENCOOLEN STREET","07","Non-landed Properties","2","3200","800 to 900","Oct-2018"
"4926","THE BENCOOLEN","BENCOOLEN STREET","07","Non-landed Properties","3","4000","1100 to 1200","Oct-2018"
"4927","CONCOURSE SKYLINE","BEACH ROAD","07","Non-landed Properties","2","5500","1300 to 1400","Oct-2018"
"4928","THE BENCOOLEN","BENCOOLEN STREET","07","Non-landed Properties","2","3500","800 to 900","Oct-2018"
"4929","DUO RESIDENCES","FRASER STREET","07","Non-landed Properties","na*","2900","500 to 600","Oct-2018"
"4930","DUO RESIDENCES","FRASER STREET","07","Non-landed Properties","1","4000","500 to 600","Oct-2018"
"4931","DUO RESIDENCES","FRASER STREET","07","Non-landed Properties","2","4800","800 to 900","Oct-2018"
"4932","SOUTHBANK","NORTH BRIDGE ROAD","07","Non-landed Properties","1","4000","600 to 700","Oct-2018"
"4933","THE BENCOOLEN","BENCOOLEN STREET","07","Non-landed Properties","2","3789","800 to 900","Oct-2018"
"4934","THE BENCOOLEN","BENCOOLEN STREET","07","Non-landed Properties","2","3500","800 to 900","Oct-2018"
"4935","SOUTHBANK","NORTH BRIDGE ROAD","07","Non-landed Properties","2","4100","900 to 1000","Oct-2018"
"4936","DUO RESIDENCES","FRASER STREET","07","Non-landed Properties","1","4400","700 to 800","Oct-2018"
"4937","SOUTHBANK","NORTH BRIDGE ROAD","07","Non-landed Properties","2","4000","900 to 1000","Oct-2018"
"4938","THE PLAZA","BEACH ROAD","07","Non-landed Properties","1","2300","600 to 700","Oct-2018"
"4939","THE 101","BEACH ROAD","07","Non-landed Properties","1","2100","800 to 900","Oct-2018"
"4940","THE BENCOOLEN","BENCOOLEN STREET","07","Non-landed Properties","2","3200","800 to 900","Oct-2018"
"4941","SUNSHINE PLAZA","PRINSEP LINK","07","Non-landed Properties","1","2500","500 to 600","Oct-2018"
"4942","TALIB CENTRE","PURVIS STREET","07","Non-landed Properties","na*","2500","700 to 800","Oct-2018"
"4943","TEXTILE CENTRE","JALAN SULTAN","07","Non-landed Properties","2","3000","700 to 800","Oct-2018"
"4944","CONCOURSE SKYLINE","BEACH ROAD","07","Non-landed Properties","1","4500","800 to 900","Oct-2018"
"4945","CONCOURSE SKYLINE","BEACH ROAD","07","Non-landed Properties","1","3750","800 to 900","Oct-2018"
"4946","THE BENCOOLEN","BENCOOLEN STREET","07","Non-landed Properties","2","3300","800 to 900","Oct-2018"
"4947","THE BENCOOLEN","BENCOOLEN STREET","07","Non-landed Properties","3","4200","1000 to 1100","Oct-2018"
"4948","BURLINGTON SQUARE","BENCOOLEN STREET","07","Non-landed Properties","2","3300","1100 to 1200","Oct-2018"
"4949","CONCOURSE SKYLINE","BEACH ROAD","07","Non-landed Properties","1","4000","800 to 900","Oct-2018"
"4950","TEXTILE CENTRE","JALAN SULTAN","07","Non-landed Properties","2","2500","800 to 900","Oct-2018"
"4951","LIANG SEAH COURT","LIANG SEAH STREET","07","Non-landed Properties","na*","8800","1100 to 1200","Oct-2018"
"4952","THE BENCOOLEN","BENCOOLEN STREET","07","Non-landed Properties","3","4100","1000 to 1100","Oct-2018"
"4953","DUO RESIDENCES","FRASER STREET","07","Non-landed Properties","1","3350","600 to 700","Oct-2018"
"4954","BURLINGTON SQUARE","BENCOOLEN STREET","07","Non-landed Properties","2","3200","900 to 1000","Oct-2018"
"4955","THE BENCOOLEN","BENCOOLEN STREET","07","Non-landed Properties","2","3350","800 to 900","Oct-2018"
"4956","HERITAGE PLACE","TAN QUEE LAN STREET","07","Non-landed Properties","na*","3400","700 to 800","Oct-2018"
"4957","CONCOURSE SKYLINE","BEACH ROAD","07","Non-landed Properties","1","4000","800 to 900","Oct-2018"
"4958","THE PLAZA","BEACH ROAD","07","Non-landed Properties","1","2000","500 to 600","Oct-2018"
"4959","THE BENCOOLEN","BENCOOLEN STREET","07","Non-landed Properties","2","3350","900 to 1000","Oct-2018"
"4960","THE BENCOOLEN","BENCOOLEN STREET","07","Non-landed Properties","3","4200","1000 to 1100","Oct-2018"
"4961","DUO RESIDENCES","FRASER STREET","07","Non-landed Properties","2","4600","900 to 1000","Oct-2018"
"4962","SUNSHINE PLAZA","PRINSEP LINK","07","Non-landed Properties","1","2400","500 to 600","Oct-2018"
"4963","DUO RESIDENCES","FRASER STREET","07","Non-landed Properties","1","3900","600 to 700","Oct-2018"
"4964","THE BENCOOLEN","BENCOOLEN STREET","07","Non-landed Properties","3","4000","1000 to 1100","Oct-2018"
"4965","THE PLAZA","BEACH ROAD","07","Non-landed Properties","1","2150","600 to 700","Oct-2018"
"4966","CONCOURSE SKYLINE","BEACH ROAD","07","Non-landed Properties","2","6200","1300 to 1400","Oct-2018"
"4967","SOUTHBANK","NORTH BRIDGE ROAD","07","Non-landed Properties","1","3200","500 to 600","Oct-2018"
"4968","WATERLOO APARTMENTS","WATERLOO STREET","07","Non-landed Properties","3","4500","1200 to 1300","Oct-2018"
"4969","CONCOURSE SKYLINE","BEACH ROAD","07","Non-landed Properties","1","3300","800 to 900","Oct-2018"
"4970","NON-LANDED HOUSING DEVELOPMENT","BENCOOLEN STREET","07","Non-landed Properties","3","9200",">3000","Oct-2018"
"4971","BURLINGTON SQUARE","BENCOOLEN STREET","07","Non-landed Properties","2","3500","800 to 900","Oct-2018"
"4972","DUO RESIDENCES","FRASER STREET","07","Non-landed Properties","1","4400","600 to 700","Oct-2018"
"4973","BURLINGTON SQUARE","BENCOOLEN STREET","07","Non-landed Properties","1","3000","700 to 800","Sep-2018"
"4974","SOUTHBANK","NORTH BRIDGE ROAD","07","Non-landed Properties","2","3850","900 to 1000","Sep-2018"
"4975","CONCOURSE SKYLINE","BEACH ROAD","07","Non-landed Properties","1","4100","800 to 900","Sep-2018"
"4976","SUNSHINE PLAZA","PRINSEP LINK","07","Non-landed Properties","3","3600","900 to 1000","Sep-2018"
"4977","CONCOURSE SKYLINE","BEACH ROAD","07","Non-landed Properties","1","5300","1100 to 1200","Sep-2018"
"4978","THE BENCOOLEN","BENCOOLEN STREET","07","Non-landed Properties","2","3500","800 to 900","Sep-2018"
"4979","DUO RESIDENCES","FRASER STREET","07","Non-landed Properties","1","4000","600 to 700","Sep-2018"
"4980","CONCOURSE SKYLINE","BEACH ROAD","07","Non-landed Properties","1","4200","800 to 900","Sep-2018"
"4981","SUNSHINE PLAZA","PRINSEP LINK","07","Non-landed Properties","2","3000","700 to 800","Sep-2018"
"4982","SUNSHINE PLAZA","PRINSEP LINK","07","Non-landed Properties","3","3400","900 to 1000","Sep-2018"
"4983","THE BENCOOLEN","BENCOOLEN STREET","07","Non-landed Properties","2","3300","900 to 1000","Sep-2018"
"4984","LIANG SEAH PLACE","LIANG SEAH STREET","07","Non-landed Properties","na*","2500","500 to 600","Sep-2018"
"4985","THE PLAZA","BEACH ROAD","07","Non-landed Properties","4","2100","1800 to 1900","Sep-2018"
"4986","DUO RESIDENCES","FRASER STREET","07","Non-landed Properties","2","4850","900 to 1000","Sep-2018"
"4987","CONCOURSE SKYLINE","BEACH ROAD","07","Non-landed Properties","2","5600","1400 to 1500","Sep-2018"
"4988","CONCOURSE SKYLINE","BEACH ROAD","07","Non-landed Properties","1","4650","1000 to 1100","Sep-2018"
"4989","BURLINGTON SQUARE","BENCOOLEN STREET","07","Non-landed Properties","2","3200","800 to 900","Sep-2018"
"4990","BURLINGTON SQUARE","BENCOOLEN STREET","07","Non-landed Properties","2","3200","800 to 900","Sep-2018"
"4991","TEXTILE CENTRE","JALAN SULTAN","07","Non-landed Properties","2","2500","700 to 800","Sep-2018"
"4992","SUNSHINE PLAZA","PRINSEP LINK","07","Non-landed Properties","2","3500","700 to 800","Sep-2018"
"4993","CONCOURSE SKYLINE","BEACH ROAD","07","Non-landed Properties","1","3900","800 to 900","Sep-2018"
"4994","DUO RESIDENCES","FRASER STREET","07","Non-landed Properties","na*","3000","500 to 600","Sep-2018"
"4995","CONCOURSE SKYLINE","BEACH ROAD","07","Non-landed Properties","2","6200","1400 to 1500","Sep-2018"
"4996","DUO RESIDENCES","FRASER STREET","07","Non-landed Properties","na*","3100","400 to 500","Sep-2018"
"4997","BENCOOLEN HOUSE","BENCOOLEN STREET","07","Non-landed Properties","3","3533","1100 to 1200","Sep-2018"
"4998","THE BENCOOLEN","BENCOOLEN STREET","07","Non-landed Properties","2","3400","800 to 900","Sep-2018"
"4999","SOUTHBANK","NORTH BRIDGE ROAD","07","Non-landed Properties","2","3950","900 to 1000","Sep-2018"
"5000","BENCOOLEN HOUSE","BENCOOLEN STREET","07","Non-landed Properties","3","3533","1100 to 1200","Sep-2018"
"5001","GOLDEN MILE COMPLEX","BEACH ROAD","07","Non-landed Properties","2","2200","800 to 900","Sep-2018"
"5002","DUO RESIDENCES","FRASER STREET","07","Non-landed Properties","1","4000","700 to 800","Sep-2018"
"5003","SUNSHINE PLAZA","PRINSEP LINK","07","Non-landed Properties","2","3200","700 to 800","Sep-2018"
"5004","SOUTHBANK","NORTH BRIDGE ROAD","07","Non-landed Properties","2","3800","900 to 1000","Sep-2018"
"5005","DUO RESIDENCES","FRASER STREET","07","Non-landed Properties","1","3500","600 to 700","Sep-2018"
"5006","CONCOURSE SKYLINE","BEACH ROAD","07","Non-landed Properties","1","3400","800 to 900","Sep-2018"
"5007","BURLINGTON SQUARE","BENCOOLEN STREET","07","Non-landed Properties","2","3300","800 to 900","Sep-2018"
"5008","THE BENCOOLEN","BENCOOLEN STREET","07","Non-landed Properties","3","4000","1000 to 1100","Sep-2018"
"5009","CONCOURSE SKYLINE","BEACH ROAD","07","Non-landed Properties","1","3800","800 to 900","Sep-2018"
"5010","THE PLAZA","BEACH ROAD","07","Non-landed Properties","2","2800","700 to 800","Sep-2018"
"5011","DUO RESIDENCES","FRASER STREET","07","Non-landed Properties","1","3800","600 to 700","Sep-2018"
"5012","TEXTILE CENTRE","JALAN SULTAN","07","Non-landed Properties","2","2500","700 to 800","Sep-2018"
"5013","NON-LANDED HOUSING DEVELOPMENT","SEAH STREET","07","Non-landed Properties","na*","4000","800 to 900","Sep-2018"
"5014","CONCOURSE SKYLINE","BEACH ROAD","07","Non-landed Properties","2","6400","1400 to 1500","Sep-2018"
"5015","SOUTHBANK","NORTH BRIDGE ROAD","07","Non-landed Properties","3","5300","1300 to 1400","Sep-2018"
"5016","CONCOURSE SKYLINE","BEACH ROAD","07","Non-landed Properties","2","6100","1400 to 1500","Sep-2018"
"5017","BURLINGTON SQUARE","BENCOOLEN STREET","07","Non-landed Properties","2","3100","800 to 900","Sep-2018"
"5018","SOUTHBANK","NORTH BRIDGE ROAD","07","Non-landed Properties","2","4000","900 to 1000","Sep-2018"
"5019","THE PLAZA","BEACH ROAD","07","Non-landed Properties","1","2000","600 to 700","Sep-2018"
"5020","THE PLAZA","BEACH ROAD","07","Non-landed Properties","2","2300","700 to 800","Sep-2018"
"5021","DUO RESIDENCES","FRASER STREET","07","Non-landed Properties","na*","3000","500 to 600","Sep-2018"
"5022","DUO RESIDENCES","FRASER STREET","07","Non-landed Properties","1","3500","600 to 700","Sep-2018"
"5023","DUO RESIDENCES","FRASER STREET","07","Non-landed Properties","4","12000","1900 to 2000","Sep-2018"
"5024","SUNSHINE PLAZA","PRINSEP LINK","07","Non-landed Properties","2","3500","800 to 900","Sep-2018"
"5025","CONCOURSE SKYLINE","BEACH ROAD","07","Non-landed Properties","2","6000","1300 to 1400","Sep-2018"
"5026","CONCOURSE SKYLINE","BEACH ROAD","07","Non-landed Properties","1","4800","1100 to 1200","Sep-2018"
"5027","BURLINGTON SQUARE","BENCOOLEN STREET","07","Non-landed Properties","1","2700","600 to 700","Sep-2018"
"5028","CONCOURSE SKYLINE","BEACH ROAD","07","Non-landed Properties","1","4800","1100 to 1200","Sep-2018"
"5029","SOUTHBANK","NORTH BRIDGE ROAD","07","Non-landed Properties","2","3800","900 to 1000","Sep-2018"
"5030","CONCOURSE SKYLINE","BEACH ROAD","07","Non-landed Properties","1","4200","800 to 900","Sep-2018"
"5031","CONCOURSE SKYLINE","BEACH ROAD","07","Non-landed Properties","1","3600","800 to 900","Sep-2018"
"5032","SOUTHBANK","NORTH BRIDGE ROAD","07","Non-landed Properties","1","3150","600 to 700","Sep-2018"
"5033","THE PLAZA","BEACH ROAD","07","Non-landed Properties","1","3100","600 to 700","Sep-2018"
"5034","SOUTHBANK","NORTH BRIDGE ROAD","07","Non-landed Properties","3","9000",">3000","Sep-2018"
"5035","CONCOURSE SKYLINE","BEACH ROAD","07","Non-landed Properties","4","8400","2100 to 2200","Sep-2018"
"5036","THE BENCOOLEN","BENCOOLEN STREET","07","Non-landed Properties","3","4200","1000 to 1100","Sep-2018"
"5037","NON-LANDED HOUSING DEVELOPMENT","SELEGIE ROAD","07","Non-landed Properties","na*","9350","1700 to 1800","Sep-2018"
"5038","MIN YUAN","WATERLOO STREET","07","Non-landed Properties","3","3100","1200 to 1300","Sep-2018"
"5039","HERITAGE PLACE","TAN QUEE LAN STREET","07","Non-landed Properties","na*","4000","900 to 1000","Sep-2018"
"5040","THE BENCOOLEN","BENCOOLEN STREET","07","Non-landed Properties","2","3500","800 to 900","Sep-2018"
"5041","THE PLAZA","BEACH ROAD","07","Non-landed Properties","1","2200","700 to 800","Sep-2018"
"5042","TEXTILE CENTRE","JALAN SULTAN","07","Non-landed Properties","2","3000","800 to 900","Sep-2018"
"5043","THE BENCOOLEN","BENCOOLEN STREET","07","Non-landed Properties","2","3200","800 to 900","Sep-2018"
"5044","DUO RESIDENCES","FRASER STREET","07","Non-landed Properties","4","10500","1900 to 2000","Sep-2018"
"5045","DUO RESIDENCES","FRASER STREET","07","Non-landed Properties","1","4000","600 to 700","Sep-2018"
"5046","THE PLAZA","BEACH ROAD","07","Non-landed Properties","2","2800","700 to 800","Sep-2018"
"5047","LIANG SEAH PLACE","LIANG SEAH STREET","07","Non-landed Properties","na*","4000","1300 to 1400","Sep-2018"
"5048","DUO RESIDENCES","FRASER STREET","07","Non-landed Properties","1","3300","500 to 600","Sep-2018"
"5049","THE BENCOOLEN","BENCOOLEN STREET","07","Non-landed Properties","2","3300","800 to 900","Sep-2018"
"5050","THE BENCOOLEN","BENCOOLEN STREET","07","Non-landed Properties","3","4000","1000 to 1100","Sep-2018"
"5051","CONCOURSE SKYLINE","BEACH ROAD","07","Non-landed Properties","1","3600","700 to 800","Sep-2018"
"5052","THE PLAZA","BEACH ROAD","07","Non-landed Properties","1","2200","400 to 500","Sep-2018"
"5053","SELEGIE CENTRE","SELEGIE ROAD","07","Non-landed Properties","2","2800","800 to 900","Sep-2018"
"5054","SOUTHBANK","NORTH BRIDGE ROAD","07","Non-landed Properties","2","4500","900 to 1000","Sep-2018"
"5055","DUO RESIDENCES","FRASER STREET","07","Non-landed Properties","1","4100","600 to 700","Sep-2018"
"5056","THE BENCOOLEN","BENCOOLEN STREET","07","Non-landed Properties","2","3200","800 to 900","Sep-2018"
"5057","TEXTILE CENTRE","JALAN SULTAN","07","Non-landed Properties","2","2400","700 to 800","Sep-2018"
"5058","SELEGIE CENTRE","SELEGIE ROAD","07","Non-landed Properties","2","2800","800 to 900","Sep-2018"
"5059","SOUTHBANK","NORTH BRIDGE ROAD","07","Non-landed Properties","2","3600","900 to 1000","Sep-2018"
"5060","BURLINGTON SQUARE","BENCOOLEN STREET","07","Non-landed Properties","2","3850","1300 to 1400","Sep-2018"
"5061","CONCOURSE SKYLINE","BEACH ROAD","07","Non-landed Properties","2","6500","1300 to 1400","Sep-2018"
"5062","DUO RESIDENCES","FRASER STREET","07","Non-landed Properties","2","5400","900 to 1000","Sep-2018"
"5063","THE BENCOOLEN","BENCOOLEN STREET","07","Non-landed Properties","2","3200","800 to 900","Sep-2018"
"5064","DUO RESIDENCES","FRASER STREET","07","Non-landed Properties","na*","3300","400 to 500","Sep-2018"
"5065","THE BENCOOLEN","BENCOOLEN STREET","07","Non-landed Properties","3","4200","1000 to 1100","Sep-2018"
"5066","CONCOURSE SKYLINE","BEACH ROAD","07","Non-landed Properties","1","4000","800 to 900","Sep-2018"
"5067","LIANG SEAH COURT","LIANG SEAH STREET","07","Non-landed Properties","na*","3500","1000 to 1100","Sep-2018"
"5068","DUO RESIDENCES","FRASER STREET","07","Non-landed Properties","2","5000","800 to 900","Sep-2018"
"5069","LIANG SEAH PLACE","LIANG SEAH STREET","07","Non-landed Properties","na*","3500","900 to 1000","Sep-2018"
"5070","SOUTHBANK","NORTH BRIDGE ROAD","07","Non-landed Properties","3","5600","1300 to 1400","Aug-2018"
"5071","SUNSHINE PLAZA","PRINSEP LINK","07","Non-landed Properties","2","3000","800 to 900","Aug-2018"
"5072","DUO RESIDENCES","FRASER STREET","07","Non-landed Properties","3","7300","1500 to 1600","Aug-2018"
"5073","CONCOURSE SKYLINE","BEACH ROAD","07","Non-landed Properties","1","4800","1100 to 1200","Aug-2018"
"5074","DUO RESIDENCES","FRASER STREET","07","Non-landed Properties","1","4800","600 to 700","Aug-2018"
"5075","CONCOURSE SKYLINE","BEACH ROAD","07","Non-landed Properties","4","9400","2200 to 2300","Aug-2018"
"5076","CONCOURSE SKYLINE","BEACH ROAD","07","Non-landed Properties","1","4500","1100 to 1200","Aug-2018"
"5077","DUO RESIDENCES","FRASER STREET","07","Non-landed Properties","na*","3000","500 to 600","Aug-2018"
"5078","THE PLAZA","BEACH ROAD","07","Non-landed Properties","1","2200","400 to 500","Aug-2018"
"5079","LIANG SEAH PLACE","LIANG SEAH STREET","07","Non-landed Properties","na*","2935","900 to 1000","Aug-2018"
"5080","CONCOURSE SKYLINE","BEACH ROAD","07","Non-landed Properties","1","4500","1100 to 1200","Aug-2018"
"5081","TEXTILE CENTRE","JALAN SULTAN","07","Non-landed Properties","2","2900","700 to 800","Aug-2018"
"5082","THE PLAZA","BEACH ROAD","07","Non-landed Properties","1","2200","600 to 700","Aug-2018"
"5083","CONCOURSE SKYLINE","BEACH ROAD","07","Non-landed Properties","1","4000","800 to 900","Aug-2018"
"5084","CONCOURSE SKYLINE","BEACH ROAD","07","Non-landed Properties","1","3800","800 to 900","Aug-2018"
"5085","THE BENCOOLEN","BENCOOLEN STREET","07","Non-landed Properties","2","3700","800 to 900","Aug-2018"
"5086","CONCOURSE SKYLINE","BEACH ROAD","07","Non-landed Properties","1","4100","800 to 900","Aug-2018"
"5087","CONCOURSE SKYLINE","BEACH ROAD","07","Non-landed Properties","1","3800","700 to 800","Aug-2018"
"5088","THE BENCOOLEN","BENCOOLEN STREET","07","Non-landed Properties","2","3200","800 to 900","Aug-2018"
"5089","DUO RESIDENCES","FRASER STREET","07","Non-landed Properties","1","3100","500 to 600","Aug-2018"
"5090","SOUTHBANK","NORTH BRIDGE ROAD","07","Non-landed Properties","2","4000","900 to 1000","Aug-2018"
"5091","WATERLOO APARTMENTS","WATERLOO STREET","07","Non-landed Properties","3","4000","1200 to 1300","Aug-2018"
"5092","CONCOURSE SKYLINE","BEACH ROAD","07","Non-landed Properties","1","4800","1100 to 1200","Aug-2018"
"5093","DUO RESIDENCES","FRASER STREET","07","Non-landed Properties","1","3600","600 to 700","Aug-2018"
"5094","CONCOURSE SKYLINE","BEACH ROAD","07","Non-landed Properties","1","3500","800 to 900","Aug-2018"
"5095","CONCOURSE SKYLINE","BEACH ROAD","07","Non-landed Properties","1","4100","800 to 900","Aug-2018"
"5096","DUO RESIDENCES","FRASER STREET","07","Non-landed Properties","1","3400","500 to 600","Aug-2018"
"5097","SOUTHBANK","NORTH BRIDGE ROAD","07","Non-landed Properties","2","3500","900 to 1000","Aug-2018"
"5098","SUNSHINE PLAZA","PRINSEP LINK","07","Non-landed Properties","3","4050","1200 to 1300","Aug-2018"
"5099","THE BENCOOLEN","BENCOOLEN STREET","07","Non-landed Properties","3","4000","1000 to 1100","Aug-2018"
"5100","THE PLAZA","BEACH ROAD","07","Non-landed Properties","2","2700","700 to 800","Aug-2018"
"5101","CONCOURSE SKYLINE","BEACH ROAD","07","Non-landed Properties","1","3500","700 to 800","Aug-2018"
"5102","CONCOURSE SKYLINE","BEACH ROAD","07","Non-landed Properties","1","4500","1000 to 1100","Aug-2018"
"5103","SUNSHINE PLAZA","PRINSEP LINK","07","Non-landed Properties","3","4800","1000 to 1100","Aug-2018"
"5104","TANQUEELAN SUITES","TAN QUEE LAN STREET","07","Non-landed Properties","na*","3400","600 to 700","Aug-2018"
"5105","DUO RESIDENCES","FRASER STREET","07","Non-landed Properties","2","5000","900 to 1000","Aug-2018"
"5106","DUO RESIDENCES","FRASER STREET","07","Non-landed Properties","1","3000","500 to 600","Aug-2018"
"5107","TEXTILE CENTRE","JALAN SULTAN","07","Non-landed Properties","2","2400","700 to 800","Aug-2018"
"5108","BURLINGTON SQUARE","BENCOOLEN STREET","07","Non-landed Properties","2","3200","800 to 900","Aug-2018"
"5109","BURLINGTON SQUARE","BENCOOLEN STREET","07","Non-landed Properties","2","3700","800 to 900","Aug-2018"
